Bog.None.R2.T0.trimmomatic.megahit_bin.242_90.60_6.10	1670960
Fen.Labelled.R2.T1.F2.JGI.BFC.metaspades_bin.6_87.76_3.48	4304186
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.84_90.92_4.06	7770287
Bog.Labelled.R1.T1.F2.trimmomatic.metaspades_bin.42_79.93_0.58	5180723
Bog.Labelled.R3.T2.F1.trimmomatic.megahit_bin.49_80.65_0.91	4335628
Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.46_85.62_3.11	5469822
Palsa.Unlabelled.R2.T3.F2.trimmomatic.megahit_bin.110_92.42_4.44	6122077
Bog.Unlabelled.R2.T2.F2.trimmomatic.megahit_bin.91_95.57_2.50	3420232
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.66_98.29_1.57	4639752
Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.84_83.64_5.02	5625497
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.243_80.99_5.17	3574926
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.46_91.63_0.00	3140295
Palsa.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.49_90.68_2.22	2993897
Bog.Labelled.R1.T2.F2.JGI.BFC.metaspades_bin.19_98.03_0.99	4563696
Bog.None.R3.T0.trimmomatic.megahit_bin.179_85.47_5.12	8070691
Bog.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.67_85.34_8.33	4004502
Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.70_93.47_6.45	4565600
Palsa.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.130_76.72_5.17	4433798
Bog.None.R1.T0.trimmomatic.megahit_bin.169_82.85_0.78	2058586
Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.55_76.82_1.61	4335070
Bog.Labelled.R2.T2.F1.trimmomatic.megahit_bin.42_91.40_0.85	4386503
Palsa.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.22_74.48_3.45	3931651
Bog.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.3_82.70_4.71	3994770
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.2_81.58_8.74	3311643
Palsa.Labelled.R3.T3.F1.JGI.BFC.metaspades_bin.25_97.09_0.00	2863576
Bog.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.34_92.67_4.31	5494278
Fen.Labelled.R3.T2.F4.JGI.BFC.metaspades_bin.21_76.66_1.58	4632642
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.50_90.47_1.80	4218302
Fen.Labelled.R1.T3.F3.trimmomatic.megahit_bin.48_75.68_1.71	1322259
Bog.None.R2.T0.JGI.BFC.metaspades_bin.94_71.04_6.96	2058034
Bog.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.42_84.55_3.41	4428715
Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.11_98.29_1.57	4774344
Bog.Labelled.R1.T3.F2.trimmomatic.metaspades_bin.118_94.83_0.93	4291707
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.28_97.95_1.41	3560507
Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.91_86.42_2.85	3262257
Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.53_94.77_3.45	5063395
Fen.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.48_82.15_1.65	2527628
Palsa.Labelled.R2.T3.F1.trimmomatic.megahit_bin.3_85.74_8.46	4081307
Palsa.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.50_72.76_1.72	4475298
Bog.Unlabelled.R1.T2.F3.JGI.BFC.metaspades_bin.13_77.05_0.88	3663719
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.67_99.91_1.66	3941865
Bog.Unlabelled.R1.T1.F3.trimmomatic.metaspades_bin.89_95.35_1.15	3862608
Bog.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.149_70.17_2.59	2992426
Palsa.Labelled.R3.T3.F3.trimmomatic.megahit_bin.137_72.88_0.00	4985567
Bog.None.R3.T0.JGI.BFC.metaspades_bin.126_88.76_0.00	4062991
Palsa.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.77_97.04_0.57	5061629
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.86_86.31_0.07	2821812
Bog.Unlabelled.R1.T2.F3.trimmomatic.megahit_bin.45_97.44_5.56	3048531
Fen.Unlabelled.R1.T1.F1.JGI.BFC.metaspades_bin.38_82.90_2.96	4783060
Bog.None.R3.T0.trimmomatic.megahit_bin.65_79.76_8.33	3435728
Bog.None.R1.T0.trimmomatic.megahit_bin.149_91.22_4.05	3849241
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.342_72.37_1.39	2428467
Fen.Labelled.R1.T3.F1.trimmomatic.megahit_bin.108_70.69_1.72	1653395
Palsa.Unlabelled.R2.T1.F2.trimmomatic.megahit_bin.62_95.54_4.41	4893942
Bog.Labelled.R1.T2.F2.trimmomatic.megahit_bin.5_92.86_1.26	3015099
Bog.None.R2.T0.trimmomatic.megahit_bin.253_71.99_2.87	4118383
Palsa.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.69_71.72_5.17	6889281
Palsa.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.37_79.61_1.64	4398032
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.24_91.34_4.30	4029928
Bog.None.R2.T0.trimmomatic.megahit_bin.136_93.87_4.54	8941194
Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.185_82.76_6.83	4187255
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.36_90.26_0.05	4193403
Palsa.Labelled.R3.T1.F1.trimmomatic.metaspades_bin.75_88.08_6.70	4032561
Palsa.Labelled.R3.T2.F3.trimmomatic.megahit_bin.50_84.08_3.45	6438948
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.88_79.66_3.79	3816637
Bog.Unlabelled.R2.T1.F3.trimmomatic.metaspades_bin.93_83.67_2.46	6009355
Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.45_71.09_2.24	2863959
Palsa.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.50_77.73_6.90	4389566
Bog.Unlabelled.R2.T2.F3.JGI.BFC.metaspades_bin.47_93.49_2.59	4156452
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.111_74.07_0.31	938361
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.93_86.52_2.56	3145933
Bog.Labelled.R1.T1.F1.JGI.BFC.metaspades_bin.187_96.98_2.63	6961141
Bog.None.R3.T0.trimmomatic.megahit_bin.313_71.67_0.00	628305
Bog.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.60_90.81_3.61	2937431
Fen.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.89_72.31_1.08	3090465
Palsa.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.93_96.24_3.98	5915177
Bog.Unlabelled.R2.T1.F1.trimmomatic.megahit_bin.62_88.97_5.00	2942611
Palsa.Labelled.R1.T2.F1.trimmomatic.megahit_bin.4_70.13_3.10	4612366
Bog.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.54_94.98_1.77	6494128
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.257_93.03_0.62	3772125
Bog.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.50_75.09_9.40	3514424
Bog.Unlabelled.R1.T1.F2.trimmomatic.metaspades_bin.9_86.24_2.59	4906263
Bog.None.R2.T0.trimmomatic.megahit_bin.111_99.90_3.51	6947194
Bog.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.67_97.64_1.16	6557830
Bog.Unlabelled.R2.T1.F3.trimmomatic.megahit_bin.137_96.55_0.86	4349507
Bog.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.148_88.24_0.82	5496612
Palsa.Unlabelled.R3.T1.F2.trimmomatic.metaspades_bin.30_77.11_7.48	3096399
Bog.None.R1.T0.trimmomatic.megahit_bin.294_75.52_1.14	3536316
Bog.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.29_82.83_7.41	3901212
Fen.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.41_81.38_1.08	2273159
Palsa.Labelled.R3.T3.F2.trimmomatic.metaspades_bin.50_86.37_4.27	3745958
Palsa.Labelled.R1.T2.F3.trimmomatic.megahit_bin.29_90.43_5.49	3515068
Palsa.Labelled.R1.T2.F1.JGI.BFC.metaspades_bin.7_88.30_4.05	5047302
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.72_82.10_0.86	3100074
Palsa.Labelled.R3.T3.F3.JGI.BFC.metaspades_bin.130_90.00_2.71	3646256
Bog.Labelled.R1.T2.F3.trimmomatic.metaspades_bin.144_83.06_2.53	2781953
Bog.Labelled.R3.T2.F1.JGI.BFC.metaspades_bin.74_92.69_0.81	5681614
Bog.Labelled.R2.T2.F2.JGI.BFC.metaspades_bin.38_91.67_9.67	4290575
Bog.Labelled.R1.T3.F3.JGI.BFC.metaspades_bin.88_96.96_4.73	4835091
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.75_98.43_3.22	4965537
Bog.Labelled.R3.T2.F3.trimmomatic.metaspades_bin.118_70.28_1.72	2630406
Palsa.Unlabelled.R2.T2.F1.JGI.BFC.metaspades_bin.42_85.37_0.00	2443195
Bog.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.18_96.19_4.26	6918041
Bog.Unlabelled.R2.T2.F3.JGI.BFC.metaspades_bin.14_90.33_1.72	5238844
Palsa.Unlabelled.R2.T2.F1.JGI.BFC.metaspades_bin.11_97.70_1.71	6119760
Bog.None.R3.T0.JGI.BFC.metaspades_bin.21_83.48_4.91	4360871
Bog.Labelled.R3.T2.F3.trimmomatic.megahit_bin.94_78.78_3.50	3929682
Bog.Unlabelled.R3.T3.F3.trimmomatic.metaspades_bin.207_91.36_2.59	3298301
Fen.Labelled.R1.T2.F1.trimmomatic.metaspades_bin.44_94.43_1.19	3388860
Bog.Unlabelled.R1.T1.F2.trimmomatic.metaspades_bin.37_77.72_6.03	4959046
Palsa.Labelled.R1.T1.F3.trimmomatic.megahit_bin.71_93.41_6.09	3894511
Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.36_72.59_0.89	2421096
Bog.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.27_83.41_1.33	5554308
Fen.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.97_78.90_6.02	2922453
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.72_76.95_1.88	3508282
Bog.Labelled.R1.T3.F3.trimmomatic.megahit_bin.27_98.45_0.86	4691921
Palsa.Labelled.R3.T3.F2.trimmomatic.metaspades_bin.84_87.36_1.15	2206419
Fen.Unlabelled.R2.T1.F2.trimmomatic.metaspades_bin.17_76.30_0.27	3281313
Bog.Unlabelled.R2.T2.F1.trimmomatic.megahit_bin.52_90.17_2.28	1673857
Palsa.Unlabelled.R1.T3.F1.JGI.BFC.metaspades_bin.39_93.48_0.27	6029963
Palsa.Unlabelled.R3.T3.F3.trimmomatic.megahit_bin.38_98.12_1.57	4626953
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.15_95.44_1.16	5933072
Fen.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.78_98.51_0.37	3434488
Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.15_95.69_6.49	2974115
Palsa.Labelled.R1.T3.F2.trimmomatic.megahit_bin.31_73.61_2.59	4117932
Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.41_79.82_8.05	2832542
Bog.Labelled.R1.T1.F2.JGI.BFC.metaspades_bin.11_94.83_3.61	3445552
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.7_94.29_1.75	4349670
Bog.Labelled.R1.T2.F2.JGI.BFC.metaspades_bin.53_98.43_1.58	4031795
Palsa.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.87_83.61_5.63	2823283
Palsa.Unlabelled.R2.T2.F3.JGI.BFC.metaspades_bin.14_89.67_5.56	3446955
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.37_71.57_1.49	2426432
Bog.None.R3.T0.JGI.BFC.metaspades_bin.323_97.30_2.36	2617045
Bog.Labelled.R3.T2.F2.trimmomatic.megahit_bin.54_91.54_7.95	4307390
Fen.Unlabelled.R4.T1.F4.trimmomatic.megahit_bin.13_87.56_2.90	8742156
Bog.Unlabelled.R1.T2.F1.trimmomatic.metaspades_bin.109_81.02_7.26	2188822
Bog.Labelled.R1.T3.F2.trimmomatic.metaspades_bin.58_90.31_1.26	5764578
Bog.Labelled.R1.T3.F3.trimmomatic.megahit_bin.75_95.12_1.72	3419895
Bog.Labelled.R1.T2.F3.JGI.BFC.metaspades_bin.85_87.91_6.58	4538791
Fen.Labelled.R2.T2.F1.trimmomatic.megahit_bin.14_85.31_2.96	3510191
Fen.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.17_75.05_6.64	3780288
Fen.Labelled.R1.T2.F3.trimmomatic.megahit_bin.4_83.95_1.23	2235176
Bog.Labelled.R2.T2.F2.trimmomatic.megahit_bin.41_80.61_4.73	3651417
Fen.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.61_70.90_1.88	617207
Bog.None.R2.T0.trimmomatic.megahit_bin.94_75.00_4.31	6524334
Palsa.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.103_82.83_1.99	4148436
Bog.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.67_97.86_2.25	4542067
Palsa.Labelled.R1.T3.F2.JGI.BFC.metaspades_bin.11_96.80_0.19	2844425
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.8_98.33_3.02	4320737
Bog.Unlabelled.R3.T1.F3.trimmomatic.megahit_bin.156_93.30_2.59	3319096
Bog.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.149_96.41_1.54	4149855
Fen.Unlabelled.R2.T1.F2.trimmomatic.metaspades_bin.34_73.55_0.58	1940264
Palsa.Labelled.R3.T3.F3.trimmomatic.megahit_bin.20_89.94_4.51	4388991
Fen.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.22_84.34_7.01	3139581
Bog.Unlabelled.R1.T2.F2.trimmomatic.megahit_bin.109_97.70_0.95	6199255
Palsa.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.112_71.90_1.72	4029001
Bog.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.14_84.90_4.27	2990819
Bog.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.140_96.86_1.69	4334853
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.21_87.99_4.41	3937063
Palsa.Labelled.R1.T3.F2.trimmomatic.megahit_bin.33_79.76_1.71	4030842
Fen.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.3_94.18_1.39	4625965
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.15_76.90_1.72	3958598
Fen.Labelled.R2.T3.F3.trimmomatic.megahit_bin.123_82.82_2.82	2080116
Bog.None.R2.T0.JGI.BFC.metaspades_bin.302_84.77_4.31	4679050
Palsa.Unlabelled.R2.T3.F3.JGI.BFC.metaspades_bin.26_90.15_1.32	4237600
Bog.None.R2.T0.trimmomatic.megahit_bin.39_92.66_4.70	5858940
Palsa.Labelled.R2.T3.F1.trimmomatic.megahit_bin.62_86.71_6.84	4205935
Bog.Unlabelled.R2.T2.F1.JGI.BFC.metaspades_bin.13_85.14_2.87	3994211
Bog.Unlabelled.R3.T2.F3.trimmomatic.metaspades_bin.72_70.33_1.87	4191611
Palsa.Unlabelled.R1.T2.F2.JGI.BFC.metaspades_bin.30_76.90_0.00	4040677
Bog.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.142_96.52_2.35	3448061
Palsa.Labelled.R2.T3.F1.trimmomatic.metaspades_bin.65_96.07_1.15	1994736
Palsa.Labelled.R2.T3.F1.trimmomatic.megahit_bin.60_96.63_0.40	5476214
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.56_98.28_0.86	4215817
Bog.Labelled.R1.T1.F3.trimmomatic.megahit_bin.67_87.94_3.42	2479465
Fen.Labelled.R2.T3.F4.trimmomatic.metaspades_bin.34_75.57_1.99	2299729
Fen.Labelled.R1.T3.F4.trimmomatic.megahit_bin.40_93.15_9.38	12816075
Fen.Labelled.R2.T3.F4.trimmomatic.megahit_bin.36_71.84_5.41	3642243
Bog.Unlabelled.R2.T3.F3.trimmomatic.metaspades_bin.31_97.38_0.92	3801948
Bog.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.127_95.70_7.35	4710950
Bog.Unlabelled.R2.T2.F2.trimmomatic.megahit_bin.63_77.13_2.79	4473325
Fen.Labelled.R1.T2.F2.trimmomatic.megahit_bin.6_71.78_2.34	958716
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.50_74.04_2.44	4310627
Bog.Unlabelled.R1.T3.F1.trimmomatic.metaspades_bin.101_89.74_6.48	5475447
Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.47_74.07_8.12	2647248
Bog.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.159_81.42_8.86	3247319
Bog.Unlabelled.R2.T1.F3.JGI.BFC.metaspades_bin.100_83.22_0.86	2924253
Palsa.Unlabelled.R3.T2.F2.trimmomatic.metaspades_bin.37_72.61_2.78	2937468
Bog.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.15_95.21_5.43	4733492
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.59_77.39_6.55	5795698
Bog.Labelled.R3.T2.F3.trimmomatic.megahit_bin.104_87.32_5.22	3057889
Palsa.Unlabelled.R2.T2.F3.JGI.BFC.metaspades_bin.39_88.51_6.02	3498356
Bog.None.R2.T0.trimmomatic.megahit_bin.86_93.92_1.81	4153665
Bog.Labelled.R1.T2.F1.JGI.BFC.metaspades_bin.71_90.97_1.92	2972250
Fen.Unlabelled.R1.T2.F4.JGI.BFC.metaspades_bin.36_87.14_0.31	3582745
Bog.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.47_98.03_0.99	4553731
Palsa.Unlabelled.R1.T3.F3.JGI.BFC.metaspades_bin.63_74.31_0.00	3105200
Palsa.Unlabelled.R3.T2.F1.trimmomatic.metaspades_bin.66_97.03_1.71	6015752
Palsa.Labelled.R3.T1.F1.trimmomatic.megahit_bin.3_97.44_1.57	4780848
Bog.Labelled.R3.T2.F2.trimmomatic.metaspades_bin.94_91.04_3.45	3353719
Fen.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.17_91.10_7.60	1811516
Palsa.Labelled.R2.T2.F1.trimmomatic.metaspades_bin.53_87.29_5.56	3782743
Bog.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.34_72.25_4.65	4820627
Bog.None.R2.T0.JGI.BFC.metaspades_bin.109_73.83_2.74	2973905
Bog.Unlabelled.R2.T1.F1.trimmomatic.megahit_bin.29_85.41_4.31	4577767
Bog.Labelled.R1.T3.F3.JGI.BFC.metaspades_bin.80_94.83_3.45	4614156
Bog.Labelled.R2.T3.F3.trimmomatic.metaspades_bin.58_91.58_1.78	4083997
Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.149_88.16_0.55	5876500
Bog.Labelled.R2.T2.F3.trimmomatic.megahit_bin.123_94.83_2.60	6134987
Palsa.Labelled.R3.T1.F3.trimmomatic.megahit_bin.86_94.42_2.85	4469237
Bog.Labelled.R1.T3.F1.trimmomatic.megahit_bin.10_81.55_1.03	1992797
Bog.None.R2.T0.trimmomatic.megahit_bin.18_78.16_6.22	4674096
Bog.Unlabelled.R3.T2.F3.JGI.BFC.metaspades_bin.79_84.08_2.52	3307940
Bog.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.6_90.03_5.17	5870851
Bog.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.34_90.88_3.88	4152555
Bog.Unlabelled.R2.T1.F2.trimmomatic.megahit_bin.103_85.65_9.24	3551750
Palsa.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.110_70.69_0.00	5947602
Bog.Unlabelled.R1.T1.F3.trimmomatic.metaspades_bin.104_94.55_4.07	4246141
Bog.Labelled.R2.T1.F3.trimmomatic.metaspades_bin.38_88.31_5.56	4876583
Palsa.Labelled.R3.T3.F3.JGI.BFC.metaspades_bin.114_81.03_7.30	3328657
Bog.Labelled.R3.T1.F3.trimmomatic.megahit_bin.93_83.87_1.23	2030079
Bog.Unlabelled.R2.T2.F3.trimmomatic.megahit_bin.60_93.75_0.00	4341959
Bog.Labelled.R2.T3.F2.trimmomatic.megahit_bin.46_97.95_2.10	4004998
Bog.Labelled.R2.T2.F2.trimmomatic.metaspades_bin.18_92.64_1.38	5361191
Palsa.Unlabelled.R2.T2.F2.trimmomatic.metaspades_bin.27_86.16_2.56	4143016
Bog.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.48_93.87_0.05	4276573
Fen.Labelled.R1.T3.F3.trimmomatic.megahit_bin.30_72.72_6.08	2548407
Bog.Unlabelled.R2.T1.F1.trimmomatic.metaspades_bin.30_96.05_0.60	6874915
Fen.Labelled.R2.T3.F1.trimmomatic.megahit_bin.49_95.04_0.45	3325584
Bog.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.30_74.09_0.86	5498025
Palsa.None.R2.T0.JGI.BFC.metaspades_bin.315_82.98_6.64	4301922
Bog.None.R2.T0.trimmomatic.megahit_bin.172_89.77_1.45	3181985
Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.4_76.90_6.03	4177776
Palsa.Labelled.R3.T1.F2.JGI.BFC.metaspades_bin.7_81.93_4.75	3620434
Palsa.Labelled.R2.T2.F3.JGI.BFC.metaspades_bin.43_98.29_1.57	4741988
Fen.Labelled.R2.T1.F2.trimmomatic.megahit_bin.33_75.70_4.00	1131113
Bog.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.109_90.45_0.00	3159500
Bog.Unlabelled.R1.T2.F1.JGI.BFC.metaspades_bin.35_86.27_1.72	4333440
Bog.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.48_72.43_2.64	3078178
Palsa.Labelled.R1.T1.F2.trimmomatic.megahit_bin.28_77.44_0.99	4633421
Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.17_87.70_6.61	8648213
Bog.None.R2.T0.trimmomatic.megahit_bin.355_93.52_0.93	3276513
Fen.Unlabelled.R2.T3.F1.trimmomatic.metaspades_bin.34_85.13_0.00	3167298
Bog.Labelled.R1.T2.F2.trimmomatic.megahit_bin.53_94.82_1.12	4408980
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.33_93.90_5.55	6276475
Bog.Unlabelled.R2.T2.F3.trimmomatic.metaspades_bin.25_87.67_2.59	4713442
Fen.Unlabelled.R1.T2.F2.trimmomatic.metaspades_bin.20_77.22_1.61	2347370
Bog.None.R2.T0.JGI.BFC.metaspades_bin.260_94.67_5.63	3684358
Palsa.Labelled.R3.T3.F3.trimmomatic.megahit_bin.21_86.01_5.34	3927998
Palsa.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.77_98.93_1.71	6100963
Bog.Labelled.R3.T2.F1.trimmomatic.metaspades_bin.43_94.67_0.02	3106318
Palsa.Labelled.R1.T1.F3.trimmomatic.metaspades_bin.113_78.79_0.00	4757746
Fen.Unlabelled.R1.T2.F4.trimmomatic.metaspades_bin.16_87.64_1.78	3105764
Palsa.Unlabelled.R1.T3.F3.trimmomatic.megahit_bin.181_87.53_2.14	4016286
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.33_81.40_5.04	4742120
Bog.None.R3.T0.JGI.BFC.metaspades_bin.157_96.49_2.63	4998116
Palsa.Unlabelled.R1.T3.F2.JGI.BFC.metaspades_bin.48_86.03_3.08	4082891
Bog.Unlabelled.R3.T1.F3.trimmomatic.metaspades_bin.209_93.16_6.41	5113754
Bog.Unlabelled.R2.T3.F2.trimmomatic.metaspades_bin.183_86.06_1.71	5326411
Palsa.Labelled.R3.T3.F3.JGI.BFC.metaspades_bin.131_88.54_8.92	6094952
Bog.None.R3.T0.JGI.BFC.metaspades_bin.371_81.54_1.70	4862963
Fen.Labelled.R1.T3.F2.trimmomatic.megahit_bin.45_82.83_3.45	3844836
Fen.Unlabelled.R3.T3.F1.trimmomatic.metaspades_bin.63_96.07_2.01	3588223
Palsa.Labelled.R3.T1.F1.JGI.BFC.metaspades_bin.21_89.98_2.74	6107500
Palsa.Unlabelled.R1.T2.F3.JGI.BFC.metaspades_bin.51_80.79_2.84	3055970
Palsa.Unlabelled.R1.T3.F3.trimmomatic.metaspades_bin.89_70.85_5.56	5563438
Bog.Unlabelled.R1.T3.F2.trimmomatic.megahit_bin.7_94.00_6.85	3362084
Palsa.Labelled.R3.T1.F3.trimmomatic.metaspades_bin.94_88.20_1.18	4560895
Bog.Labelled.R1.T3.F2.trimmomatic.megahit_bin.8_92.14_2.16	3391866
Bog.Unlabelled.R2.T3.F2.JGI.BFC.metaspades_bin.96_82.90_4.50	5489977
Palsa.Unlabelled.R2.T2.F2.JGI.BFC.metaspades_bin.4_97.77_1.73	4536835
Bog.Labelled.R1.T2.F1.JGI.BFC.metaspades_bin.74_96.29_1.61	5677410
Palsa.Unlabelled.R2.T2.F3.trimmomatic.metaspades_bin.87_93.58_7.99	4025207
Palsa.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.40_93.83_1.58	5253913
Bog.Labelled.R1.T3.F1.trimmomatic.metaspades_bin.31_76.83_1.07	2975234
Bog.Labelled.R3.T2.F2.JGI.BFC.metaspades_bin.48_83.22_0.82	3234954
Fen.Unlabelled.R1.T2.F1.trimmomatic.megahit_bin.46_72.68_2.73	2137990
Bog.Labelled.R3.T1.F3.JGI.BFC.metaspades_bin.34_93.38_3.60	3695587
Palsa.Labelled.R1.T2.F2.trimmomatic.metaspades_bin.53_95.50_1.15	1993807
Fen.Labelled.R1.T2.F2.JGI.BFC.metaspades_bin.21_89.07_3.23	3658604
Palsa.Unlabelled.R1.T3.F1.trimmomatic.megahit_bin.118_71.29_0.99	1099835
Palsa.Unlabelled.R1.T2.F3.trimmomatic.metaspades_bin.78_89.53_4.27	3790242
Bog.Unlabelled.R1.T2.F2.trimmomatic.megahit_bin.45_81.36_4.60	4524749
Bog.None.R3.T0.trimmomatic.megahit_bin.28_95.09_6.85	3796927
Fen.Labelled.R3.T2.F4.trimmomatic.megahit_bin.23_93.75_2.12	2372928
Fen.Labelled.R1.T3.F3.trimmomatic.metaspades_bin.53_83.76_2.75	1466350
Fen.Unlabelled.R2.T3.F1.trimmomatic.megahit_bin.48_86.82_1.08	3141245
Palsa.Labelled.R2.T3.F2.trimmomatic.megahit_bin.36_93.02_3.08	6597829
Palsa.Unlabelled.R3.T2.F3.trimmomatic.megahit_bin.76_87.95_2.42	2916563
Bog.Unlabelled.R3.T3.F3.JGI.BFC.metaspades_bin.25_73.16_0.97	4088116
Fen.Unlabelled.R1.T3.F2.trimmomatic.metaspades_bin.35_74.40_0.00	2611946
Fen.Unlabelled.R2.T1.F4.trimmomatic.megahit_bin.24_71.35_4.87	3233204
Fen.Unlabelled.R2.T3.F3.trimmomatic.megahit_bin.5_88.71_1.68	3088189
Palsa.Unlabelled.R1.T1.F1.trimmomatic.megahit_bin.9_75.58_2.46	4381414
