WP_016921576.1_pmoA_Methylocystis_parvus	pmoA; d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Hyphomicrobiales; f__Methylocystaceae; g__Methylocystis; s__Methylocystis_parvus
UniRef90_A0A146FZ36	amoA_pmoA
UniRef90_A0A146KVN3	amoA_pmoA
UniRef90_A0A146L2R5	amoA_pmoA
UniRef90_A0A161GWR3	amoA_pmoA
UniRef90_A0A161GWV3	amoA_pmoA
UniRef90_A0A161GZS6	amoA_pmoA
UniRef90_A0A161H357	amoA_pmoA
UniRef90_A0A165U675	amoA_pmoA
UniRef90_A0A165U684	amoA_pmoA
UniRef90_A0A165U6C4	amoA_pmoA
UniRef90_A0A165U6L4	amoA_pmoA
UniRef90_A0A165U6Q8	amoA_pmoA
UniRef90_A0A165U6X3	amoA_pmoA
UniRef90_A0A166FZC3	amoA_pmoA
UniRef90_A0A166G167	amoA_pmoA
UniRef90_A0A166G263	amoA_pmoA
UniRef90_A0A166G2F6	amoA_pmoA
UniRef90_A0A166G316	amoA_pmoA
UniRef90_A0A166G3F4	amoA_pmoA
UniRef90_A0A166G425	amoA_pmoA
UniRef90_A0A166G5B6	amoA_pmoA
UniRef90_A0A166NVR1	amoA_pmoA
UniRef90_A0A172MGN6	amoA_pmoA
UniRef90_A0A172MGR6	amoA_pmoA
UniRef90_A0A172MGR9	amoA_pmoA
UniRef90_A0A172MGS2	amoA_pmoA
UniRef90_A0A172MGT7	amoA_pmoA
UniRef90_A0A172MGU1	amoA_pmoA
UniRef90_A0A172MHE4	amoA_pmoA
UniRef90_A0A172MHL3	amoA_pmoA
UniRef90_A0A172MHN0	amoA_pmoA
UniRef90_A0A172MJA5	amoA_pmoA
UniRef90_A0A172UCD6	amoA_pmoA
UniRef90_A0A172W4I7	amoA_pmoA
UniRef90_A0A173G3K3	amoA_pmoA
UniRef90_A0A173G3L0	amoA_pmoA
UniRef90_A0A173G3L1	amoA_pmoA
UniRef90_A0A173G3N9	amoA_pmoA
UniRef90_A0A173G3P4	amoA_pmoA
UniRef90_A0A173G3P6	amoA_pmoA
UniRef90_A0A173G3U3	amoA_pmoA
UniRef90_A0A173G3W2	amoA_pmoA
UniRef90_A0A173G404	amoA_pmoA
UniRef90_A0A173G409	amoA_pmoA
UniRef90_A0A173G419	amoA_pmoA
UniRef90_A0A173G483	amoA_pmoA
UniRef90_A0A173G4B9	amoA_pmoA
UniRef90_A0A173G4F5	amoA_pmoA
UniRef90_A0A173GQ29	amoA_pmoA
UniRef90_A0A173GQ61	amoA_pmoA
UniRef90_A0A177MSQ7	amoA_pmoA
UniRef90_A0A177PBF6	amoA_pmoA
UniRef90_A0A191XZD4	amoA_pmoA
UniRef90_A0A191XZF7	amoA_pmoA
UniRef90_A0A191XZH8	amoA_pmoA
UniRef90_A0A191XZK1	amoA_pmoA
UniRef90_A0A191XZK6	amoA_pmoA
UniRef90_A0A192B5A1	amoA_pmoA
UniRef90_A0A1B0V4A5	amoA_pmoA
UniRef90_A0A1B0V4C7	amoA_pmoA
UniRef90_A0A1B0V900	amoA_pmoA
UniRef90_A0A1B1RV42	amoA_pmoA
UniRef90_A0A1B1RV55	amoA_pmoA
UniRef90_A0A1C3HPK9	amoA_pmoA
UniRef90_A0A1C3HPL1	amoA_pmoA
UniRef90_A0A1C9UNG0	amoA_pmoA
UniRef90_A0A1C9UNH9	amoA_pmoA
UniRef90_A0A1C9UNI2	amoA_pmoA
UniRef90_A0A1D3UZ51	amoA_pmoA
UniRef90_A0A1D8QLT3	amoA_pmoA
UniRef90_A0A1D9IT18	amoA_pmoA
UniRef90_A0A1F4ITX1	amoA_pmoA
UniRef90_A0A1G5SIF8	amoA_pmoA
UniRef90_A0A1H9DRV8	amoA_pmoA
UniRef90_A0A1H9JC80	amoA_pmoA
UniRef90_A0A1I3Z8P3	amoA_pmoA
UniRef90_A0A1I9K8A3	amoA_pmoA
UniRef90_A0A1I9K9D4	amoA_pmoA
UniRef90_A0A1I9K9I6	amoA_pmoA
UniRef90_A0A1I9K9Q9	amoA_pmoA
UniRef90_A0A1I9KAC1	amoA_pmoA
UniRef90_A0A1I9RHL0	amoA_pmoA
UniRef90_A0A1I9RHL5	amoA_pmoA
UniRef90_A0A1I9RHN7	amoA_pmoA
UniRef90_A0A1I9RHN9	amoA_pmoA
UniRef90_A0A1I9RHQ1	amoA_pmoA
UniRef90_A0A1J0I5X9	amoA_pmoA
UniRef90_A0A1J0I5Y6	amoA_pmoA
UniRef90_A0A1J0I6E2	amoA_pmoA
UniRef90_A0A1J0I6Y2	amoA_pmoA
UniRef90_A0A1J0I6Y8	amoA_pmoA
UniRef90_A0A1J0I719	amoA_pmoA
UniRef90_A0A1J0I745	amoA_pmoA
UniRef90_A0A1J0I799	amoA_pmoA
UniRef90_A0A1J0I7C2	amoA_pmoA
UniRef90_A0A1J0I7H9	amoA_pmoA
UniRef90_A0A1J0I7W3	amoA_pmoA
UniRef90_A0A1L2A0V7	amoA_pmoA
UniRef90_A0A1L2D5R8	amoA_pmoA
UniRef90_A0A1L2D5S1	amoA_pmoA
UniRef90_A0A1L2D5S3	amoA_pmoA
UniRef90_A0A1L5JRZ5	amoA_pmoA
UniRef90_A0A1L5L6B5	amoA_pmoA
UniRef90_A0A1L5L6F1	amoA_pmoA
UniRef90_A0A1L5L6G7	amoA_pmoA
UniRef90_A0A1L5L6K5	amoA_pmoA
UniRef90_A0A1L5L6T9	amoA_pmoA
UniRef90_A0A1L5L6U0	amoA_pmoA
UniRef90_A0A1L5L6V3	amoA_pmoA
UniRef90_A0A1L5L704	amoA_pmoA
UniRef90_A0A1L5SAI1	amoA_pmoA
UniRef90_A0A1L5SAK8	amoA_pmoA
UniRef90_A0A1L7NSW0	amoA_pmoA
UniRef90_A0A1N7TEI2	amoA_pmoA
UniRef90_A0A1N7TEJ2	amoA_pmoA
UniRef90_A0A1N7TEK6	amoA_pmoA
UniRef90_A0A1N7TEM8	amoA_pmoA
UniRef90_A0A1N7TEP4	amoA_pmoA
UniRef90_A0A1N7TER3	amoA_pmoA
UniRef90_A0A1N7TES4	amoA_pmoA
UniRef90_A0A1P7WE93	amoA_pmoA
UniRef90_A0A1P8DCF6	amoA_pmoA
UniRef90_A0A1P8LI13	amoA_pmoA
UniRef90_A0A1P8LI17	amoA_pmoA
UniRef90_A0A1P8VLS6	amoA_pmoA
UniRef90_A0A1P8VLT0	amoA_pmoA
UniRef90_A0A1P8VLT1	amoA_pmoA
UniRef90_A0A1P8VLW0	amoA_pmoA
UniRef90_A0A1P8VZL8	amoA_pmoA
UniRef90_A0A1P8VZP3	amoA_pmoA
UniRef90_A0A1Q2SP41	amoA_pmoA
UniRef90_A0A1Q2TS18	amoA_pmoA
UniRef90_A0A1Q2TS20	amoA_pmoA
UniRef90_A0A1Q2TS25	amoA_pmoA
UniRef90_A0A1Q2TS26	amoA_pmoA
UniRef90_A0A1Q2TS27	amoA_pmoA
UniRef90_A0A1Q2TS28	amoA_pmoA
UniRef90_A0A1Q2TS30	amoA_pmoA
UniRef90_A0A1Q2TS34	amoA_pmoA
UniRef90_A0A1Q2TS36	amoA_pmoA
UniRef90_A0A1Q2TS46	amoA_pmoA
UniRef90_A0A1Q5QTL3	amoA_pmoA
UniRef90_A0A1R4HEV6	amoA_pmoA
UniRef90_A0A1S0QIN6	amoA_pmoA
UniRef90_A0A1S5SGR5	amoA_pmoA
UniRef90_A0A1S5WKQ9	amoA_pmoA
UniRef90_A0A1S5WLK7	amoA_pmoA
UniRef90_A0A1S5WLN1	amoA_pmoA
UniRef90_A0A1S5WLN5	amoA_pmoA
UniRef90_A0A1S6PDV9	amoA_pmoA
UniRef90_A0A1S6PDW7	amoA_pmoA
UniRef90_A0A1S6PDX7	amoA_pmoA
UniRef90_A0A1S6PE02	amoA_pmoA
UniRef90_A0A1S6PE06	amoA_pmoA
UniRef90_A0A1S6PE24	amoA_pmoA
UniRef90_A0A1S6PE30	amoA_pmoA
UniRef90_A0A1S6PE73	amoA_pmoA
UniRef90_A0A1S6PE90	amoA_pmoA
UniRef90_A0A1S6PEL4	amoA_pmoA
UniRef90_A0A1S6QEH9	amoA_pmoA
UniRef90_A0A1S6QFE8	amoA_pmoA
UniRef90_A0A1S6QFF4	amoA_pmoA
UniRef90_A0A1S6QFG9	amoA_pmoA
UniRef90_A0A1S6QFI4	amoA_pmoA
UniRef90_A0A1S9CZU5	amoA_pmoA
UniRef90_A0A1V0CMV5	amoA_pmoA
UniRef90_A0A1V0QFQ7	amoA_pmoA
UniRef90_A0A1V0QFQ8	amoA_pmoA
UniRef90_A0A1V0QFR6	amoA_pmoA
UniRef90_A0A1W5ZIR7	amoA_pmoA
UniRef90_A0A1W6I384	amoA_pmoA
UniRef90_A0A1W6I3E9	amoA_pmoA
UniRef90_A0A1W6I3H3	amoA_pmoA
UniRef90_A0A1W6I3H7	amoA_pmoA
UniRef90_A0A1W6I3I0	amoA_pmoA
UniRef90_A0A1W6I3I9	amoA_pmoA
UniRef90_A0A1W6I3J1	amoA_pmoA
UniRef90_A0A1W6I3J4	amoA_pmoA
UniRef90_A0A1W6I3P9	amoA_pmoA
UniRef90_A0A1W6I3R2	amoA_pmoA
UniRef90_A0A1W6I3R6	amoA_pmoA
UniRef90_A0A1W6I3T8	amoA_pmoA
UniRef90_A0A1W6I3U9	amoA_pmoA
UniRef90_A0A1W6I3V7	amoA_pmoA
UniRef90_A0A1W6I3X1	amoA_pmoA
UniRef90_A0A1W6I413	amoA_pmoA
UniRef90_A0A1W6LRY6	amoA_pmoA
UniRef90_A0A1W6LRZ6	amoA_pmoA
UniRef90_A0A1W6LS00	amoA_pmoA
UniRef90_A0A1W6LS13	amoA_pmoA
UniRef90_A0A1W6LS22	amoA_pmoA
UniRef90_A0A1W6LS42	amoA_pmoA
UniRef90_A0A1W6LS54	amoA_pmoA
UniRef90_A0A1W6LS55	amoA_pmoA
UniRef90_A0A1W6LS56	amoA_pmoA
UniRef90_A0A1W6LS58	amoA_pmoA
UniRef90_A0A1W6LS61	amoA_pmoA
UniRef90_A0A1W6LS78	amoA_pmoA
UniRef90_A0A1W6LS89	amoA_pmoA
UniRef90_A0A1W6LSB0	amoA_pmoA
UniRef90_A0A1W6LSB6	amoA_pmoA
UniRef90_A0A1W6LSE4	amoA_pmoA
UniRef90_A0A1W6LSE9	amoA_pmoA
UniRef90_A0A1W6LSF2	amoA_pmoA
UniRef90_A0A1W6LSG8	amoA_pmoA
UniRef90_A0A1W6LSI5	amoA_pmoA
UniRef90_A0A1W6LSJ6	amoA_pmoA
UniRef90_A0A1W6LSK0	amoA_pmoA
UniRef90_A0A1W6LSK5	amoA_pmoA
UniRef90_A0A1W6LSL1	amoA_pmoA
UniRef90_A0A1W6LSM1	amoA_pmoA
UniRef90_A0A1W6LSM2	amoA_pmoA
UniRef90_A0A1W6LSP6	amoA_pmoA
UniRef90_A0A1W6LSQ0	amoA_pmoA
UniRef90_A0A1W6LST4	amoA_pmoA
UniRef90_A0A1W6LSU7	amoA_pmoA
UniRef90_A0A1W6LSU8	amoA_pmoA
UniRef90_A0A1W6LSW9	amoA_pmoA
UniRef90_A0A1W6LSZ1	amoA_pmoA
UniRef90_A0A1W6LSZ6	amoA_pmoA
UniRef90_A0A1W6LT07	amoA_pmoA
UniRef90_A0A1W6LT17	amoA_pmoA
UniRef90_A0A1W6LT24	amoA_pmoA
UniRef90_A0A1W6LT38	amoA_pmoA
UniRef90_A0A1W6LT40	amoA_pmoA
UniRef90_A0A1W6LT63	amoA_pmoA
UniRef90_A0A1W6LTA0	amoA_pmoA
UniRef90_A0A1W6LTA6	amoA_pmoA
UniRef90_A0A1W6LTB0	amoA_pmoA
UniRef90_A0A1W6LTB6	amoA_pmoA
UniRef90_A0A1W6LTC9	amoA_pmoA
UniRef90_A0A1W6LTE2	amoA_pmoA
UniRef90_A0A1W6LTF0	amoA_pmoA
UniRef90_A0A1W6LTG9	amoA_pmoA
UniRef90_A0A1W6LTH6	amoA_pmoA
UniRef90_A0A1W6LTH7	amoA_pmoA
UniRef90_A0A1W6LTJ0	amoA_pmoA
UniRef90_A0A1W6LTJ7	amoA_pmoA
UniRef90_A0A1W6LTM6	amoA_pmoA
UniRef90_A0A1W6LTN1	amoA_pmoA
UniRef90_A0A1W6LTN3	amoA_pmoA
UniRef90_A0A1W6LTR4	amoA_pmoA
UniRef90_A0A1W6MQI7	amoA_pmoA
UniRef90_A0A1W6MWI9	amoA_pmoA
UniRef90_A0A1W6Q740	amoA_pmoA
UniRef90_A0A1W6QYB4	amoA_pmoA
UniRef90_A0A1W6S1N2	amoA_pmoA
UniRef90_A0A1W6S1P3	amoA_pmoA
UniRef90_A0A1X1QEA4	amoA_pmoA
UniRef90_A0A1X1QIM0	amoA_pmoA
UniRef90_A0A1X1QR70	amoA_pmoA
UniRef90_A0A1X1QTR9	amoA_pmoA
UniRef90_A0A1X9IFF3	amoA_pmoA
UniRef90_A0A1X9IFF9	amoA_pmoA
UniRef90_A0A1X9Q4G1	amoA_pmoA
UniRef90_A0A1X9Q4H4	amoA_pmoA
UniRef90_A0A1X9Q4H8	amoA_pmoA
UniRef90_A0A1X9Q4Q6	amoA_pmoA
UniRef90_A0A1X9Q4T0	amoA_pmoA
UniRef90_A0A1X9Q4U3	amoA_pmoA
UniRef90_A0A1X9Q4V4	amoA_pmoA
UniRef90_A0A1X9Q4Y6	amoA_pmoA
UniRef90_A0A1X9Q4Z3	amoA_pmoA
UniRef90_A0A1X9Q502	amoA_pmoA
UniRef90_A0A1X9Q532	amoA_pmoA
UniRef90_A0A1X9Q537	amoA_pmoA
UniRef90_A0A1X9Q540	amoA_pmoA
UniRef90_A0A1X9Q569	amoA_pmoA
UniRef90_A0A1X9Q578	amoA_pmoA
UniRef90_A0A1X9Q584	amoA_pmoA
UniRef90_A0A1X9Q5B7	amoA_pmoA
UniRef90_A0A1X9Q5B9	amoA_pmoA
UniRef90_A0A1X9Q5J0	amoA_pmoA
UniRef90_A0A1X9Q5L5	amoA_pmoA
UniRef90_A0A1X9QI57	amoA_pmoA
UniRef90_A0A1X9QI94	amoA_pmoA
UniRef90_A0A1X9ZEE2	amoA_pmoA
UniRef90_A0A1X9ZKK1	amoA_pmoA
UniRef90_A0A1X9ZKQ5	amoA_pmoA
UniRef90_A0A1X9ZL16	amoA_pmoA
UniRef90_A0A1X9ZLH1	amoA_pmoA
UniRef90_A0A1X9ZLQ3	amoA_pmoA
UniRef90_A0A1Y0AWC8	amoA_pmoA
UniRef90_A0A1Y0AWK2	amoA_pmoA
UniRef90_A0A1Y0AWL5	amoA_pmoA
UniRef90_A0A1Y0DCZ3	amoA_pmoA
UniRef90_A0A1Y0DCZ9	amoA_pmoA
UniRef90_A0A1Y0DD05	amoA_pmoA
UniRef90_A0A1Y0DDE5	amoA_pmoA
UniRef90_A0A1Y0ST15	amoA_pmoA
UniRef90_A0A1Y1SD25	amoA_pmoA
UniRef90_A0A1Y5EF07	amoA_pmoA
UniRef90_A0A1Y5EST4	amoA_pmoA
UniRef90_A0A1Y5F0U8	amoA_pmoA
UniRef90_A0A1Y6D9S6	amoA_pmoA
UniRef90_A0A1Y6IM28	amoA_pmoA
UniRef90_A0A1Y6IM31	amoA_pmoA
UniRef90_A0A1Y6IM36	amoA_pmoA
UniRef90_A0A1Y6IM37	amoA_pmoA
UniRef90_A0A1Y6IQG3	amoA_pmoA
UniRef90_A0A1Y6IRM0	amoA_pmoA
UniRef90_A0A1Z1N0G6	amoA_pmoA
UniRef90_A0A1Z3FU95	amoA_pmoA
UniRef90_A0A218KFB9	amoA_pmoA
UniRef90_A0A218MF03	amoA_pmoA
UniRef90_A0A218MFF5	amoA_pmoA
UniRef90_A0A218MFJ4	amoA_pmoA
UniRef90_A0A218MFN9	amoA_pmoA
UniRef90_A0A218MG29	amoA_pmoA
UniRef90_A0A222C7L7	amoA_pmoA
UniRef90_A0A222C7T6	amoA_pmoA
UniRef90_A0A222C7W1	amoA_pmoA
UniRef90_A0A222C7W9	amoA_pmoA
UniRef90_A0A222C7X5	amoA_pmoA
UniRef90_A0A222C7X7	amoA_pmoA
UniRef90_A0A222C7Y0	amoA_pmoA
UniRef90_A0A222C7Y3	amoA_pmoA
UniRef90_A0A222C7Y8	amoA_pmoA
UniRef90_A0A222C7Z5	amoA_pmoA
UniRef90_A0A222C804	amoA_pmoA
UniRef90_A0A222C822	amoA_pmoA
UniRef90_A0A222C8A2	amoA_pmoA
UniRef90_A0A222C8A8	amoA_pmoA
UniRef90_A0A222C8C6	amoA_pmoA
UniRef90_A0A222C8D1	amoA_pmoA
UniRef90_A0A222C8E2	amoA_pmoA
UniRef90_A0A222C8G1	amoA_pmoA
UniRef90_A0A222C8K6	amoA_pmoA
UniRef90_A0A223GGA5	amoA_pmoA
UniRef90_A0A223GGV6	amoA_pmoA
UniRef90_A0A223GGX2	amoA_pmoA
UniRef90_A0A223LZ20	amoA_pmoA
UniRef90_A0A223LZ25	amoA_pmoA
UniRef90_A0A223LZ48	amoA_pmoA
UniRef90_A0A223LZ54	amoA_pmoA
UniRef90_A0A223LZ80	amoA_pmoA
UniRef90_A0A223LZA1	amoA_pmoA
UniRef90_A0A223LZD2	amoA_pmoA
UniRef90_A0A248A7N4	amoA_pmoA
UniRef90_A0A248Y4F9	amoA_pmoA
UniRef90_A0A257MWJ0	amoA_pmoA
UniRef90_A0A286KL45	amoA_pmoA
UniRef90_A0A286LV35	amoA_pmoA
UniRef90_A0A286LV54	amoA_pmoA
UniRef90_A0A286LV65	amoA_pmoA
UniRef90_A0A286LV72	amoA_pmoA
UniRef90_A0A286LV88	amoA_pmoA
UniRef90_A0A286LV89	amoA_pmoA
UniRef90_A0A286LVA0	amoA_pmoA
UniRef90_A0A286M8T4	amoA_pmoA
UniRef90_A0A286M8U9	amoA_pmoA
UniRef90_A0A286T433	amoA_pmoA
UniRef90_A0A286T6N4	amoA_pmoA
UniRef90_A0A291L0P4	amoA_pmoA
UniRef90_A0A291L0P5	amoA_pmoA
UniRef90_A0A2A4U8T5	amoA_pmoA
UniRef90_A0A2A4UZF2	amoA_pmoA
UniRef90_A0A2A4V2P0	amoA_pmoA
UniRef90_A0A2A4WKT3	amoA_pmoA
UniRef90_A0A2A5ANB0	amoA_pmoA
UniRef90_A0A2A5C470	amoA_pmoA
UniRef90_A0A2D1CAV6	amoA_pmoA
UniRef90_A0A2E2JBA6	amoA_pmoA
UniRef90_A0A2E2JBE0	amoA_pmoA
UniRef90_A0A2E4JRD4	amoA_pmoA
UniRef90_A0A2E9GHJ2	amoA_pmoA
UniRef90_A0A2H4NE64	amoA_pmoA
UniRef90_A0A2H4NE95	amoA_pmoA
UniRef90_A0A2H4PWV2	amoA_pmoA
UniRef90_A0A2H4PWW4	amoA_pmoA
UniRef90_A0A2H4PWW7	amoA_pmoA
UniRef90_A0A2H4PWW8	amoA_pmoA
UniRef90_A0A2H4PX11	amoA_pmoA
UniRef90_A0A2I6SUR9	amoA_pmoA
UniRef90_A0A2I7UGI1	amoA_pmoA
UniRef90_A0A2K9RDZ0	amoA_pmoA
UniRef90_A0A2L0AFQ4	amoA_pmoA
UniRef90_A0A2L0WV18	amoA_pmoA
UniRef90_A0A2L1GGV6	amoA_pmoA
UniRef90_A0A2L1GGX3	amoA_pmoA
UniRef90_A0A2L1GGY9	amoA_pmoA
UniRef90_A0A2L2DPA0	amoA_pmoA
UniRef90_A0A2M8R783	amoA_pmoA
UniRef90_A0A2N2UVL9	amoA_pmoA
UniRef90_A0A2N2UX92	amoA_pmoA
UniRef90_A0A2N8MDI1	amoA_pmoA
UniRef90_A0A2P0QN32	amoA_pmoA
UniRef90_A0A2P1AFW5	amoA_pmoA
UniRef90_A0A2P1AFX3	amoA_pmoA
UniRef90_A0A2P1AFX7	amoA_pmoA
UniRef90_A0A2P1AFY1	amoA_pmoA
UniRef90_A0A2P1BTD8	amoA_pmoA
UniRef90_A0A2P1BTE4	amoA_pmoA
UniRef90_A0A2P1BTE6	amoA_pmoA
UniRef90_A0A2P1BTE9	amoA_pmoA
UniRef90_A0A2P1C877	amoA_pmoA
UniRef90_A0A2P1C8A4	amoA_pmoA
UniRef90_A0A2P1C8C5	amoA_pmoA
UniRef90_A0A2P1C8D2	amoA_pmoA
UniRef90_A0A2P1C8F4	amoA_pmoA
UniRef90_A0A2P1C8H7	amoA_pmoA
UniRef90_A0A2R2Y7B3	amoA_pmoA
UniRef90_A0A2R2Y8L6	amoA_pmoA
UniRef90_A0A2R2Y928	amoA_pmoA
UniRef90_A0A2R2Y988	amoA_pmoA
UniRef90_A0A2R2Y9C5	amoA_pmoA
UniRef90_A0A2R2Y9L3	amoA_pmoA
UniRef90_A0A2R2Y9N2	amoA_pmoA
UniRef90_A0A2R2YA04	amoA_pmoA
UniRef90_A0A2R2YA43	amoA_pmoA
UniRef90_A0A2R3ZD85	amoA_pmoA
UniRef90_A0A2R4QJK5	amoA_pmoA
UniRef90_A0A2R4QJW9	amoA_pmoA
UniRef90_A0A2R4QK59	amoA_pmoA
UniRef90_A0A2S0V6D8	amoA_pmoA
UniRef90_A0A2S0V6G9	amoA_pmoA
UniRef90_A0A2S1M421	amoA_pmoA
UniRef90_A0A2S1M435	amoA_pmoA
UniRef90_A0A2S1M440	amoA_pmoA
UniRef90_A0A2S1M444	amoA_pmoA
UniRef90_A0A2S1M452	amoA_pmoA
UniRef90_A0A2S1M456	amoA_pmoA
UniRef90_A0A2S1M462	amoA_pmoA
UniRef90_A0A2S1M464	amoA_pmoA
UniRef90_A0A2S1M471	amoA_pmoA
UniRef90_A0A2S1M474	amoA_pmoA
UniRef90_A0A2S1M479	amoA_pmoA
UniRef90_A0A2S1M481	amoA_pmoA
UniRef90_A0A2S1NC08	amoA_pmoA
UniRef90_A0A2S1NC35	amoA_pmoA
UniRef90_A0A2S1NC37	amoA_pmoA
UniRef90_A0A2S1NC50	amoA_pmoA
UniRef90_A0A2S1NC64	amoA_pmoA
UniRef90_A0A2S1NC87	amoA_pmoA
UniRef90_A0A2S1NC98	amoA_pmoA
UniRef90_A0A2S1NCA7	amoA_pmoA
UniRef90_A0A2S1NCA9	amoA_pmoA
UniRef90_A0A2S1NCC5	amoA_pmoA
UniRef90_A0A2S1NCD0	amoA_pmoA
UniRef90_A0A2S1TQ94	amoA_pmoA
UniRef90_A0A2S1TSD4	amoA_pmoA
UniRef90_A0A2S1TSP8	amoA_pmoA
UniRef90_A0A2S1TT75	amoA_pmoA
UniRef90_A0A2S1TTL5	amoA_pmoA
UniRef90_A0A2S1WCL5	amoA_pmoA
UniRef90_A0A2S1WCM0	amoA_pmoA
UniRef90_A0A2S1WCM1	amoA_pmoA
UniRef90_A0A2S1WCP0	amoA_pmoA
UniRef90_A0A2S1WCS4	amoA_pmoA
UniRef90_A0A2S1WCS5	amoA_pmoA
UniRef90_A0A2S1WCT9	amoA_pmoA
UniRef90_A0A2S1WCU0	amoA_pmoA
UniRef90_A0A2S1WCV2	amoA_pmoA
UniRef90_A0A2S1WCW4	amoA_pmoA
UniRef90_A0A2S1WCW6	amoA_pmoA
UniRef90_A0A2S1WCW8	amoA_pmoA
UniRef90_A0A2S1WCX2	amoA_pmoA
UniRef90_A0A2S1WCY1	amoA_pmoA
UniRef90_A0A2S1WD38	amoA_pmoA
UniRef90_A0A2S1WD58	amoA_pmoA
UniRef90_A0A2S1WD59	amoA_pmoA
UniRef90_A0A2S1WD68	amoA_pmoA
UniRef90_A0A2S1WD78	amoA_pmoA
UniRef90_A0A2S1WD80	amoA_pmoA
UniRef90_A0A2S1WD85	amoA_pmoA
UniRef90_A0A2S1WD86	amoA_pmoA
UniRef90_A0A2S1WD89	amoA_pmoA
UniRef90_A0A2S1WDA7	amoA_pmoA
UniRef90_A0A2S1WDB6	amoA_pmoA
UniRef90_A0A2S1WDC2	amoA_pmoA
UniRef90_A0A2S1WDD6	amoA_pmoA
UniRef90_A0A2S1WDF2	amoA_pmoA
UniRef90_A0A2S1WDF8	amoA_pmoA
UniRef90_A0A2S1WDH0	amoA_pmoA
UniRef90_A0A2S1WDI0	amoA_pmoA
UniRef90_A0A2S1WDJ1	amoA_pmoA
UniRef90_A0A2S1WDL0	amoA_pmoA
UniRef90_A0A2S1WDN3	amoA_pmoA
UniRef90_A0A2S1WDP3	amoA_pmoA
UniRef90_A0A2S1WDS6	amoA_pmoA
UniRef90_A0A2S1WDV0	amoA_pmoA
UniRef90_A0A2S1WE20	amoA_pmoA
UniRef90_A0A2S1WE47	amoA_pmoA
UniRef90_A0A2S1WE53	amoA_pmoA
UniRef90_A0A2S1WE54	amoA_pmoA
UniRef90_A0A2S1WE59	amoA_pmoA
UniRef90_A0A2S1WE68	amoA_pmoA
UniRef90_A0A2S1WE71	amoA_pmoA
UniRef90_A0A2S1WE72	amoA_pmoA
UniRef90_A0A2S1WE87	amoA_pmoA
UniRef90_A0A2S1WE93	amoA_pmoA
UniRef90_A0A2S1WEB9	amoA_pmoA
UniRef90_A0A2S1WEE4	amoA_pmoA
UniRef90_A0A2S1WEF9	amoA_pmoA
UniRef90_A0A2S1WEG7	amoA_pmoA
UniRef90_A0A2S1WEI4	amoA_pmoA
UniRef90_A0A2S1WEL1	amoA_pmoA
UniRef90_A0A2S1WEL4	amoA_pmoA
UniRef90_A0A2S1WEL6	amoA_pmoA
UniRef90_A0A2S1WEM4	amoA_pmoA
UniRef90_A0A2S1WEN1	amoA_pmoA
UniRef90_A0A2S1WEP2	amoA_pmoA
UniRef90_A0A2S1WER3	amoA_pmoA
UniRef90_A0A2S1WES3	amoA_pmoA
UniRef90_A0A2S1WET4	amoA_pmoA
UniRef90_A0A2S1WEU0	amoA_pmoA
UniRef90_A0A2S1WEV3	amoA_pmoA
UniRef90_A0A2S1WEW9	amoA_pmoA
UniRef90_A0A2S1WEX5	amoA_pmoA
UniRef90_A0A2S1WEY5	amoA_pmoA
UniRef90_A0A2S1WEY6	amoA_pmoA
UniRef90_A0A2S1WEY7	amoA_pmoA
UniRef90_A0A2S1WF00	amoA_pmoA
UniRef90_A0A2S1WF30	amoA_pmoA
UniRef90_A0A2S1WF41	amoA_pmoA
UniRef90_A0A2S1WF48	amoA_pmoA
UniRef90_A0A2S1WF54	amoA_pmoA
UniRef90_A0A2S1WF58	amoA_pmoA
UniRef90_A0A2S1WF77	amoA_pmoA
UniRef90_A0A2S1WF84	amoA_pmoA
UniRef90_A0A2S1WFA3	amoA_pmoA
UniRef90_A0A2S1WFE1	amoA_pmoA
UniRef90_A0A2S1WFF1	amoA_pmoA
UniRef90_A0A2S1WFZ8	amoA_pmoA
UniRef90_A0A2S1WG02	amoA_pmoA
UniRef90_A0A2S1WG07	amoA_pmoA
UniRef90_A0A2S1WG13	amoA_pmoA
UniRef90_A0A2S1WG33	amoA_pmoA
UniRef90_A0A2S1WG46	amoA_pmoA
UniRef90_A0A2S1WG59	amoA_pmoA
UniRef90_A0A2S1WG72	amoA_pmoA
UniRef90_A0A2S1WG99	amoA_pmoA
UniRef90_A0A2S1WGA1	amoA_pmoA
UniRef90_A0A2S1WGD0	amoA_pmoA
UniRef90_A0A2S1WGD2	amoA_pmoA
UniRef90_A0A2S1WGE9	amoA_pmoA
UniRef90_A0A2S1WGF3	amoA_pmoA
UniRef90_A0A2S1WGJ3	amoA_pmoA
UniRef90_A0A2S1WGK9	amoA_pmoA
UniRef90_A0A2S1WGM4	amoA_pmoA
UniRef90_A0A2S1WGM5	amoA_pmoA
UniRef90_A0A2S1WGP4	amoA_pmoA
UniRef90_A0A2S1WGS1	amoA_pmoA
UniRef90_A0A2S1WGU6	amoA_pmoA
UniRef90_A0A2S1WGW0	amoA_pmoA
UniRef90_A0A2S1WGY2	amoA_pmoA
