hash,SampleID__,Month__,Year__,Date__,FieldSampling__,Habitat__,Site__,Core__,GPS__,image_url__,DepthCode__,DepthMin__,DepthMax__,DepthAvg__,metaG_ACE__,metaG_JGI_HiSeq__,metaG_JGI_NovaSeq__,FTIR__,EEMS__,ALD.cm__,WTD.cm_neg.is.below.sfc__,"T, air (C)","T, soil (C)",Weather Conditions on Day of Coring,O2 (%),pH (porewater),pH (peat),BulkDensity,percentWater_wt,CH4.mM__,CO2.mM__,CH4.percent,CO2.percent,d13C_CH4__,d13C_CO2__,dD_CH4__,dD_H2O,d18O_H2O,DOC.mM__,TN.mM__,Acetate.uM__,Propionate.uM__,Formate.uM__,Sulfate.uM__,Phosphate.uM__,Nitrate.uM__,Ammonia.uM__,C.percent__,N.percent__,d13C_peat__,d15N_peat__,pool.DOM,pool.dD_CH4,UpdateDate__.DepthInfo,UpdateDate__.Biogeochemistry,Notes__.DepthInfo,Notes__.Biogeochemistry,sample,temporal_sample_id,DepthCodeMod,WTD,ALD
3d93af4f-8772-4e2b-853f-ab8177275310,201207_E2_24-27,7,2012,2012-07-20,2012-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.1982, E 19 02.8005",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Eriophorum_Core2_July2012.jpg'],D,24,27,25.5,20120700_E2D,NA,712 E-2-D,X,NA,Below Detection (>235),5,13.1,9.3,NA,NA,5.6,NA,NA,NA,0.314501172,2.220846002,NA,NA,-52.776,-12.26033333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.9,1.059,-24.74383025,-0.2257034,FALSE,FALSE,20200703,20200924,NA,"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_E2_24-27,712_E-2-D,X1,5,101
9d4aad66-e271-454a-bb2f-901d96b8bc26,201207_E2_47-50,7,2012,2012-07-20,2012-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.1982, E 19 02.8005",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Eriophorum_Core2_July2012.jpg'],X,47,50,48.5,20120700_E2X,NA,712 E-2-X,X,NA,Below Detection (>235),5,13.1,7.3,NA,NA,5.5,NA,NA,NA,0.168994245,2.13286559,NA,NA,-55.683,-14.93383333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.283,0.474,-27.6777984,-0.0131055,FALSE,FALSE,20200703,20200924,NA,"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_E2_47-50,712_E-2-X,X3,5,101
99fa71a2-e3e4-4eea-a478-f63d5bab6552,201207_E3_01-04,7,2012,2012-07-20,2012-07,Fen,Eriophorum Autochamber Site,3,"N 68 21.2022, E 19 02.8055",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Eriophorum_Core3_July2012.jpg'],S,1,4,2.5,20120700_E3S,NA,712 E-3-S,X,NA,Below Detection (>235),4,11.6,12.7,NA,NA,6,NA,NA,NA,0.040335575,0.827464407,NA,NA,-58.555,-17.73466667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.321,1.298,-26.66981745,2.325159967,FALSE,FALSE,20200703,20200924,NA,"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_E3_01-04,712_E-3-S,S,4,101
556a4639-5bdb-4d70-91cc-3067835789b4,201207_E3_05-08,7,2012,2012-07-20,2012-07,Fen,Eriophorum Autochamber Site,3,"N 68 21.2022, E 19 02.8055",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Eriophorum_Core3_July2012.jpg'],M,5,8,6.5,20120700_E3M,NA,712 E-3-M,NA,NA,Below Detection (>235),4,11.6,12.7,NA,NA,5.9,NA,NA,NA,0.080951976,0.995441865,NA,NA,-56.862,-18.13733333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.743,NA,-27.0047605,NA,FALSE,FALSE,20200703,20200924,NA,"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_E3_05-08,712_E-3-M,M,4,101
8df5ce3b-c597-40c2-aa2c-9c9f232b1fbe,201207_E3_24-27,7,2012,2012-07-20,2012-07,Fen,Eriophorum Autochamber Site,3,"N 68 21.2022, E 19 02.8055",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Eriophorum_Core3_July2012.jpg'],D,24,27,25.5,20120700_E3D,NA,712 E-3-D,NA,NA,Below Detection (>235),4,11.6,12.2,NA,NA,5.9,NA,NA,NA,0.10860954,1.291257672,NA,NA,-54.11655556,-17.69053333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.469,0.985,-24.665219,-0.199684667,FALSE,FALSE,20200703,20200924,NA,"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_E3_24-27,712_E-3-D,X1,4,101
3734a20c-6a01-451c-9f89-f5c9e6dce6a0,201207_E3_44-47,7,2012,2012-07-20,2012-07,Fen,Eriophorum Autochamber Site,3,"N 68 21.2022, E 19 02.8055",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Eriophorum_Core3_July2012.jpg'],X,44,47,45.5,20120700_E3X,NA,712 E-3-X,NA,NA,Below Detection (>235),4,11.6,10.4,NA,NA,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.654,0.724,-27.47372445,0.71242125,NA,NA,20200703,20200923,NA,NA,201207_E3_44-47,712_E-3-X,X3,4,101
d7ca52c3-2e8f-44eb-97b2-6f7de2dae941,201207_P1_01-04,7,2012,2012-07-20,2012-07,Palsa,Palsa Autochamber Site,1,"N 68 21.2067, E 19 02.8396",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Palsa_Core1_July2012.jpg'],S,1,4,2.5,20120700_P1S,NA,712 P-1-S,NA,NA,37,NA,12.4,8.3,NA,NA,NA,NA,NA,NA,NA,NA,0,0.100017361,NA,-16.3715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.58,0.752,-26.60801,-1.1732275,NA,NA,20200703,20200924,NA,NA,201207_P1_01-04,712_P-1-S,S,NA,37
96eb386b-500a-4fc2-896c-4873caa7f78c,201207_P1_16-19,7,2012,2012-07-20,2012-07,Palsa,Palsa Autochamber Site,1,"N 68 21.2067, E 19 02.8396",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Palsa_Core1_July2012.jpg'],M,16,19,17.5,20120700_P1M,NA,712 P-1-M,NA,NA,37,NA,12.4,5.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.264903125,NA,-19.8145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.039,1.069,-26.32962,3.052505,NA,NA,20200703,20200924,NA,NA,201207_P1_16-19,712_P-1-M,X0,NA,37
e82a814e-6229-478b-b037-32419cbb23dc,201207_P1_32-35,7,2012,2012-07-20,2012-07,Palsa,Palsa Autochamber Site,1,"N 68 21.2067, E 19 02.8396",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Palsa_Core1_July2012.jpg'],D,32,35,33.5,20120700_P1D,NA,712 P-1-D,NA,NA,37,NA,12.4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.72,1.725,-28.08241,0.4277342,NA,NA,20200703,20200923,Notes: could not pull pore gas from deep,NA,201207_P1_32-35,712_P-1-D,X2,NA,37
cfdc2377-e2d2-4ca5-868c-a217eed5c022,201207_P2_01-04,7,2012,2012-07-20,2012-07,Palsa,Palsa Autochamber Site,2,"N 68 21.2116, E 19 02.8408",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Palsa_Core2_July2012.jpg'],S,1,4,2.5,20120700_P2S,NA,712 P-2-S,NA,NA,40,NA,12.4,10.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0.10873316,NA,-16.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.658,0.668,-27.32775,-0.4766063,NA,NA,20200703,20200924,NA,NA,201207_P2_01-04,712_P-2-S,S,NA,40
95896dc9-fc3f-4557-996a-26d402ac3709,201207_P2_18-21,7,2012,2012-07-20,2012-07,Palsa,Palsa Autochamber Site,2,"N 68 21.2116, E 19 02.8408",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Palsa_Core2_July2012.jpg'],M,18,21,19.5,20120700_P2M,NA,712 P-2-M,NA,NA,40,NA,12.4,6.4,NA,NA,NA,NA,NA,NA,NA,NA,0,0.261759722,NA,-19.1605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.57,1.039,-26.53138,0.22974495,NA,NA,20200703,20200924,NA,NA,201207_P2_18-21,712_P-2-M,X0,NA,40
f22f8236-5613-4206-81f6-febb2632ccea,201207_P2_35-38,7,2012,2012-07-20,2012-07,Palsa,Palsa Autochamber Site,2,"N 68 21.2116, E 19 02.8408",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Palsa_Core2_July2012.jpg'],D,35,38,36.5,20120700_P2D,NA,712 P-2-D,NA,NA,40,NA,12.4,1.2,NA,NA,NA,NA,NA,NA,NA,NA,0,1.098190625,NA,-21.4105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.972,1.683,-26.45863,1.80414675,NA,NA,20200703,20200924,NA,NA,201207_P2_35-38,712_P-2-D,X2,NA,40
0236e0cf-e3d1-4129-9fa2-1b8d36407245,201207_P3_01-04,7,2012,2012-07-20,2012-07,Palsa,Palsa Autochamber Site,3,"N 68 21.2077, E 19 02.8330",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Palsa_Core3_July2012.jpg'],S,1,4,2.5,20120700_P3S,NA,712 P-3-S,NA,NA,33,NA,12.8,8.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0.080871181,NA,-15.1835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.169,1.016,-26.3917,-0.2717511,NA,NA,20200703,20200924,NA,NA,201207_P3_01-04,712_P-3-S,S,NA,33
6d8e280a-9ac0-4e1e-b54d-40811241754c,201207_P3_15-18,7,2012,2012-07-20,2012-07,Palsa,Palsa Autochamber Site,3,"N 68 21.2077, E 19 02.8330",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Palsa_Core3_July2012.jpg'],M,15,18,16.5,20120700_P3M,NA,712 P-3-M,NA,NA,33,NA,12.8,6.1,NA,NA,NA,NA,NA,NA,NA,NA,0,0.151026215,NA,-18.151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.227,0.999,-26.28888,1.7067238,NA,NA,20200703,20200924,NA,NA,201207_P3_15-18,712_P-3-M,X0,NA,33
1b65fa38-761d-45e8-a7af-ab3ef0f67cf8,201207_P3_30-33,7,2012,2012-07-20,2012-07,Palsa,Palsa Autochamber Site,3,"N 68 21.2077, E 19 02.8330",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Palsa_Core3_July2012.jpg'],D,30,33,31.5,20120700_P3D,NA,712 P-3-D,NA,NA,33,NA,12.8,0.8,NA,NA,NA,NA,NA,NA,NA,NA,0,0.217752083,NA,-19.419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.721,0.923,-27.765705,0.900586875,NA,NA,20200703,20200924,NA,NA,201207_P3_30-33,712_P-3-D,X2,NA,33
df9b4f27-fdbe-4ae9-afc9-be37c7942018,201207_S1_01-04,7,2012,2012-07-20,2012-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1978, E 19 02.8539",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core1_July2012.jpg'],S,1,4,2.5,20120700_S1S,NA,712 S-1-S,X,X,135,0,12.6,10.7,NA,NA,4,NA,NA,NA,0.030259624,0.663058746,NA,NA,-68.0605,-18.48625,-315.63,-87.00777955,-12.18088272,5.786045931,0.070539161,NA,NA,NA,0.3,NA,2.2,0.707818991,44.424,0.454,-25.21315,-0.4878281,FALSE,FALSE,20200703,20200924,NA,"notes_Suzanne: (note 1) If no water could be pulled below 33cm, then I don't understand why there are still pH values throughout this profile and vials labelled S1? (note 2) Acidified for DOC. If no water could be pulled below 33cm, then I don't understand why there are still pH values throughout this profile and vials labelled S1? | QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_S1_01-04,712_S-1-S,S,0,135
8d718615-0fa9-4cd2-9787-3f06de33d32c,201207_S1_05-08,7,2012,2012-07-20,2012-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1978, E 19 02.8539",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core1_July2012.jpg'],M,5,8,6.5,20120700_S1M,NA,712 S-1-M,X,X,135,0,12.6,9.5,NA,NA,4.2,NA,NA,NA,0.095219231,1.785909135,NA,NA,-65.025,-16.06425,NA,-87.60225265,-12.52983165,5.266869709,0.071483695,NA,NA,NA,0.25,NA,0,1.370756908,41.864,0.549,-25.06086,-1.04708175,FALSE,FALSE,20200703,20200924,NA,"notes_Suzanne: (note 1) If no water could be pulled below 33cm, then I don't understand why there are still pH values throughout this profile and vials labelled S1? (note 2) Acidified for DOC. If no water could be pulled below 33cm, then I don't understand why there are still pH values throughout this profile and vials labelled S1? | QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_S1_05-08,712_S-1-M,M,0,135
5f69e160-100b-40b3-802e-da4ef3c76020,201207_S1_11-14,7,2012,2012-07-20,2012-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1978, E 19 02.8539",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core1_July2012.jpg'],D,11,14,12.5,20120700_S1D,NA,712 S-1-D,X,X,135,0,12.6,9.3,NA,NA,4.3,NA,NA,NA,0.144318506,2.276787021,NA,NA,-62.4725,-14.49425,-319.571,-87.45555731,-12.53497187,5.270330884,0.071933996,NA,NA,NA,0.3,NA,0,1.444248498,42.116,0.884,-24.37313,-0.09634005,FALSE,FALSE,20200703,20200924,NA,"notes_Suzanne: (note 1) Acidified for DOC. If no water could be pulled below 33cm, then I don't understand why there are still pH values throughout this profile and vials labelled S1? (note 2) If no water could be pulled below 33cm, then I don't understand why there are still pH values throughout this profile and vials labelled S1? | QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_S1_11-14,712_S-1-D,D,0,135
3a29f894-8c80-4d63-833e-fa54d449308e,201207_S1_30-33,7,2012,2012-07-20,2012-07,Bog,Sphagnum Autochamber Site,1,"N 68 21.1978, E 19 02.8539",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core1_July2012.jpg'],X,30,33,31.5,20120700_S1X,NA,712 S-1-X,X,X,135,0,12.6,4.3,NA,NA,4.3,NA,NA,NA,0.337086234,3.164295786,NA,NA,-73.231,-5.95525,-266.678,-87.93244498,-11.8681837,5.488384897,0.085552867,NA,NA,NA,0,NA,0,6.853784542,45.154,1.292,-24.69129,0.64985405,FALSE,FALSE,20200703,20200924,NA,"notes_Suzanne: (note 1) Acidified for DOC. If no water could be pulled below 33cm, then I don't understand why there are still pH values throughout this profile and vials labelled S1? (note 2) If no water could be pulled below 33cm, then I don't understand why there are still pH values throughout this profile and vials labelled S1? | QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_S1_30-33,712_S-1-X,X2,0,135
4b7e94c6-0f43-416b-be5c-dbf963aa183a,201207_S2_11-14,7,2012,2012-07-20,2012-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1962, E 19 02.8503",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg'],D,11,14,12.5,20120700_S2D,NA,712 S-2-D,X,X,45,3,11.8,8.1,NA,NA,4.1,NA,NA,NA,0.108595351,2.539136521,NA,NA,-61.658,-13.80075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.795,0.941,-24.27516,-0.3191965,FALSE,FALSE,20200703,20200924,NA,"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_S2_11-14,712_S-2-D,D,3,45
5f33ac37-0291-4f93-90e4-86ebe895d351,201207_S2_30-33,7,2012,2012-07-20,2012-07,Bog,Sphagnum Autochamber Site,2,"N 68 21.1962, E 19 02.8503",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core2_July2012.jpg'],X,30,33,31.5,20120700_S2X,NA,712 S-2-X,NA,NA,45,3,11.8,3.9,NA,NA,4.2,NA,NA,NA,0.308402368,3.396145342,NA,NA,-70.9825,-6.25925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.041,1.261,-25.90185,0.31355845,FALSE,FALSE,20200703,20200924,NA,"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_S2_30-33,712_S-2-X,X2,3,45
a8797759-ddc0-4e63-ac57-cf8752dad167,201207_S3_01-04,7,2012,2012-07-20,2012-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.2006, E 19 02.8536",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core3_July2012.jpg'],S,1,4,2.5,20120700_S3S,NA,712 S-3-S,X,NA,Below Detection (>160),0,11.6,11.8,NA,NA,4,NA,NA,NA,0,0.318783152,NA,NA,NA,-19.60375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.586,0.566,-25.95714,-1.1785866,FALSE,FALSE,20200703,20200924,"Notes: ALD probe hits firm substrate at about 1m, dont want to probe deeper for fear of breaking probe","QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_S3_01-04,712_S-3-S,S,0,101
ef9d6dba-13d2-4b91-a5e4-2c46fff13ee0,201207_S3_11-14,7,2012,2012-07-20,2012-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.2006, E 19 02.8536",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core3_July2012.jpg'],D,11,14,12.5,20120700_S3D,NA,712 S-3-D,NA,X,Below Detection (>160),0,11.6,9.1,NA,NA,4.1,NA,NA,NA,0.075078961,1.590479118,NA,NA,-58.9135,-17.25025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.111,0.753,-24.3312184,-0.39416,FALSE,FALSE,20200703,20200924,NA,"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_S3_11-14,712_S-3-D,D,0,101
0c4cbc52-1dc8-4bbb-812d-a255943eeef4,201207_S3_30-33,7,2012,2012-07-20,2012-07,Bog,Sphagnum Autochamber Site,3,"N 68 21.2006, E 19 02.8536",['https://isogenie-db.asc.ohio-state.edu/images/raw/Carrie_McCalley/2012-07/Sphagnum_Core3_July2012.jpg'],X,30,33,31.5,20120700_S3X,NA,712 S-3-X,X,NA,Below Detection (>160),0,11.6,6.7,NA,NA,4.2,NA,NA,NA,0.553301219,3.652466489,NA,NA,-62.269,-7.72975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.503,1.241,-25.25001,0.77882185,FALSE,FALSE,20200703,20200924,NA,"QualityFlag__.Biogeochemistry: Some 2011-2012 geochem was copied from Suzanne's geochem sheets, and there are known to be some copying errors. If there is a conflict between this sheet and those ones, Suzanne's sheet is more likely to be correct.",201207_S3_30-33,712_S-3-X,X2,0,101
40c68bbb-f0c5-4093-8e45-6c1b6b358fc7,201307_E1_01-05,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.2006, E 19 02.8094",NA,S,1,5,3,20130700_E1S,NA,713 E-1-S,NA,NA,NA,0,NA,11.6,NA,NA,5.3,NA,NA,NA,0.078234389313117,1.78953239859157,NA,NA,-56.5,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Start Sampling 16:25 | Notes (porewater): Air Temp 28C 4:55pm,NA,201307_E1_01-05,713_E-1-S,S,0,NA
57a4f8c1-d6c0-44b9-a8ef-0586ece7973e,201307_E1_05-09,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.2006, E 19 02.8094",NA,M,5,9,7,20130700_E1M,NA,713 E-1-M,X,NA,NA,0,NA,11.2,NA,NA,5.3,NA,0.80406,NA,0.050656230987926,1.8037727414206,NA,NA,-53.4,-12.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Core Length 46cm | Notes (porewater): 5:20,NA,201307_E1_05-09,713_E-1-M,M,0,NA
54e9c047-47ab-4a50-b9f4-314b3d9ebaac,201307_E1_10-14,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.2006, E 19 02.8094",NA,D,10,14,12,20130700_E1D,NA,713 E-1-D,X,NA,NA,0,NA,10.2,NA,NA,5.4,NA,0.79578,NA,0.026753269358349,0.956370517302069,NA,NA,-53.55,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Done Sampling 17:00 | Notes (porewater): 5:30pm,NA,201307_E1_10-14,713_E-1-D,D,0,NA
a777f971-10de-4565-ae9f-53211e76d1d3,201307_E1_20-24,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.2006, E 19 02.8094",NA,X0,20,24,22,20130700_E1X,NA,713 E-1-X0,NA,NA,NA,0,NA,8,NA,NA,5.5,NA,NA,NA,0.0614657327681,1.07334362652316,NA,NA,-52.3,-12.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201307_E1_20-24,713_E-1-X0,X1,0,NA
df3259c1-d5be-457a-b6d4-e066289ac6fe,201307_E1_30-34,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.2006, E 19 02.8094",NA,X1,30,34,32,20130700_E1Y,NA,713 E-1-X1,NA,NA,NA,0,NA,7.4,NA,NA,5.6,NA,NA,NA,0.08166735336701,1.00310502678946,NA,NA,-54.95,-11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,NA,NA,201307_E1_30-34,713_E-1-X1,X2,0,NA
c761674d-a491-4b0a-95a1-acf82e8fb02d,201307_E1_40-44,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,1,"N 68 21.2006, E 19 02.8094",NA,X2,40,44,42,20130700_E1Z,NA,713 E-1-X2,X,NA,NA,0,NA,6.8,NA,NA,5.6,NA,1.06144,NA,0.070633341318821,0.943949113000711,NA,NA,-54.75,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Lowest Depth Sampled,NA,201307_E1_40-44,713_E-1-X2,X3,0,NA
64d2e7e6-e949-46e8-85e2-be795110829a,201307_E2_01-05,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.2022, E 19 02.8008",NA,S,1,5,3,20130700_E2S,NA,713 E-2-S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Start @ 17:15,NA,201307_E2_01-05,713_E-2-S,S,NA,NA
dc901d63-9bb5-4847-a097-ac10806602fd,201307_E2_05-09,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.2022, E 19 02.8008",NA,M,5,9,7,20130700_E2M,NA,713 E-2-M,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Core Length 49cm,NA,201307_E2_05-09,713_E-2-M,M,NA,NA
ceca8275-e9ee-4c53-b0ec-0bd5dcb800fc,201307_E2_10-14,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.2022, E 19 02.8008",NA,D,10,14,12,20130700_E2D,NA,713 E-2-D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Done @ 17:38,NA,201307_E2_10-14,713_E-2-D,D,NA,NA
9d8d8750-ccf3-4535-890d-47dcf9e5b0af,201307_E2_20-24,7,2013,2013-07-24,2013-07,Fen,Eriophorum Autochamber Site,2,"N 68 21.2022, E 19 02.8008",NA,X0,20,24,22,20130700_E2X,NA,713 E-2-X0,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20200704,20200924,Notes (coring): Note** No Surface for biogeochemistry,NA,201307_E2_20-24,713_E-2-X0,X1,NA,NA
