"Module","Habitat","Metadata_Parameter","Correlation","P_value","Q_value"
"MEred","Bog","N.percent__",-0.585066412720852,4.39397566069801e-08,5.19953786515932e-07
"MEpurple","Bog","N.percent__",-0.415996435482968,0.000227649631516799,0.00134692698647439
"MEpink","Bog","N.percent__",-0.499401479041822,5.9128897096276e-06,4.91273070555229e-05
"MEyellow","Bog","N.percent__",-0.712081654596968,1.13312844615209e-12,2.94991105481595e-11
"MEgrey","Bog","N.percent__",0.0423223789596575,0.720318499881783,0.878648711269493
"MEblue","Bog","d13C_peat__",0.423359888383051,0.000171108301482218,0.00105224868864262
"MEgreen","Bog","d13C_peat__",0.258969440299685,0.0258825620095219,0.0793456701240855
"MEmagenta","Bog","d13C_peat__",0.13085079859898,0.266463497844262,0.497866009130068
"MEturquoise","Bog","d13C_peat__",0.23362079697156,0.0451470309110146,0.128217567787281
"MEbrown","Bog","d13C_peat__",-0.451681733276222,5.35754682028297e-05,0.000348687005553417
"MEblack","Bog","d13C_peat__",-0.270237813139347,0.0198801175504785,0.0633729461507091
"MEred","Bog","d13C_peat__",-0.144840165390884,0.218227599892668,0.434865904541753
"MEpurple","Bog","d13C_peat__",-0.487483113337417,1.05781318627504e-05,8.34497069172529e-05
"MEpink","Bog","d13C_peat__",-0.399695107047069,0.000418645260004843,0.00227056908377627
"MEyellow","Bog","d13C_peat__",-0.297070109245333,0.0101612101289135,0.0373402579898585
"MEgrey","Bog","d13C_peat__",0.0695154376071194,0.556179032897272,0.777058720380626
"MEblue","Bog","d15N_peat__",0.815790811273009,8.60716642408298e-19,4.80156926943486e-17
"MEgreen","Bog","d15N_peat__",0.751180388514764,1.26869368290801e-14,3.81096063981213e-13
"MEmagenta","Bog","d15N_peat__",-0.559018232400797,2.25962011004558e-07,2.32205698150736e-06
"MEturquoise","Bog","d15N_peat__",-0.25892880166807,0.0259067168779024,0.0793456701240855
"MEbrown","Bog","d15N_peat__",-0.55830100862797,2.35919607956785e-07,2.39289888070453e-06
"MEblack","Bog","d15N_peat__",-0.62344451042988,2.97689001789917e-09,4.22718382541682e-08
"MEred","Bog","d15N_peat__",-0.426465726761173,0.000151395188697036,0.000945917138979084
"MEpurple","Bog","d15N_peat__",-0.48938400821051,9.65496329808517e-06,7.69441462837195e-05
"MEpink","Bog","d15N_peat__",-0.630143763121739,1.79117968615495e-09,2.74296340173925e-08
"MEyellow","Bog","d15N_peat__",-0.742835528790116,3.54040051451336e-14,1.02409363030923e-12
"MEgrey","Bog","d15N_peat__",0.0369662511418647,0.754517085005463,0.895559032506484
"MEblue","Bog","samplingdate_min_AirTemperature",-0.033823290408402,0.774811248702703,0.910256760424622
"MEgreen","Bog","samplingdate_min_AirTemperature",-0.0460642036088773,0.696743566390385,0.865114030764533
"MEmagenta","Bog","samplingdate_min_AirTemperature",-0.0421920538248721,0.721144460849865,0.878648711269493
"MEturquoise","Bog","samplingdate_min_AirTemperature",0.0435524815723142,0.71253833941115,0.874659041346163
"MEbrown","Bog","samplingdate_min_AirTemperature",0.160661790038829,0.171488317275343,0.365474671511134
"MEblack","Bog","samplingdate_min_AirTemperature",-0.132331259980008,0.261043751892442,0.489671222759772
"MEred","Bog","samplingdate_min_AirTemperature",-0.1518301487414,0.196579669166852,0.402600388076023
"MEpurple","Bog","samplingdate_min_AirTemperature",-0.093987700560311,0.425733642164148,0.672393508153079
"MEpink","Bog","samplingdate_min_AirTemperature",0.0131618686718412,0.91137854674579,0.958246034496154
"MEyellow","Bog","samplingdate_min_AirTemperature",-0.0800373939850044,0.497851101253949,0.739204772013943
"MEgrey","Bog","samplingdate_min_AirTemperature",0.196538789763296,0.0932847538222657,0.235017395919966
"MEblue","Bog","samplingdate_max_AirTemperature",0.039212798405709,0.7401112186101,0.889431288645733
"MEgreen","Bog","samplingdate_max_AirTemperature",-0.13632084032507,0.246811958093255,0.47712905760107
"MEmagenta","Bog","samplingdate_max_AirTemperature",-0.0729663377495338,0.536694998933744,0.769041947123936
"MEturquoise","Bog","samplingdate_max_AirTemperature",-0.00783545637311582,0.94717351669855,0.978495392250751
"MEbrown","Bog","samplingdate_max_AirTemperature",0.133740492131411,0.255954557054461,0.48640844795549
"MEblack","Bog","samplingdate_max_AirTemperature",-0.264955470013197,0.0225267023802154,0.0703734182357928
"MEred","Bog","samplingdate_max_AirTemperature",-0.306629079154848,0.00788038022091525,0.0301694948653667
"MEpurple","Bog","samplingdate_max_AirTemperature",-0.207794502564981,0.0756455544103315,0.198919791227168
"MEpink","Bog","samplingdate_max_AirTemperature",0.000773873950886482,0.994778857036163,0.999784034715334
"MEyellow","Bog","samplingdate_max_AirTemperature",-0.142407039947679,0.226142385766182,0.446003038594414
"MEgrey","Bog","samplingdate_max_AirTemperature",0.291380146785751,0.0117759882392426,0.0419956475563856
"MEblue","Bog","samplingdate_mean_AirTemperature",0.0173377084771527,0.883434767407745,0.947581014714836
"MEgreen","Bog","samplingdate_mean_AirTemperature",-0.0996705581207839,0.398162048298194,0.645051930868731
"MEmagenta","Bog","samplingdate_mean_AirTemperature",-0.0670875035036063,0.570086673004776,0.788811250633666
"MEturquoise","Bog","samplingdate_mean_AirTemperature",0.0268310093103294,0.820485607883484,0.924674256503609
"MEbrown","Bog","samplingdate_mean_AirTemperature",0.132813135894375,0.259295890976977,0.487976122537395
"MEblack","Bog","samplingdate_mean_AirTemperature",-0.25985432948297,0.0253613074967473,0.0782892535769156
"MEred","Bog","samplingdate_mean_AirTemperature",-0.297167471207985,0.0101353490448489,0.0373402579898585
"MEpurple","Bog","samplingdate_mean_AirTemperature",-0.193128726461905,0.0992227933529821,0.246792998753755
"MEpink","Bog","samplingdate_mean_AirTemperature",-0.00425537892790671,0.971295837048106,0.991610521221661
"MEyellow","Bog","samplingdate_mean_AirTemperature",-0.141419771209435,0.229410403308849,0.450174685889977
"MEgrey","Bog","samplingdate_mean_AirTemperature",0.243568824431841,0.0365107672057859,0.10801101965045
"MEblue","Bog","median_AirTemperature_7d",-0.0332445177873875,0.778565326504747,0.910256760424622
"MEgreen","Bog","median_AirTemperature_7d",0.0275997472632271,0.815431862980268,0.924674256503609
"MEmagenta","Bog","median_AirTemperature_7d",-0.121980114970829,0.300519214425134,0.540796097847994
"MEturquoise","Bog","median_AirTemperature_7d",0.0398588049027842,0.735984955416276,0.887327311106859
"MEbrown","Bog","median_AirTemperature_7d",0.168861586087455,0.150370845457311,0.336380815279681
"MEblack","Bog","median_AirTemperature_7d",-0.0912893325751629,0.439197990530233,0.682171624198286
"MEred","Bog","median_AirTemperature_7d",-0.117608668307731,0.318302336554987,0.56116055270755
"MEpurple","Bog","median_AirTemperature_7d",0.0205542851539109,0.862004757690577,0.941654788123889
"MEpink","Bog","median_AirTemperature_7d",0.0481353686897003,0.683814986604944,0.857238370045684
"MEyellow","Bog","median_AirTemperature_7d",-0.052399057520999,0.65748757559955,0.845404871276304
"MEgrey","Bog","median_AirTemperature_7d",0.0142298585356343,0.904220202086739,0.954318888959113
"MEblue","Bog","median_AirTemperature_14d",-0.0463758503780068,0.694792581513316,0.864065296436146
"MEgreen","Bog","median_AirTemperature_14d",0.0318042569430087,0.787929062599049,0.911373330966239
"MEmagenta","Bog","median_AirTemperature_14d",-0.0900190804310408,0.44561824672842,0.687802076472127
"MEturquoise","Bog","median_AirTemperature_14d",0.0592850823955515,0.615844211016237,0.819079660253809
"MEbrown","Bog","median_AirTemperature_14d",0.150897104791121,0.199376693998427,0.405503119824925
"MEblack","Bog","median_AirTemperature_14d",-0.0823082950779789,0.485694664568025,0.728075879131723
"MEred","Bog","median_AirTemperature_14d",-0.108238798609836,0.358642807371382,0.604967672909394
"MEpurple","Bog","median_AirTemperature_14d",0.0174361767340414,0.882777414188785,0.947581014714836
"MEpink","Bog","median_AirTemperature_14d",0.0668272981927703,0.571586750963327,0.788811250633666
"MEyellow","Bog","median_AirTemperature_14d",-0.0262810687092188,0.824105456591147,0.926081095824008
"MEgrey","Bog","median_AirTemperature_14d",-0.0113685802348099,0.923413867403032,0.965443414246008
"MEblue","Bog","median_AirTemperature_21d",-0.061111731682602,0.604990788347703,0.812229735011285
"MEgreen","Bog","median_AirTemperature_21d",0.0594912442057061,0.614615071949267,0.819079660253809
"MEmagenta","Bog","median_AirTemperature_21d",-0.0323491947473508,0.784382586127747,0.910256760424622
"MEturquoise","Bog","median_AirTemperature_21d",0.0826689188817514,0.483778774046546,0.727042024927151
"MEbrown","Bog","median_AirTemperature_21d",0.090097645388098,0.445219642057861,0.687802076472127
"MEblack","Bog","median_AirTemperature_21d",-0.0370945773563319,0.753691891109727,0.895559032506484
"MEred","Bog","median_AirTemperature_21d",-0.0502438181041556,0.670746256504159,0.849032133435572
"MEpurple","Bog","median_AirTemperature_21d",0.0282039049103182,0.811465339755819,0.924674256503609
"MEpink","Bog","median_AirTemperature_21d",0.0608885538557468,0.60631233740279,0.812229735011285
"MEyellow","Bog","median_AirTemperature_21d",0.00888527223477462,0.940107939288387,0.975065472223413
"MEgrey","Bog","median_AirTemperature_21d",-0.0772039404214848,0.513238341107119,0.748910607265521
"MEblue","Bog","median_AirTemperature_28d",-0.0753305196987908,0.523543564137387,0.754405025076198
"MEgreen","Bog","median_AirTemperature_28d",-0.0253255135113151,0.830403841257245,0.927818884151514
"MEmagenta","Bog","median_AirTemperature_28d",-0.075822053568002,0.520829738010699,0.753274121085844
"MEturquoise","Bog","median_AirTemperature_28d",0.0511794440247485,0.664977805560396,0.845404871276304
"MEbrown","Bog","median_AirTemperature_28d",0.163805079923727,0.163150215198215,0.355922676172642
"MEblack","Bog","median_AirTemperature_28d",0.000863142733652941,0.994176591779334,0.999784034715334
"MEred","Bog","median_AirTemperature_28d",-0.0247684880363261,0.834080337557317,0.928320126660093
"MEpurple","Bog","median_AirTemperature_28d",0.100672932682672,0.393410534587443,0.641609651143363
"MEpink","Bog","median_AirTemperature_28d",0.0256657752740362,0.82815981692115,0.927818884151514
"MEyellow","Bog","median_AirTemperature_28d",-0.0118002848404159,0.920514889966492,0.963839044450207
"MEgrey","Bog","median_AirTemperature_28d",0.167783876409225,0.153029853781493,0.339534988077687
"MEblue","Bog","median_AirTemperature_growing",-0.0912591433480208,0.439349970514389,0.682171624198286
"MEgreen","Bog","median_AirTemperature_growing",-0.0268412156736566,0.820418462128515,0.924674256503609
"MEmagenta","Bog","median_AirTemperature_growing",0.0122910313682345,0.917220692473579,0.96283516239498
"MEturquoise","Bog","median_AirTemperature_growing",0.11776093340445,0.317671804088901,0.56116055270755
"MEbrown","Bog","median_AirTemperature_growing",0.0170542959770434,0.885327206276256,0.947581014714836
"MEblack","Bog","median_AirTemperature_growing",0.000462939704090712,0.99687664222266,0.999784034715334
"MEred","Bog","median_AirTemperature_growing",-0.0276609532661367,0.815029809794171,0.924674256503609
"MEpurple","Bog","median_AirTemperature_growing",0.105494711031675,0.371027928290544,0.619172675202809
"MEpink","Bog","median_AirTemperature_growing",0.00453337422552863,0.969421523630561,0.990992421407681
"MEyellow","Bog","median_AirTemperature_growing",0.0273044898312777,0.817372032013711,0.924674256503609
"MEgrey","Bog","median_AirTemperature_growing",0.101457267659885,0.389716141528095,0.639429215406391
"MEblue","Bog","median_AirTemperature_all_growing",-0.0300842022386669,0.799151189819386,0.917188392382362
"MEgreen","Bog","median_AirTemperature_all_growing",0.000944822812592283,0.993625527690748,0.999784034715334
"MEmagenta","Bog","median_AirTemperature_all_growing",0.0235881681739625,0.841882371617236,0.931309226064905
"MEturquoise","Bog","median_AirTemperature_all_growing",0.139322536127477,0.236461387100636,0.460539509540141
"MEbrown","Bog","median_AirTemperature_all_growing",-0.123030830386758,0.29634346458224,0.536993609834638
"MEblack","Bog","median_AirTemperature_all_growing",-0.134807434393274,0.25214666038746,0.485040743257651
"MEred","Bog","median_AirTemperature_all_growing",-0.158270826531726,0.178036807475901,0.373781576985695
"MEpurple","Bog","median_AirTemperature_all_growing",-0.0179034338857908,0.879659189065923,0.947581014714836
"MEpink","Bog","median_AirTemperature_all_growing",-0.0788831665200661,0.504090041074335,0.746153362460199
"MEyellow","Bog","median_AirTemperature_all_growing",-0.0579817640421736,0.623638929085184,0.819079660253809
"MEgrey","Bog","median_AirTemperature_all_growing",-0.015247226037326,0.897408232188574,0.950984843065504
"MEblue","Bog","mean_AirTemperature_7d",-0.0424035250883594,0.719804381759982,0.878648711269493
"MEgreen","Bog","mean_AirTemperature_7d",0.0231974394744566,0.844468519041923,0.931309226064905
"MEmagenta","Bog","mean_AirTemperature_7d",-0.0939005271823556,0.426164899533642,0.672393508153079
"MEturquoise","Bog","mean_AirTemperature_7d",0.0647731057755581,0.583493154184503,0.797583636867112
"MEbrown","Bog","mean_AirTemperature_7d",0.14469264112077,0.218701862488653,0.434865904541753
"MEblack","Bog","mean_AirTemperature_7d",-0.106402843867429,0.366900713907483,0.616235392605902
"MEred","Bog","mean_AirTemperature_7d",-0.133216180908606,0.257840073564114,0.48640844795549
"MEpurple","Bog","mean_AirTemperature_7d",0.00175340512790917,0.988170535471478,0.997873905372062
"MEpink","Bog","mean_AirTemperature_7d",0.0420052562544745,0.722328882181131,0.878720961033432
"MEyellow","Bog","mean_AirTemperature_7d",-0.0510480822700163,0.665786534101296,0.845404871276304
"MEgrey","Bog","mean_AirTemperature_7d",0.0195215828753711,0.868874932336814,0.945048699067051
"MEblue","Bog","mean_AirTemperature_14d",-0.0473988479404302,0.688402323955487,0.860227544014776
"MEgreen","Bog","mean_AirTemperature_14d",0.0308545238724611,0.794120222061521,0.914760904764083
"MEmagenta","Bog","mean_AirTemperature_14d",-0.0884799850339061,0.453466988371478,0.697160862043552
"MEturquoise","Bog","mean_AirTemperature_14d",0.0644740421903842,0.585235961224236,0.797677636502842
"MEbrown","Bog","mean_AirTemperature_14d",0.144763212001399,0.21847490011605,0.434865904541753
"MEblack","Bog","mean_AirTemperature_14d",-0.0868223416042876,0.462005007883512,0.704738107728561
"MEred","Bog","mean_AirTemperature_14d",-0.112826598493968,0.338512732756931,0.586204976237611
"MEpurple","Bog","mean_AirTemperature_14d",0.0164931825674315,0.889075825369704,0.947725564986962
"MEpink","Bog","mean_AirTemperature_14d",0.058102560677215,0.622914729018728,0.819079660253809
"MEyellow","Bog","mean_AirTemperature_14d",-0.0316635415987935,0.788845546393314,0.911373330966239
"MEgrey","Bog","mean_AirTemperature_14d",-0.00523429729536039,0.964696482813689,0.988750594589884
"MEblue","Bog","mean_AirTemperature_21d",-0.0589514992864279,0.617835272322872,0.819079660253809
"MEgreen","Bog","mean_AirTemperature_21d",0.0275026215116732,0.816069965306761,0.924674256503609
"MEmagenta","Bog","mean_AirTemperature_21d",-0.0635582386845848,0.590587517200895,0.803569426714109
"MEturquoise","Bog","mean_AirTemperature_21d",0.072507305271519,0.539267222512832,0.769959233606073
"MEbrown","Bog","mean_AirTemperature_21d",0.135612589503064,0.249298801489104,0.480746577686395
"MEblack","Bog","mean_AirTemperature_21d",-0.0646610714264465,0.584145762212533,0.797583636867112
"MEred","Bog","mean_AirTemperature_21d",-0.0872536668986697,0.459774965298687,0.702708899996624
"MEpurple","Bog","mean_AirTemperature_21d",0.0230488709915336,0.845452293572366,0.931309226064905
"MEpink","Bog","mean_AirTemperature_21d",0.0578955020265892,0.624156305306445,0.819079660253809
"MEyellow","Bog","mean_AirTemperature_21d",-0.0161446943107036,0.891405192213433,0.947725564986962
"MEgrey","Bog","mean_AirTemperature_21d",0.00807087764717235,0.945588687245717,0.978152006276696
"MEblue","Bog","mean_AirTemperature_28d",-0.0678553176773782,0.565670986141163,0.787502745412207
"MEgreen","Bog","mean_AirTemperature_28d",-0.0664568579282708,0.573725495977268,0.788811250633666
"MEmagenta","Bog","mean_AirTemperature_28d",-0.0800820866887674,0.497610335820757,0.739204772013943
"MEturquoise","Bog","mean_AirTemperature_28d",0.0576491183722026,0.625635046669894,0.819079660253809
"MEbrown","Bog","mean_AirTemperature_28d",0.18430406202343,0.115961982810907,0.276961188303725
"MEblack","Bog","mean_AirTemperature_28d",-0.0722030859439344,0.540975263569035,0.770118548550494
"MEred","Bog","mean_AirTemperature_28d",-0.111162804287927,0.345729407643227,0.594745963368635
"MEpurple","Bog","mean_AirTemperature_28d",0.0411192913628217,0.727955325733792,0.882815387264117
"MEpink","Bog","mean_AirTemperature_28d",0.0350673972412502,0.766759157810538,0.904590486782523
"MEyellow","Bog","mean_AirTemperature_28d",-0.037737923010737,0.749559063245632,0.895115639747459
"MEgrey","Bog","mean_AirTemperature_28d",0.237148821469735,0.0419091481467849,0.121676746106465
"MEblue","Bog","mean_AirTemperature_growing",-0.0743040629006394,0.529233581054564,0.759800416918409
"MEgreen","Bog","mean_AirTemperature_growing",-0.039821919542307,0.736220355438214,0.887327311106859
"MEmagenta","Bog","mean_AirTemperature_growing",-0.0324545453809161,0.783697462996348,0.910256760424622
"MEturquoise","Bog","mean_AirTemperature_growing",0.117121236161214,0.320326194442731,0.563456661846335
"MEbrown","Bog","mean_AirTemperature_growing",0.0585463229444374,0.620257353538847,0.819079660253809
"MEblack","Bog","mean_AirTemperature_growing",-0.0875830967388909,0.458075725006407,0.701484590647067
"MEred","Bog","mean_AirTemperature_growing",-0.130315880086507,0.268440262518842,0.500362398632973
"MEpurple","Bog","mean_AirTemperature_growing",0.0536387137032239,0.649908612366332,0.841755599101335
"MEpink","Bog","mean_AirTemperature_growing",0.0205432184341998,0.862078327155673,0.941654788123889
"MEyellow","Bog","mean_AirTemperature_growing",-0.0132677153390718,0.910668771428061,0.958246034496154
"MEgrey","Bog","mean_AirTemperature_growing",0.113884585143185,0.333973353083954,0.581108243812561
"MEblue","Bog","mean_AirTemperature_all_growing",-0.0217929495448714,0.853777899755448,0.93651761195085
"MEgreen","Bog","mean_AirTemperature_all_growing",-0.0100441860949524,0.932313477435687,0.970620621814827
"MEmagenta","Bog","mean_AirTemperature_all_growing",-0.057097619031056,0.628950368214457,0.821421801965704
"MEturquoise","Bog","mean_AirTemperature_all_growing",0.12975864246045,0.270509967490248,0.502389015289656
"MEbrown","Bog","mean_AirTemperature_all_growing",-0.0201214909728963,0.864882758916673,0.942082893603796
"MEblack","Bog","mean_AirTemperature_all_growing",-0.216025549975397,0.0645188342135773,0.173179625037506
"MEred","Bog","mean_AirTemperature_all_growing",-0.260745137952573,0.024845575990653,0.0770015668599207
"MEpurple","Bog","mean_AirTemperature_all_growing",-0.043240282618437,0.714510202789823,0.874659041346163
"MEpink","Bog","mean_AirTemperature_all_growing",-0.0302032906163939,0.798372884882783,0.917188392382362
"MEyellow","Bog","mean_AirTemperature_all_growing",-0.0915226413643621,0.438024454163339,0.682171624198286
"MEgrey","Bog","mean_AirTemperature_all_growing",0.0050392269746959,0.966011369885848,0.988800628939512
"MEblue","Bog","pct_time_below_WTD_21d",0.7655682369406,1.95958319049539e-15,6.65406292076913e-14
"MEgreen","Bog","pct_time_below_WTD_21d",0.364062811176636,0.00142936138458793,0.00660551030392408
"MEmagenta","Bog","pct_time_below_WTD_21d",-0.622137376853843,3.282474417514e-09,4.57787950014006e-08
"MEturquoise","Bog","pct_time_below_WTD_21d",-0.278508449996943,0.0162709188250433,0.0554916489185976
"MEbrown","Bog","pct_time_below_WTD_21d",-0.292426440744064,0.0114633439614468,0.0414484797865276
"MEblack","Bog","pct_time_below_WTD_21d",-0.61173552091053,7.03149229028759e-09,9.15265913119101e-08
"MEred","Bog","pct_time_below_WTD_21d",-0.396924775251519,0.000462897638355029,0.00241015370370185
"MEpurple","Bog","pct_time_below_WTD_21d",-0.485731950037089,1.15009817867567e-05,8.98226677545695e-05
"MEpink","Bog","pct_time_below_WTD_21d",-0.68866614717721,1.18904256579189e-11,2.73130071730431e-10
"MEyellow","Bog","pct_time_below_WTD_21d",-0.806743479454535,4.08355893736419e-18,2.12617302005429e-16
"MEgrey","Bog","pct_time_below_WTD_21d",0.14828912763117,0.207345428081235,0.418441290262131
"MEblue","Bog","pct_time_below_WTD_28d",0.826945473571667,1.11769502728838e-19,7.27433180260188e-18
"MEgreen","Bog","pct_time_below_WTD_28d",0.398448434458381,0.000438057230154332,0.00234330614212694
"MEmagenta","Bog","pct_time_below_WTD_28d",-0.607124699124184,9.7701280478633e-09,1.23072096860988e-07
"MEturquoise","Bog","pct_time_below_WTD_28d",-0.297303209636158,0.0100993902328299,0.0373402579898585
"MEbrown","Bog","pct_time_below_WTD_28d",-0.388696092496074,0.000620715233927878,0.00310755511344662
"MEblack","Bog","pct_time_below_WTD_28d",-0.638416876759464,9.40320806712081e-10,1.59650119574377e-08
"MEred","Bog","pct_time_below_WTD_28d",-0.405389269980422,0.000339589285534069,0.00191357569857926
"MEpurple","Bog","pct_time_below_WTD_28d",-0.524917347002979,1.57742733588566e-06,1.44937735214906e-05
"MEpink","Bog","pct_time_below_WTD_28d",-0.733097332503744,1.11691279038004e-13,3.0079616871959e-12
"MEyellow","Bog","pct_time_below_WTD_28d",-0.831056465745458,5.07578741328076e-20,3.60380906342934e-18
"MEgrey","Bog","pct_time_below_WTD_28d",0.157077394275068,0.18137279166586,0.378749064949295
"MEblue","Bog","pct_time_below_WTD_growing",0.80575223911423,4.81901681465098e-18,2.35228258265151e-16
"MEgreen","Bog","pct_time_below_WTD_growing",0.38921372834552,0.000609500824923129,0.00307109770493525
"MEmagenta","Bog","pct_time_below_WTD_growing",-0.580131010608341,6.05878848126461e-08,6.92145069009695e-07
"MEturquoise","Bog","pct_time_below_WTD_growing",-0.330926601272962,0.003978130262224,0.0162260355506185
"MEbrown","Bog","pct_time_below_WTD_growing",-0.372938785648423,0.00106623577164599,0.00501644661238263
"MEblack","Bog","pct_time_below_WTD_growing",-0.570795114952946,1.09673994578316e-07,1.18965819118978e-06
"MEred","Bog","pct_time_below_WTD_growing",-0.34032448159726,0.00300872087810068,0.0129823812474952
"MEpurple","Bog","pct_time_below_WTD_growing",-0.485083658905686,1.18613062578371e-05,9.17196058155525e-05
"MEpink","Bog","pct_time_below_WTD_growing",-0.703944192106729,2.63198051835828e-12,6.63089285431553e-11
"MEyellow","Bog","pct_time_below_WTD_growing",-0.781068469019698,2.24389514519419e-16,8.7624105419833e-15
"MEgrey","Bog","pct_time_below_WTD_growing",0.154793427665961,0.187883324841911,0.38922248461945
"MEblue","Bog","pct_time_below_WTD_all_growing",0.779781806647188,2.70399012436593e-16,1.00562680339514e-14
"MEgreen","Bog","pct_time_below_WTD_all_growing",0.383814224888552,0.000736102513908285,0.00357078300225075
"MEmagenta","Bog","pct_time_below_WTD_all_growing",-0.552688518064934,3.29467935230373e-07,3.25714503056862e-06
"MEturquoise","Bog","pct_time_below_WTD_all_growing",-0.388082401693939,0.00063425392286852,0.0031351412263311
"MEbrown","Bog","pct_time_below_WTD_all_growing",-0.338179030912612,0.00320921750926543,0.0136747874607751
"MEblack","Bog","pct_time_below_WTD_all_growing",-0.520252476411906,2.02471451274333e-06,1.83872329587505e-05
"MEred","Bog","pct_time_below_WTD_all_growing",-0.300075061884588,0.00938902605902069,0.0354242963869331
"MEpurple","Bog","pct_time_below_WTD_all_growing",-0.457210982206966,4.21910738884394e-05,0.000281634433392061
"MEpink","Bog","pct_time_below_WTD_all_growing",-0.666075078418925,9.40862325032607e-11,1.83703368962616e-09
"MEyellow","Bog","pct_time_below_WTD_all_growing",-0.736801470920766,7.25794937449119e-14,2.02444945052772e-12
"MEgrey","Bog","pct_time_below_WTD_all_growing",0.163184743055654,0.164771592383808,0.358458533848898
"MEblue","Bog","d13CH4_AVE_1wk_before_coring",0.0510730243215196,0.665632949076043,0.845404871276304
"MEgreen","Bog","d13CH4_AVE_1wk_before_coring",0.0468306521389995,0.69194896243851,0.863278178377758
"MEmagenta","Bog","d13CH4_AVE_1wk_before_coring",0.149960355973627,0.202213345404374,0.410204214963158
"MEturquoise","Bog","d13CH4_AVE_1wk_before_coring",-0.0629780136980794,0.593989465966314,0.806792648555985
"MEbrown","Bog","d13CH4_AVE_1wk_before_coring",-0.120195936562379,0.30769740613155,0.549912297914737
"MEblack","Bog","d13CH4_AVE_1wk_before_coring",0.0750015275915712,0.525363933725041,0.755633945192002
"MEred","Bog","d13CH4_AVE_1wk_before_coring",0.133401735082258,0.25717171247815,0.48640844795549
"MEpurple","Bog","d13CH4_AVE_1wk_before_coring",-0.151716615927608,0.196918499673548,0.402600388076023
"MEpink","Bog","d13CH4_AVE_1wk_before_coring",-0.0390139915391251,0.741382546617634,0.889431288645733
"MEyellow","Bog","d13CH4_AVE_1wk_before_coring",0.0270508702345413,0.819039469753001,0.924674256503609
"MEgrey","Bog","d13CH4_AVE_1wk_before_coring",-0.109027343343173,0.355131436414071,0.600341237747596
"MEblue","Bog","d13CH4_SE_1wk_before_coring",0.0565640412552323,0.632164941289616,0.824241768192304
"MEgreen","Bog","d13CH4_SE_1wk_before_coring",0.0576861619743017,0.625412624599821,0.819079660253809
"MEmagenta","Bog","d13CH4_SE_1wk_before_coring",-0.0147348523931312,0.900838029675967,0.953157933251756
"MEturquoise","Bog","d13CH4_SE_1wk_before_coring",0.0386555559760944,0.743676411582537,0.89081484270853
"MEbrown","Bog","d13CH4_SE_1wk_before_coring",-0.227752071757115,0.0509888798501117,0.141716424067392
"MEblack","Bog","d13CH4_SE_1wk_before_coring",-0.0701791249026808,0.552405716935142,0.774783026340723
"MEred","Bog","d13CH4_SE_1wk_before_coring",-0.0717583913855296,0.543476755307631,0.771736992536836
"MEpurple","Bog","d13CH4_SE_1wk_before_coring",0.0169980096646071,0.88570312514959,0.947581014714836
"MEpink","Bog","d13CH4_SE_1wk_before_coring",-0.111925292009594,0.342410299587838,0.591642575172792
"MEyellow","Bog","d13CH4_SE_1wk_before_coring",-0.0517148113551572,0.661685771323363,0.845404871276304
"MEgrey","Bog","d13CH4_SE_1wk_before_coring",-0.21601942310637,0.0645265952444485,0.173179625037506
"MEblue","Bog","CH4_Flux_AVE_1wk_before_coring",-0.0263593435830209,0.823590005991895,0.926081095824008
"MEgreen","Bog","CH4_Flux_AVE_1wk_before_coring",-0.160395680466726,0.1722082959233,0.365474671511134
"MEmagenta","Bog","CH4_Flux_AVE_1wk_before_coring",-0.0509190644380316,0.666581202860924,0.845404871276304
"MEturquoise","Bog","CH4_Flux_AVE_1wk_before_coring",-0.0922570014575877,0.434342191150797,0.681615613536431
"MEbrown","Bog","CH4_Flux_AVE_1wk_before_coring",0.203892690128185,0.0814305236290256,0.211286508153717
"MEblack","Bog","CH4_Flux_AVE_1wk_before_coring",0.0908812704263352,0.441254774734627,0.683769799737587
"MEred","Bog","CH4_Flux_AVE_1wk_before_coring",0.070798059079946,0.548897960701024,0.774418083739504
"MEpurple","Bog","CH4_Flux_AVE_1wk_before_coring",0.0816309879172689,0.489303839137754,0.732081031353612
"MEpink","Bog","CH4_Flux_AVE_1wk_before_coring",0.0331262508244001,0.779333064363899,0.910256760424622
"MEyellow","Bog","CH4_Flux_AVE_1wk_before_coring",0.0164110619386339,0.889624652775226,0.947725564986962
"MEgrey","Bog","CH4_Flux_AVE_1wk_before_coring",0.413009685938235,0.000255126942419834,0.00149815144383376
"MEblue","Bog","CH4_Flux_SE_1wk_before_coring",-0.0103255422562488,0.930422101366072,0.970216726714764
"MEgreen","Bog","CH4_Flux_SE_1wk_before_coring",0.0323596324360284,0.784314699756929,0.910256760424622
"MEmagenta","Bog","CH4_Flux_SE_1wk_before_coring",-0.0763166749494906,0.518106044034184,0.75212048399758
"MEturquoise","Bog","CH4_Flux_SE_1wk_before_coring",-0.0364719258533651,0.757698370649112,0.897970299661543
"MEbrown","Bog","CH4_Flux_SE_1wk_before_coring",-0.024508831501601,0.835795349749586,0.928320126660093
"MEblack","Bog","CH4_Flux_SE_1wk_before_coring",0.166781917016519,0.155533229347439,0.343139695255225
