"Module","Habitat","Metadata_Parameter","Correlation","P_value","Q_value"
"MElightyellow","All","d13C_CH4__",0.317361697507492,4.93899002607356e-06,1.68915565070832e-05
"MEgrey60","All","d13C_CH4__",0.52875702709769,9.94045052072876e-16,1.01557214237254e-14
"MEturquoise","All","d13C_CH4__",0.645600622323981,7.48518944980762e-25,2.26532903348895e-23
"MEyellow","All","d13C_CH4__",-0.220390282641041,0.00176028028650983,0.00398235483718162
"MEtan","All","d13C_CH4__",-0.1523113947652,0.0317433729275756,0.0528406462806287
"MEcyan","All","d13C_CH4__",-0.143988808817963,0.0424581185912229,0.0676966423661248
"MEmagenta","All","d13C_CH4__",-0.163336855673716,0.0211588937671053,0.0365326863320096
"MElightgreen","All","d13C_CH4__",-0.716531445901988,1.20727522916992e-32,8.80213394358435e-31
"MEpurple","All","d13C_CH4__",-0.68268577336948,1.18983614618733e-28,5.45284908138422e-27
"MEbrown","All","d13C_CH4__",-0.551251487408855,3.25414528259455e-17,3.98446491090203e-16
"MEred","All","d13C_CH4__",-0.295352273068763,2.28475088184501e-05,7.0671373556385e-05
"MEmidnightblue","All","d13C_CH4__",-0.138208395803563,0.0515659319712292,0.0798376012373085
"MEblack","All","d13C_CH4__",-0.119563433350888,0.0925564791388378,0.133507727103144
"MEpink","All","d13C_CH4__",-0.490555535701815,1.90838334113442e-13,1.57785921607197e-12
"MEroyalblue","All","d13C_CH4__",0.117066455325912,0.0996219707321799,0.141410301818068
"MEdarkred","All","d13C_CH4__",0.0140147366685423,0.844245139333144,0.875761253288577
"MElightcyan","All","d13C_CH4__",0.354135978596292,2.87431753209024e-07,1.16131116409893e-06
"MEgreenyellow","All","d13C_CH4__",-0.332573205281607,1.59232023140784e-06,5.91222604439391e-06
"MEsalmon","All","d13C_CH4__",-0.337648539497604,1.07653277061664e-06,4.07254378318182e-06
"MEgrey","All","d13C_CH4__",-0.0772057532993907,0.278418552122388,0.345652753563708
"MEblue","All","d13C_CO2__",-0.071236188836224,0.317382908676505,0.385376370565567
"MEgreen","All","d13C_CO2__",-0.182041960099192,0.0100710809180176,0.0188715114398366
"MElightyellow","All","d13C_CO2__",-0.173815182172689,0.0140791881733983,0.0253741773372257
"MEgrey60","All","d13C_CO2__",-0.180403156090601,0.0107777556855414,0.0200784205802653
"MEturquoise","All","d13C_CO2__",-0.114451791610514,0.107471224317296,0.150422202273074
"MEyellow","All","d13C_CO2__",-0.131813642707367,0.0634746196766994,0.0957792003400056
"MEtan","All","d13C_CO2__",-0.091195551239175,0.200180198685134,0.261047998935735
"MEcyan","All","d13C_CO2__",-0.102662193021823,0.149042892393098,0.203459403743429
"MEmagenta","All","d13C_CO2__",-0.11885175030891,0.0945283223147251,0.135863287627974
"MElightgreen","All","d13C_CO2__",0.700740959832811,1.0348596906797e-30,5.72384463396636e-29
"MEpurple","All","d13C_CO2__",0.583782860041074,1.43488341874315e-19,2.39745104548334e-18
"MEbrown","All","d13C_CO2__",0.442649754392256,5.89566532179147e-11,3.69400280318496e-10
"MEred","All","d13C_CO2__",0.0578803737633139,0.416768374325661,0.486887452598951
"MEmidnightblue","All","d13C_CO2__",-0.267160032417515,0.000136412866956274,0.000371487671643233
"MEblack","All","d13C_CO2__",-0.112744265511997,0.112854219877444,0.157133826982135
"MEpink","All","d13C_CO2__",-0.161246727890564,0.0228912452473004,0.0391862938918568
"MEroyalblue","All","d13C_CO2__",-0.165819877833879,0.0192492257405386,0.0335606066171998
"MEdarkred","All","d13C_CO2__",-0.316279141443725,5.34092538585422e-06,1.81886291271978e-05
"MElightcyan","All","d13C_CO2__",-0.178028624614138,0.0118792485151653,0.0218763658074916
"MEgreenyellow","All","d13C_CO2__",-0.305925547572699,1.11160950147401e-05,3.6240277243177e-05
"MEsalmon","All","d13C_CO2__",-0.297882766443711,1.92780837770887e-05,6.09902295432944e-05
"MEgrey","All","d13C_CO2__",0.280218247454938,6.1061346143345e-05,0.000177753900569737
"MEblue","All","dD_CH4__",-0.331150723007234,1.77474349594979e-06,6.52910221904462e-06
"MEgreen","All","dD_CH4__",-0.292211186141672,2.81484702692038e-05,8.51889553052884e-05
"MElightyellow","All","dD_CH4__",-0.174872730045038,0.0134958712713269,0.024487983619014
"MEgrey60","All","dD_CH4__",-0.367684560136415,9.16811545593709e-08,3.98527295157807e-07
"MEturquoise","All","dD_CH4__",-0.473127776879518,1.7043750503767e-12,1.24202405188028e-11
"MEyellow","All","dD_CH4__",0.42449250205272,4.14393145377519e-10,2.29995365116104e-09
"MEtan","All","dD_CH4__",0.350064120902802,4.01078161533331e-07,1.59635079677286e-06
"MEcyan","All","dD_CH4__",0.196076914041859,0.00551042174239926,0.010966149472467
"MEmagenta","All","dD_CH4__",0.264617315251341,0.000158779787650852,0.000426604320589559
"MElightgreen","All","dD_CH4__",0.509892886678013,1.44720344346875e-14,1.36547901371993e-13
"MEpurple","All","dD_CH4__",0.398158595032977,5.74761571029929e-09,2.82796797525155e-08
"MEbrown","All","dD_CH4__",0.348690855947473,4.48302995961711e-07,1.76677642634542e-06
"MEred","All","dD_CH4__",0.355818740343558,2.50116743989328e-07,1.02868527527919e-06
"MEmidnightblue","All","dD_CH4__",0.172821531508637,0.0146472612236661,0.0262212131727237
"MEblack","All","dD_CH4__",0.186831634417619,0.00823479141055204,0.0157620589767607
"MEpink","All","dD_CH4__",0.600452138219793,6.9874939424171e-21,1.43691542097911e-19
"MEroyalblue","All","dD_CH4__",-0.214690904365308,0.0023260571833595,0.00507618465593012
"MEdarkred","All","dD_CH4__",-0.157312744977083,0.0264850667287187,0.0449070264618021
"MElightcyan","All","dD_CH4__",-0.30969094945084,8.54204652324704e-06,2.82503971614191e-05
"MEgreenyellow","All","dD_CH4__",0.0945365840513259,0.18411932022099,0.243870676824498
"MEsalmon","All","dD_CH4__",0.180076639805531,0.0109236684408237,0.0203030871136515
"MEgrey","All","dD_CH4__",-0.296011668523753,2.18615665751345e-05,6.83546837943777e-05
"MEblue","All","dD_H2O",0.149780365015423,0.0347269945933143,0.0571890136834458
"MEgreen","All","dD_H2O",0.645672616379457,7.36776894606169e-25,2.26532903348895e-23
"MElightyellow","All","dD_H2O",0.562494610515455,5.33867156827039e-18,7.13602432958809e-17
"MEgrey60","All","dD_H2O",0.751784430387673,1.77788173071031e-37,2.37643524671612e-35
"MEturquoise","All","dD_H2O",0.586199856707962,9.35766627133644e-20,1.63148877165474e-18
"MEyellow","All","dD_H2O",-0.538554636805768,2.31317567202868e-16,2.57662067912084e-15
"MEtan","All","dD_H2O",-0.464863785820439,4.61326131640578e-12,3.16225262885251e-11
"MEcyan","All","dD_H2O",-0.363177095372404,1.34875332157136e-07,5.76906754080125e-07
"MEmagenta","All","dD_H2O",-0.460743236676976,7.50474919582757e-12,5.03666012975206e-11
"MElightgreen","All","dD_H2O",-0.212993721895225,0.00252396016942783,0.00545610796733456
"MEpurple","All","dD_H2O",-0.446692576186935,3.75882027752279e-11,2.39251893855022e-10
"MEbrown","All","dD_H2O",-0.559939667966895,8.09901394136875e-18,1.04764664209318e-16
"MEred","All","dD_H2O",-0.545738910224366,7.70324225380195e-17,8.88920904683333e-16
"MEmidnightblue","All","dD_H2O",-0.352717292996889,3.22982212500382e-07,1.30166700716234e-06
"MEblack","All","dD_H2O",-0.42599219812173,3.54283733665018e-10,1.99393371508312e-09
"MEpink","All","dD_H2O",-0.393020278459176,9.35362183577875e-09,4.47987001479008e-08
"MEroyalblue","All","dD_H2O",0.0366575293225789,0.607228743248139,0.672648414482055
"MEdarkred","All","dD_H2O",0.020771820523501,0.770892185745979,0.812959280694642
"MElightcyan","All","dD_H2O",0.202111956393215,0.00419937880017065,0.00854797410593111
"MEgreenyellow","All","dD_H2O",-0.332199590747379,1.63842085439232e-06,6.06934653682513e-06
"MEsalmon","All","dD_H2O",-0.155492920448826,0.0283048214628728,0.0476900563303025
"MEgrey","All","dD_H2O",-0.0927079317964108,0.192788488048281,0.253469454778232
"MEblue","All","d18O_H2O",0.168472777066975,0.0173758486269626,0.0307286231506593
"MEgreen","All","d18O_H2O",0.640753709708916,2.1493179416819e-24,6.15626067581745e-23
"MElightyellow","All","d18O_H2O",0.499078465493343,6.24673565472851e-14,5.56653555010252e-13
"MEgrey60","All","d18O_H2O",0.628932973547223,2.60496628662648e-23,6.96394320624813e-22
"MEturquoise","All","d18O_H2O",0.659320721606895,3.39982812970514e-26,1.18550528696675e-24
"MEyellow","All","d18O_H2O",-0.652224536418476,1.71635556773361e-25,5.50606866128942e-24
"MEtan","All","d18O_H2O",-0.576430373996631,5.15452484725349e-19,8.2678578549946e-18
"MEcyan","All","d18O_H2O",-0.436628335748997,1.14013625087111e-10,6.87510731728294e-10
"MEmagenta","All","d18O_H2O",-0.57090673869378,1.31930204449906e-18,1.95940785127453e-17
"MElightgreen","All","d18O_H2O",-0.0926656041273657,0.19299261809298,0.253517199769994
"MEpurple","All","d18O_H2O",-0.318393664898415,4.58272975657086e-06,1.57402538105774e-05
"MEbrown","All","d18O_H2O",-0.561634842583952,6.14490743633758e-18,8.14581118007064e-17
"MEred","All","d18O_H2O",-0.605090948723824,2.91953155419974e-21,6.16174817491629e-20
"MEmidnightblue","All","d18O_H2O",-0.427765626232721,2.94059325431175e-10,1.67854504623347e-09
"MEblack","All","d18O_H2O",-0.529373543622129,9.08161266313887e-16,9.33776071261202e-15
"MEpink","All","d18O_H2O",-0.368404890751203,8.61487601081996e-08,3.75496226123783e-07
"MEroyalblue","All","d18O_H2O",0.0663356890806064,0.351899698927896,0.419975533541923
"MEdarkred","All","d18O_H2O",0.0451650590557405,0.526445552640822,0.597005380895613
"MElightcyan","All","d18O_H2O",0.219702128448107,0.00182119550249552,0.00410280559831856
"MEgreenyellow","All","d18O_H2O",-0.318791813505379,4.4519229656194e-06,1.53237863451792e-05
"MEsalmon","All","d18O_H2O",-0.179458131994114,0.0112048476872274,0.0207775441506505
"MEgrey","All","d18O_H2O",0.209134790989829,0.00303198933176578,0.00638694698234787
"MEblue","All","DOC.mM__",-0.505878606311496,2.50556141141846e-14,2.28347755904273e-13
"MEgreen","All","DOC.mM__",-0.661560011842623,2.0211549283885e-26,7.36802842076171e-25
"MElightyellow","All","DOC.mM__",-0.394494504154114,8.14085241233622e-09,3.94499313274541e-08
"MEgrey60","All","DOC.mM__",-0.584677338042939,1.22543920485461e-19,2.06905735219662e-18
"MEturquoise","All","DOC.mM__",-0.741568822850522,5.38099290618297e-36,6.16508044394106e-34
"MEyellow","All","DOC.mM__",0.463576333402883,5.37453206874757e-12,3.65285993147081e-11
"MEtan","All","DOC.mM__",0.372958408730032,5.79214076318451e-08,2.56646237131159e-07
"MEcyan","All","DOC.mM__",0.217834918811761,0.00199628954811774,0.00443270864270462
"MEmagenta","All","DOC.mM__",0.272837231207095,9.6659999473876e-05,0.000270580522087429
"MElightgreen","All","DOC.mM__",0.535236779024979,3.81008079491292e-16,4.07424639669355e-15
"MEpurple","All","DOC.mM__",0.687772993948799,3.236572019982e-29,1.62233172501598e-27
"MEbrown","All","DOC.mM__",0.8199886151085,1.26795094307967e-49,6.77931104233264e-47
"MEred","All","DOC.mM__",0.556945142889624,1.31402137254429e-17,1.65959864689845e-16
"MEmidnightblue","All","DOC.mM__",-0.0735940742947174,0.301588168818665,0.369272841820716
"MEblack","All","DOC.mM__",0.20815607985038,0.00317475763804773,0.0066566160149393
"MEpink","All","DOC.mM__",0.472612299292094,1.81501332451657e-12,1.3113880056417e-11
"MEroyalblue","All","DOC.mM__",-0.276443954964557,7.73530611758031e-05,0.000220772793818484
"MEdarkred","All","DOC.mM__",-0.260708701504167,0.000199930647487125,0.000529189370576482
"MElightcyan","All","DOC.mM__",-0.547138068056829,6.19923478834949e-17,7.25808219015517e-16
"MEgreenyellow","All","DOC.mM__",0.484933125088951,3.92046813871187e-13,3.14421544724692e-12
"MEsalmon","All","DOC.mM__",0.343166703574484,6.97798606156888e-07,2.69703364885698e-06
"MEgrey","All","DOC.mM__",-0.210442493752113,0.00285030144581687,0.0060715584582872
"MEblue","All","TN.mM__",-0.440928126190235,7.12853963204442e-11,4.41474037443987e-10
"MEgreen","All","TN.mM__",-0.598096604504043,1.08251305292019e-20,2.04276580809881e-19
"MElightyellow","All","TN.mM__",-0.254169678452335,0.000291666277841894,0.000755013367827665
"MEgrey60","All","TN.mM__",-0.417057229709296,8.91162586856262e-10,4.79672748093102e-09
"MEturquoise","All","TN.mM__",-0.661627016742749,1.98980974835213e-26,7.36802842076171e-25
"MEyellow","All","TN.mM__",0.471368154083161,2.11163051959113e-12,1.49869705903725e-11
"MEtan","All","TN.mM__",0.316407039564846,5.29186851824361e-06,1.80599087303463e-05
"MEcyan","All","TN.mM__",0.136219438982805,0.0550529349137422,0.0848270005779466
"MEmagenta","All","TN.mM__",0.216894881632416,0.00209012232940387,0.00460515963786237
"MElightgreen","All","TN.mM__",0.429589429951567,2.42509928012899e-10,1.40297235644917e-09
"MEpurple","All","TN.mM__",0.530789858242408,7.37407792159579e-16,7.63098128144494e-15
"MEbrown","All","TN.mM__",0.728467248638741,3.39585245230394e-34,3.20408666676207e-32
"MEred","All","TN.mM__",0.56366205536536,4.40766267239034e-18,6.04264181753343e-17
"MEmidnightblue","All","TN.mM__",-0.0707851813483292,0.320464299047079,0.388236205189965
"MEblack","All","TN.mM__",0.137074969988839,0.0535298341608137,0.0826389355090906
"MEpink","All","TN.mM__",0.323875737132425,3.06458605076902e-06,1.07562276267692e-05
"MEroyalblue","All","TN.mM__",-0.206208568418203,0.00347707481324816,0.00716901181519914
"MEdarkred","All","TN.mM__",-0.222677270150411,0.00157094917126307,0.00361003219298849
"MElightcyan","All","TN.mM__",-0.474671464708522,1.41088895390011e-12,1.05750742152139e-11
"MEgreenyellow","All","TN.mM__",0.319015843266887,4.37988942646161e-06,1.5108263742031e-05
"MEsalmon","All","TN.mM__",0.176816255898279,0.0124789411456541,0.0228331896494058
"MEgrey","All","TN.mM__",-0.192770624471533,0.0063745378779678,0.0125150045976259
"MEblue","All","Acetate.uM__",0.724643354546212,1.08811140552487e-33,9.18595102348365e-32
"MEgreen","All","Acetate.uM__",-0.0267617120130776,0.707504753621859,0.759088712247131
"MElightyellow","All","Acetate.uM__",-0.142437995006414,0.0447579991881501,0.0708006219899336
"MEgrey60","All","Acetate.uM__",-0.0638376939284707,0.370368935239408,0.438106026640125
"MEturquoise","All","Acetate.uM__",0.0281931772466016,0.692631202641699,0.746125217620742
"MEyellow","All","Acetate.uM__",-0.11459331443768,0.107034286866746,0.149941481339965
"MEtan","All","Acetate.uM__",-0.0673658614165701,0.34445457118447,0.412877243188547
"MEcyan","All","Acetate.uM__",-0.0524821156491782,0.461612061841907,0.533832550248319
"MEmagenta","All","Acetate.uM__",-0.0698019880168166,0.327248738214153,0.394963864631679
"MElightgreen","All","Acetate.uM__",-0.217155810160998,0.00206368241142303,0.00455943056187678
"MEpurple","All","Acetate.uM__",-0.337307031580325,1.10550744377637e-06,4.17231515251127e-06
"MEbrown","All","Acetate.uM__",-0.373782986662869,5.38682866317293e-08,2.40013143770261e-07
"MEred","All","Acetate.uM__",-0.223478205910797,0.00150917241737294,0.0034780352837158
"MEmidnightblue","All","Acetate.uM__",0.0167090653709184,0.814797236053205,0.850868988690977
"MEblack","All","Acetate.uM__",-0.0880195866046488,0.216366438548847,0.27764141394588
"MEpink","All","Acetate.uM__",-0.161645678904673,0.0225514465016126,0.0387286083389579
"MEroyalblue","All","Acetate.uM__",0.682032215146926,1.40376199997906e-28,6.25453957768448e-27
"MEdarkred","All","Acetate.uM__",0.678534126601279,3.37652591066579e-28,1.46376961100214e-26
"MElightcyan","All","Acetate.uM__",0.745127998424751,1.67074873912256e-36,2.06144690580968e-34
"MEgreenyellow","All","Acetate.uM__",-0.23524930991927,0.00082353688928918,0.00199841629412987
"MEsalmon","All","Acetate.uM__",-0.227319983569486,0.00124258930716507,0.00290541289896906
"MEgrey","All","Acetate.uM__",0.140040635008918,0.0485179443430308,0.0758506654251671
"MEblue","All","Propionate.uM__",-0.144904329359134,0.041147552988053,0.0660006749928371
"MEgreen","All","Propionate.uM__",0.117994533433792,0.09694759107827,0.138718943880058
"MElightyellow","All","Propionate.uM__",0.322323191710936,3.43724558429248e-06,1.20116381638456e-05
"MEgrey60","All","Propionate.uM__",-0.135631720159335,0.0561198875812691,0.0863418190021305
"MEturquoise","All","Propionate.uM__",0.0334738042435598,0.638810217000136,0.702297181678012
"MEyellow","All","Propionate.uM__",0.623407852669613,8.06226258635594e-23,1.9895183366946e-21
"MEtan","All","Propionate.uM__",0.62209745822457,1.05050141853652e-22,2.47794746372438e-21
"MEcyan","All","Propionate.uM__",0.685057486102503,6.50619024696074e-29,3.16240277458334e-27
"MEmagenta","All","Propionate.uM__",0.614050021775995,5.19453541371526e-22,1.17352602867595e-20
"MElightgreen","All","Propionate.uM__",-0.399410403572173,5.09817593955301e-09,2.52391179229723e-08
"MEpurple","All","Propionate.uM__",-0.29312437831661,2.64984102214014e-05,8.08806211146381e-05
"MEbrown","All","Propionate.uM__",0.206728612186105,0.00339390163297234,0.00706072401982832
"MEred","All","Propionate.uM__",0.434458818391958,1.4414044496457e-10,8.56301013789517e-10
"MEmidnightblue","All","Propionate.uM__",0.228482603050021,0.0011708684829045,0.0027457208283316
"MEblack","All","Propionate.uM__",0.336896410284556,1.14133234760668e-06,4.29741099896976e-06
"MEpink","All","Propionate.uM__",0.174412485177934,0.0137470743451816,0.0248034952189779
"MEroyalblue","All","Propionate.uM__",-0.061333820008314,0.389469407936252,0.458670286585719
"MEdarkred","All","Propionate.uM__",0.243763805914994,0.000521360852576616,0.0013046221646379
"MElightcyan","All","Propionate.uM__",-0.089225868210335,0.210111923906574,0.272056125510183
"MEgreenyellow","All","Propionate.uM__",0.273887713860805,9.06151619236837e-05,0.000255442389675903
"MEsalmon","All","Propionate.uM__",0.47309472519072,1.71126755277769e-12,1.24202405188028e-11
"MEgrey","All","Propionate.uM__",0.115288447177532,0.104908379617262,0.147607930619375
"MEblue","All","Formate.uM__",0.683714025343497,9.1650185347199e-29,4.32373227343845e-27
"MEgreen","All","Formate.uM__",0.159010339974833,0.0248788922019817,0.0423627845987035
"MElightyellow","All","Formate.uM__",-0.146966894751608,0.0383191927484698,0.0623586052736578
"MEgrey60","All","Formate.uM__",-0.0886778495892044,0.212937087553476,0.274558752761877
"MEturquoise","All","Formate.uM__",0.0250221386082529,0.725729399693062,0.772062373414399
"MEyellow","All","Formate.uM__",-0.390645689833681,1.16816225666787e-08,5.46277626733313e-08
"MEtan","All","Formate.uM__",-0.545812999720647,7.61533877961671e-17,8.8514517409458e-16
"MEcyan","All","Formate.uM__",-0.322741205565478,3.33287418997715e-06,1.16723366828021e-05
"MEmagenta","All","Formate.uM__",-0.302858791582043,1.37392149482008e-05,4.43414502553605e-05
"MElightgreen","All","Formate.uM__",-0.232281156309738,0.000962178791716589,0.00231384525024499
"MEpurple","All","Formate.uM__",-0.438536336284183,9.2641417873952e-11,5.69336529769421e-10
"MEbrown","All","Formate.uM__",-0.632525536692127,1.23437817258863e-23,3.35583489632571e-22
"MEred","All","Formate.uM__",-0.477973053163119,9.38799800009888e-13,7.27456463389304e-12
"MEmidnightblue","All","Formate.uM__",0.757420612836888,2.52103146146452e-38,3.6761222401719e-36
"MEblack","All","Formate.uM__",NA,NA,NA
"MEpink","All","Formate.uM__",-0.220513759666831,0.00174954889886519,0.00396366727934994
"MEroyalblue","All","Formate.uM__",0.575011881286428,6.57261458088567e-19,1.02354114444084e-17
"MEdarkred","All","Formate.uM__",0.767283950481199,7.24029147936633e-40,1.16134275329036e-37
"MElightcyan","All","Formate.uM__",0.842267472938541,9.12641032465788e-55,7.31938108037562e-52
"MEgreenyellow","All","Formate.uM__",-0.328379936994936,2.1888336350216e-06,7.88963854061718e-06
"MEsalmon","All","Formate.uM__",-0.302218898900379,1.43558846325627e-05,4.61459698409431e-05
"MEgrey","All","Formate.uM__",0.293461553958044,2.59125717486131e-05,7.93201623755255e-05
"MEblue","All","Sulfate.uM__",-0.24898291710496,0.00039079775490264,0.000996565340006096
"MEgreen","All","Sulfate.uM__",0.561501809434148,6.27987330809497e-18,8.25648916900355e-17
"MElightyellow","All","Sulfate.uM__",0.78291140514904,1.79515799506857e-42,3.59929178011249e-40
"MEgrey60","All","Sulfate.uM__",0.413692800202374,1.25252516424958e-09,6.63052925233113e-09
"MEturquoise","All","Sulfate.uM__",0.326286682528777,2.5611134730442e-06,9.19021478917873e-06
"MEyellow","All","Sulfate.uM__",-0.117685668007807,0.0978312285975124,0.139361714627362
"MEtan","All","Sulfate.uM__",-0.117737026007229,0.0976838567092269,0.139361714627362
"MEcyan","All","Sulfate.uM__",-0.11768750952062,0.0978259413270512,0.139361714627362
"MEmagenta","All","Sulfate.uM__",-0.14279600190417,0.044218015162331,0.0700154948868498
"MElightgreen","All","Sulfate.uM__",-0.27802565231827,7.00833499550887e-05,0.000202547195185518
"MEpurple","All","Sulfate.uM__",-0.217817067182246,0.00199803513009691,0.00443270864270462
"MEbrown","All","Sulfate.uM__",-0.199860878265426,0.00465138093576311,0.00936112298740781
"MEred","All","Sulfate.uM__",-0.100387741029754,0.15830697475818,0.21460520051798
"MEmidnightblue","All","Sulfate.uM__",-0.216311400720241,0.00215036558576365,0.00472491287611629
"MEblack","All","Sulfate.uM__",-0.125632628002547,0.0770418812649554,0.113164082004568
"MEpink","All","Sulfate.uM__",-0.191038615849111,0.00687387583415262,0.0134132564938939
"MEroyalblue","All","Sulfate.uM__",-0.15446223651445,0.0293821200083144,0.0492980339888455
"MEdarkred","All","Sulfate.uM__",-0.192190865899567,0.00653795316065002,0.012804489462372
"MElightcyan","All","Sulfate.uM__",-0.063945136869451,0.369562453864969,0.437797766616995
"MEgreenyellow","All","Sulfate.uM__",-0.214104250884469,0.00239281092433964,0.00520769161823716
"MEsalmon","All","Sulfate.uM__",-0.0669634414319747,0.347350934586587,0.415784253042452
"MEgrey","All","Sulfate.uM__",-0.138358054328783,0.0513111464032073,0.0795198829282556
"MEblue","All","Nitrate.uM__",-0.0951599056867348,0.181230773414273,0.240441820145983
"MEgreen","All","Nitrate.uM__",0.0473007700985658,0.507056826950493,0.57764144206576
"MElightyellow","All","Nitrate.uM__",-0.002953175707184,0.966979150177728,0.975493432003192
"MEgrey60","All","Nitrate.uM__",0.235690489051166,0.000804576231978882,0.00195536405468807
"MEturquoise","All","Nitrate.uM__",0.272616084294674,9.79797886940136e-05,0.000273797179556094
"MEyellow","All","Nitrate.uM__",-0.226302349183917,0.00130864669698888,0.00303772692036202
"MEtan","All","Nitrate.uM__",-0.145756957704089,0.0399577668343648,0.0645826845409342
"MEcyan","All","Nitrate.uM__",0.0136868937296702,0.84784398562797,0.87794819428487
"MEmagenta","All","Nitrate.uM__",-0.132425491149369,0.062245460746305,0.0942792436610701
"MElightgreen","All","Nitrate.uM__",-0.0342783251157236,0.630765022487489,0.694881247300778
"MEpurple","All","Nitrate.uM__",-0.0139907815382354,0.84450799486679,0.875761253288577
"MEbrown","All","Nitrate.uM__",-0.16026659441745,0.0237448515839742,0.0405609605332211
"MEred","All","Nitrate.uM__",-0.206474807415488,0.00343426666471218,0.0071262143987042
"MEmidnightblue","All","Nitrate.uM__",0.0480434168761673,0.500403142389161,0.572263146645141
"MEblack","All","Nitrate.uM__",-0.114387792908619,0.107669273597344,0.150568016434298
"MEpink","All","Nitrate.uM__",-0.183071658530551,0.00964830099402786,0.0181855167972041
"MEroyalblue","All","Nitrate.uM__",-0.146815095708304,0.0385216072257553,0.0625391275203558
"MEdarkred","All","Nitrate.uM__",-0.179721273826414,0.0110844506890203,0.0205780774365608
"MElightcyan","All","Nitrate.uM__",-0.0972838873360437,0.171638671752689,0.230190994557954
"MEgreenyellow","All","Nitrate.uM__",-0.166978920124256,0.0184102283598436,0.0323085407978
"MEsalmon","All","Nitrate.uM__",-0.187811083943354,0.00789818683508302,0.015208513425538
"MEgrey","All","Nitrate.uM__",-0.138617398331104,0.050872103893092,0.0791092714022271
"MEblue","All","Ammonia.uM__",-0.226372867028559,0.00130396750654459,0.00303125200072106
"MEgreen","All","Ammonia.uM__",-0.270807025072659,0.000109427739749827,0.000303671443873222
"MElightyellow","All","Ammonia.uM__",-0.00620688174768825,0.930665081410725,0.945999233575921
"MEgrey60","All","Ammonia.uM__",-0.223537509720876,0.00150468777314682,0.00347268947932013
"MEturquoise","All","Ammonia.uM__",-0.397156038514207,6.32465145695428e-09,3.10236725900755e-08
"MEyellow","All","Ammonia.uM__",0.163248043020937,0.0212301298862565,0.0366162670296295
"MEtan","All","Ammonia.uM__",0.089954701577956,0.206396471829498,0.268281961762167
"MEcyan","All","Ammonia.uM__",0.00791223657530641,0.911684204147952,0.930242661229844
"MEmagenta","All","Ammonia.uM__",0.0750951926715018,0.291807930876527,0.358391976359838
"MElightgreen","All","Ammonia.uM__",0.516720726823401,5.59530514166486e-15,5.37417332169487e-14
"MEpurple","All","Ammonia.uM__",0.372962147720681,5.79023838672094e-08,2.56646237131159e-07
"MEbrown","All","Ammonia.uM__",0.231675080905442,0.000993002130616461,0.00237373385619792
"MEred","All","Ammonia.uM__",0.152676708500626,0.0313312935151785,0.0522405351334162
"MEmidnightblue","All","Ammonia.uM__",-0.0227287091962303,0.749992515814417,0.794575954667321
"MEblack","All","Ammonia.uM__",0.0520328686994318,0.465460766006602,0.537508328779402
"MEpink","All","Ammonia.uM__",0.505988510656799,2.46842674799772e-14,2.2624894307362e-13
"MEroyalblue","All","Ammonia.uM__",-0.101429974403503,0.154009516883861,0.20952609421689
"MEdarkred","All","Ammonia.uM__",-0.0969386487532249,0.173171594659995,0.231665752989684
"MElightcyan","All","Ammonia.uM__",-0.217253056081432,0.00205390661122591,0.00454409131642256
"MEgreenyellow","All","Ammonia.uM__",0.178531326395076,0.0116381229779964,0.0214569531686279
"MEsalmon","All","Ammonia.uM__",0.00920250490524081,0.897355879818228,0.919130798996448
"MEgrey","All","Ammonia.uM__",-0.131375890926867,0.0643661876054883,0.096948486096021
"MEblue","All","C.percent__",-0.594974599526485,1.92313731298994e-20,3.54564626440904e-19
"MEgreen","All","C.percent__",0.0139540721634936,0.844910833866773,0.875761253288577
"MElightyellow","All","C.percent__",-0.177784259627357,0.0119980402622479,0.0220445092561805
"MEgrey60","All","C.percent__",-0.0304790127933525,0.66912433964178,0.726659066205427
"MEturquoise","All","C.percent__",0.144774830200786,0.0413308398637958,0.0662284387028256
"MEyellow","All","C.percent__",0.0778300498444366,0.27453882465509,0.342682919955828
"MEtan","All","C.percent__",0.0231565646543695,0.745446568068487,0.790720152030061
"MEcyan","All","C.percent__",0.0317270063216967,0.656423077286223,0.717725027925768
"MEmagenta","All","C.percent__",0.0171687871752896,0.809797292139663,0.846198603643009
"MElightgreen","All","C.percent__",0.099455422234582,0.162227023177642,0.219403157822038
"MEpurple","All","C.percent__",0.157804906519315,0.0260105057270605,0.0441958169345393
"MEbrown","All","C.percent__",0.133487837070582,0.0601577368863098,0.0917233935034609
"MEred","All","C.percent__",0.119225095797231,0.093489776897367,0.134732796175541
"MEmidnightblue","All","C.percent__",0.218798623370649,0.00190409188821773,0.00424189359541838
"MEblack","All","C.percent__",0.208200847841797,0.00316809672637498,0.00665134443600192
"MEpink","All","C.percent__",0.239040776973217,0.000673189401010794,0.00166378397414686
"MEroyalblue","All","C.percent__",-0.627050746193754,3.8375597487803e-23,9.92813844684451e-22
"MEdarkred","All","C.percent__",-0.473828736493454,1.56440293087971e-12,1.16171402830141e-11
"MElightcyan","All","C.percent__",-0.442758643424577,5.82507298173616e-11,3.66408512262933e-10
"MEgreenyellow","All","C.percent__",0.0708879770223867,0.319760272803815,0.387676097942041
