"DepthID","SampleID__","SampleID_old__","Month__","Year__","Date__","Site__","Core__","DepthAvg__","ALD.cm__","WTD.cm_neg_is_below_sfc__","T_air.deg_C","T_soil.deg_C","n_WTD_21d","pct_time_below_WTD_21d","n_WTD_28d","pct_time_below_WTD_28d","n_WTD_july","pct_time_below_WTD_july","n_WTD_growing","pct_time_below_WTD_growing","n_WTD_all_growing","pct_time_below_WTD_all_growing"
"8aa0f203-c7de-44f7-ba9e-ff8d14fa1b17","MainAutochamber.201407_E_2_20to24","201407_E2_20-24",7,2014,"2014-07-17","Eriophorum Autochamber Site",2,22,"Below Detection (>100)","Not Measured",14,"12.6",5,1,8,1,6,1,16,1,30,1
"91ab6e86-2d17-435c-9b80-4d830cef9c8d","MainAutochamber.201407_P_1_20to24","201407_P1_20-24",7,2014,"2014-07-19","Palsa Autochamber Site",1,22,"47.0","Not Detected",26.7,"6",0,0,0,0,0,0,0,0,0,0
"69378bf5-067c-4843-8edb-ce1a8067b51a","MainAutochamber.201407_P_1_30to34","201407_P1_30-34",7,2014,"2014-07-19","Palsa Autochamber Site",1,32,"47.0","Not Detected",26.7,"3.6",0,0,0,0,0,0,0,0,0,0
"5c25236a-08ef-4dd7-9e68-e6bbceecc2cb","MainAutochamber.201407_P_1_40to44","201407_P1_40-44",7,2014,"2014-07-19","Palsa Autochamber Site",1,42,"47.0","Not Detected",26.7,"1.5",0,0,0,0,0,0,0,0,0,0
"00b945d1-66e6-4cd5-bc9f-f38d4fb6f4a9","MainAutochamber.201407_P_3_30to34","201407_P3_30-34",7,2014,"2014-07-19","Palsa Autochamber Site",3,32,"40.0","Not Detected",29,"2.9",0,0,0,0,0,0,0,0,0,0
"7f6b8c0c-f8e5-468e-8949-182bc34f72a5","MainAutochamber.201407_P_3_40to44","201407_P3_40-44",7,2014,"2014-07-19","Palsa Autochamber Site",3,42,"40.0","Not Detected",29,"0.3",0,0,0,0,0,0,0,0,0,0
"26a604b2-f2f6-41e6-b5c3-ddee828096e7","MainAutochamber.201407_P_3_50to54","201407_P3_50-54",7,2014,"2014-07-19","Palsa Autochamber Site",3,52,"40.0","Not Detected",29,"0",0,0,0,0,0,0,0,0,0,0
"de313b34-6d7a-4823-a9e5-b8d6e8c816f2","MainAutochamber.201407_P_3_60to64","201407_P3_60-64",7,2014,"2014-07-19","Palsa Autochamber Site",3,62,"40.0","Not Detected",29,"0",0,0,0,0,0,0,0,0,0,0
"f099f77c-1f25-454c-8ca2-5a241800d126","MainAutochamber.201407_P_3_70to74","201407_P3_70-74",7,2014,"2014-07-19","Palsa Autochamber Site",3,72,"40.0","Not Detected",29,"0",0,0,0,0,0,0,0,0,0,0
"be22d7e4-bb50-4450-b9b2-449aa2ad1476","MainAutochamber.201407_S_1_1to5","201407_S1_01-05",7,2014,"2014-07-16","Sphagnum Autochamber Site",1,3,"Below Detection (>100)","-10.0",18.1,"16.2",5,0.2,7,0.142857142857143,6,0.166666666666667,15,0.0666666666666667,30,0.0333333333333333
"a91c61c9-7fe3-43e2-9357-1a7639af3b79","MainAutochamber.201407_S_1_5to9","201407_S1_05-09",7,2014,"2014-07-16","Sphagnum Autochamber Site",1,7,"Below Detection (>100)","-10.0",18.1,"15.1",5,0.2,7,0.142857142857143,6,0.333333333333333,15,0.0666666666666667,30,0.0666666666666667
"ce4ee0e4-7bad-4206-9497-5540e26093bd","MainAutochamber.201407_S_1_10to14","201407_S1_10-14",7,2014,"2014-07-16","Sphagnum Autochamber Site",1,12,"Below Detection (>100)","-10.0",18.1,"14.1",5,0.6,7,0.714285714285714,6,0.333333333333333,15,0.866666666666667,30,0.566666666666667
"a98b6b78-cca1-4614-85ea-461746112c45","MainAutochamber.201407_S_1_20to24","201407_S1_20-24",7,2014,"2014-07-16","Sphagnum Autochamber Site",1,22,"Below Detection (>100)","-10.0",18.1,"12.1",5,1,7,1,6,1,15,1,30,1
"bb0ecf70-7d46-4d55-bc65-c284e760d3ed","MainAutochamber.201407_S_1_30to34","201407_S1_30-34",7,2014,"2014-07-16","Sphagnum Autochamber Site",1,32,"Below Detection (>100)","-10.0",18.1,"10.4",5,1,7,1,6,1,15,1,30,1
"011ca41b-3fe8-45a8-9314-2786e9186898","MainAutochamber.201407_S_1_40to44","201407_S1_40-44",7,2014,"2014-07-16","Sphagnum Autochamber Site",1,42,"Below Detection (>100)","-10.0",18.1,"8.8",5,1,7,1,6,1,15,1,30,1
"f8ef0c41-76fc-4065-82e1-15a99f2c7fd9","MainAutochamber.201407_S_2_1to5","201407_S2_01-05",7,2014,"2014-07-16","Sphagnum Autochamber Site",2,3,"Below Detection (>100)","Not Measured",18.1,"18.4",5,0.2,7,0.142857142857143,6,0.166666666666667,15,0.0666666666666667,30,0.0333333333333333
"13048560-8ce8-4ee8-8b66-19c7e924c51e","MainAutochamber.201407_S_2_5to9","201407_S2_05-09",7,2014,"2014-07-16","Sphagnum Autochamber Site",2,7,"Below Detection (>100)","Not Measured",18.1,"17",5,0.2,7,0.142857142857143,6,0.333333333333333,15,0.0666666666666667,30,0.0666666666666667
"c688a2bd-2c37-49fc-8dd6-4ceabc07485c","MainAutochamber.201407_S_2_20to24","201407_S2_20-24",7,2014,"2014-07-16","Sphagnum Autochamber Site",2,22,"Below Detection (>100)","Not Measured",18.1,"11.9",5,1,7,1,6,1,15,1,30,1
"0b431d83-d1c8-494a-885f-aa2973fa5d60","MainAutochamber.201407_S_2_40to44","201407_S2_40-44",7,2014,"2014-07-16","Sphagnum Autochamber Site",2,42,"Below Detection (>100)","Not Measured",18.1,"8.8",5,1,7,1,6,1,15,1,30,1
"45bd78de-5305-4c96-9fcc-4159ba06fe81","MainAutochamber.201407_S_3_1to5","201407_S3_01-05",7,2014,"2014-07-16","Sphagnum Autochamber Site",3,3,"Below Detection (>100)","Not Measured",18.1,"18.2",5,0.2,7,0.142857142857143,6,0.166666666666667,15,0.0666666666666667,30,0.0333333333333333
"34536c69-7c46-4246-994d-a184344e9081","MainAutochamber.201407_S_3_5to9","201407_S3_05-09",7,2014,"2014-07-16","Sphagnum Autochamber Site",3,7,"Below Detection (>100)","Not Measured",18.1,"17.2",5,0.2,7,0.142857142857143,6,0.333333333333333,15,0.0666666666666667,30,0.0666666666666667
"2da67526-82d5-486a-8166-daf665f15b13","MainAutochamber.201407_S_3_10to14","201407_S3_10-14",7,2014,"2014-07-16","Sphagnum Autochamber Site",3,12,"Below Detection (>100)","Not Measured",18.1,"15.7",5,0.6,7,0.714285714285714,6,0.333333333333333,15,0.866666666666667,30,0.566666666666667
"1ff0cfc6-eeda-46c6-b5c5-cf2aafbbe108","MainAutochamber.201407_S_3_20to24","201407_S3_20-24",7,2014,"2014-07-16","Sphagnum Autochamber Site",3,22,"Below Detection (>100)","Not Measured",18.1,"14.3",5,1,7,1,6,1,15,1,30,1
"a07bf64f-f291-4eb3-b5c0-8258e03a1331","MainAutochamber.201407_S_3_30to34","201407_S3_30-34",7,2014,"2014-07-16","Sphagnum Autochamber Site",3,32,"Below Detection (>100)","Not Measured",18.1,"12.4",5,1,7,1,6,1,15,1,30,1
"51246350-9379-49cb-956f-e53c56822619","MainAutochamber.201407_S_3_40to44","201407_S3_40-44",7,2014,"2014-07-16","Sphagnum Autochamber Site",3,42,"Below Detection (>100)","Not Measured",18.1,"10.6",5,1,7,1,6,1,15,1,30,1
"7f58d9d8-cf5e-46fe-94c6-9b9b739202f5","MainAutochamber.201507_E_1_1to5","201507_E1_01-05",7,2015,"2015-07-15","Eriophorum Autochamber Site",1,3,"Below Detection (>100)","0.0",17.6,"12.9",13,1,19,1,17,0.941176470588235,21,1,47,0.978723404255319
"5da93cf6-70c4-43c6-b503-16f434da4f5d","MainAutochamber.201507_E_1_10to14","201507_E1_10-14",7,2015,"2015-07-15","Eriophorum Autochamber Site",1,12,"Below Detection (>100)","0.0",17.6,"12.0",13,1,19,1,17,1,21,1,47,1
"36671930-2b43-452d-948e-4617193f2277","MainAutochamber.201507_E_1_20to24","201507_E1_20-24",7,2015,"2015-07-15","Eriophorum Autochamber Site",1,22,"Below Detection (>100)","0.0",17.6,"11.0",13,1,19,1,17,1,21,1,47,1
"ab7f6d5e-3b09-4e7e-900c-adbbf50a10d6","MainAutochamber.201507_E_1_30to34","201507_E1_30-34",7,2015,"2015-07-15","Eriophorum Autochamber Site",1,32,"Below Detection (>100)","0.0",17.6,"10.0",13,1,19,1,17,1,21,1,47,1
"109df39e-42e9-4615-9c09-03fb53ee55fe","MainAutochamber.201507_E_2_1to5","201507_E2_01-05",7,2015,"2015-07-15","Eriophorum Autochamber Site",2,3,"Below Detection (>100)","0.0",17.6,"12.1",13,1,19,1,17,0.941176470588235,21,1,47,0.978723404255319
"a421ae0c-87cf-4f24-98bb-aa8d550c9dbd","MainAutochamber.201507_E_2_10to14","201507_E2_10-14",7,2015,"2015-07-15","Eriophorum Autochamber Site",2,12,"Below Detection (>100)","0.0",17.6,"11.0",13,1,19,1,17,1,21,1,47,1
"97527f2a-62bc-4ad3-9b72-95442d23856d","MainAutochamber.201507_E_2_20to24","201507_E2_20-24",7,2015,"2015-07-15","Eriophorum Autochamber Site",2,22,"Below Detection (>100)","0.0",17.6,"10.3",13,1,19,1,17,1,21,1,47,1
"c833ce65-9353-4976-8098-20318858bb88","MainAutochamber.201507_E_2_30to34","201507_E2_30-34",7,2015,"2015-07-15","Eriophorum Autochamber Site",2,32,"Below Detection (>100)","0.0",17.6,"9.6",13,1,19,1,17,1,21,1,47,1
"cc3efd86-03d5-4dc7-a3c8-53864e33c2d8","MainAutochamber.201507_E_3_1to5","201507_E3_01-05",7,2015,"2015-07-15","Eriophorum Autochamber Site",3,3,"Below Detection (>100)","0.0",17.6,"14.5",13,1,19,1,17,0.941176470588235,21,1,47,0.978723404255319
"c0c8800d-ea1a-49b2-a47d-09a7e30f9359","MainAutochamber.201507_E_3_10to14","201507_E3_10-14",7,2015,"2015-07-15","Eriophorum Autochamber Site",3,12,"Below Detection (>100)","0.0",17.6,"13.9",13,1,19,1,17,1,21,1,47,1
"2b435b14-4610-4f12-8b43-4eed403803ea","MainAutochamber.201507_E_3_20to24","201507_E3_20-24",7,2015,"2015-07-15","Eriophorum Autochamber Site",3,22,"Below Detection (>100)","0.0",17.6,"13.3",13,1,19,1,17,1,21,1,47,1
"d88dde5f-7a46-4632-8a68-71bc8923a629","MainAutochamber.201507_E_3_30to34","201507_E3_30-34",7,2015,"2015-07-15","Eriophorum Autochamber Site",3,32,"Below Detection (>100)","0.0",17.6,"12.3",13,1,19,1,17,1,21,1,47,1
"1b673f9b-5229-4810-bb5a-290ec7b9e51e","MainAutochamber.201507_P_1_1to5","201507_P1_01-05",7,2015,"2015-07-15","Palsa Autochamber Site",1,3,"40.0","Not Detected",14,"11.7",0,0,0,0,0,0,0,0,0,0
"161998f3-3f28-4252-8e98-58bdd66e70ee","MainAutochamber.201507_P_1_10to14","201507_P1_10-14",7,2015,"2015-07-15","Palsa Autochamber Site",1,12,"40.0","Not Detected",14,"10.2",0,0,0,0,0,0,0,0,0,0
"1f370c00-4070-4198-829c-f72308ac38d0","MainAutochamber.201507_P_1_20to24","201507_P1_20-24",7,2015,"2015-07-15","Palsa Autochamber Site",1,22,"40.0","Not Detected",14,"6.4",0,0,0,0,0,0,0,0,0,0
"2cb37c8f-9ea2-423f-b55f-71268ea6feb4","MainAutochamber.201507_P_1_30to34","201507_P1_30-34",7,2015,"2015-07-15","Palsa Autochamber Site",1,32,"40.0","Not Detected",14,"1.8",0,0,0,0,0,0,0,0,0,0
"c4e8012c-ee0b-43fa-b645-a24c5f6d0178","MainAutochamber.201507_P_2_1to5","201507_P2_01-05",7,2015,"2015-07-15","Palsa Autochamber Site",2,3,"38.0","Not Detected",14,"12.6",0,0,0,0,0,0,0,0,0,0
"99db4a13-52ea-4ff4-8d33-78372a25faf3","MainAutochamber.201507_P_2_10to14","201507_P2_10-14",7,2015,"2015-07-15","Palsa Autochamber Site",2,12,"38.0","Not Detected",14,"9.4",0,0,0,0,0,0,0,0,0,0
"69846238-b56e-418a-94b9-5bd4a7a08f64","MainAutochamber.201507_P_2_20to24","201507_P2_20-24",7,2015,"2015-07-15","Palsa Autochamber Site",2,22,"38.0","Not Detected",14,"5.6",0,0,0,0,0,0,0,0,0,0
"22f0b14f-4fd9-4c0a-96fe-e20b1b03aec7","MainAutochamber.201507_P_2_30to34","201507_P2_30-34",7,2015,"2015-07-15","Palsa Autochamber Site",2,32,"38.0","Not Detected",14,"3.1",0,0,0,0,0,0,0,0,0,0
"5d5300e3-58d7-4dab-bda5-ebda6fd59ab7","MainAutochamber.201507_P_3_1to5","201507_P3_01-05",7,2015,"2015-07-15","Palsa Autochamber Site",3,3,"38.5","Not Detected",14,"13.2",0,0,0,0,0,0,0,0,0,0
"5ebc6492-04f2-4937-ac51-13de9f2a2622","MainAutochamber.201507_P_3_10to14","201507_P3_10-14",7,2015,"2015-07-15","Palsa Autochamber Site",3,12,"38.5","Not Detected",14,"10.9",0,0,0,0,0,0,0,0,0,0
"57f18fd8-99f4-4e7a-ac3c-1fb60850d60d","MainAutochamber.201507_P_3_20to24","201507_P3_20-24",7,2015,"2015-07-15","Palsa Autochamber Site",3,22,"38.5","Not Detected",14,"6.5",0,0,0,0,0,0,0,0,0,0
"a645954b-084c-4c16-a64e-73ef7e7d674f","MainAutochamber.201507_P_3_30to34","201507_P3_30-34",7,2015,"2015-07-15","Palsa Autochamber Site",3,32,"38.5","Not Detected",14,"2.7",0,0,0,0,0,0,0,0,0,0
"c1cb7fc4-30ec-4918-9290-aca7d0806111","MainAutochamber.201507_S_1_1to5","201507_S1_01-05",7,2015,"2015-07-14","Sphagnum Autochamber Site",1,3,"Below Detection (>100)","-13.0",22,"16.3",14,0.214285714285714,20,0.15,17,0.352941176470588,27,0.111111111111111,56,0.196428571428571
"927ef541-de9c-4f5c-91eb-c5218e6bf142","MainAutochamber.201507_S_1_10to14","201507_S1_10-14",7,2015,"2015-07-14","Sphagnum Autochamber Site",1,12,"Below Detection (>100)","-13.0",22,"8.9",14,1,20,0.9,17,1,27,0.925925925925926,56,0.964285714285714
"c2a3b791-b74a-4616-b4a6-7a8c3ff325d5","MainAutochamber.201507_S_1_20to24","201507_S1_20-24",7,2015,"2015-07-14","Sphagnum Autochamber Site",1,22,"Below Detection (>100)","-13.0",22,"6.0",14,1,20,1,17,1,27,1,56,1
"a78f19f1-7244-47c9-ad8d-6ee5b406dee6","MainAutochamber.201507_S_1_30to34","201507_S1_30-34",7,2015,"2015-07-14","Sphagnum Autochamber Site",1,32,"Below Detection (>100)","-13.0",22,"2.7",14,1,20,1,17,1,27,1,56,1
"3701a2cd-ce40-4df3-a5d6-7e603af56c71","MainAutochamber.201507_S_2_1to5","201507_S2_01-05",7,2015,"2015-07-14","Sphagnum Autochamber Site",2,3,"Below Detection (>100)","-16.0",20,"17.7",14,0.214285714285714,20,0.15,17,0.352941176470588,27,0.111111111111111,56,0.196428571428571
"57a0c778-093f-485b-afaa-7bbde786ed1f","MainAutochamber.201507_S_2_10to14","201507_S2_10-14",7,2015,"2015-07-14","Sphagnum Autochamber Site",2,12,"Below Detection (>100)","-16.0",20,"11.2",14,1,20,0.9,17,1,27,0.925925925925926,56,0.964285714285714
"e4a0e330-c088-46e3-b38f-4984812508ad","MainAutochamber.201507_S_2_20to24","201507_S2_20-24",7,2015,"2015-07-14","Sphagnum Autochamber Site",2,22,"Below Detection (>100)","-16.0",20,"9.2",14,1,20,1,17,1,27,1,56,1
"9e9461d0-66e7-4f87-9e16-c2c64ce0552e","MainAutochamber.201507_S_2_30to34","201507_S2_30-34",7,2015,"2015-07-14","Sphagnum Autochamber Site",2,32,"Below Detection (>100)","-16.0",20,"7.7",14,1,20,1,17,1,27,1,56,1
"86370aa3-fe7f-4d5e-9b67-3329cb85f91c","MainAutochamber.201507_S_3_1to5","201507_S3_01-05",7,2015,"2015-07-14","Sphagnum Autochamber Site",3,3,"35.0","-15.0",19.3,"17.7",14,0.214285714285714,20,0.15,17,0.352941176470588,27,0.111111111111111,56,0.196428571428571
"6602e9f8-4965-4ff8-9c6e-dd40dde70c49","MainAutochamber.201507_S_3_10to14","201507_S3_10-14",7,2015,"2015-07-14","Sphagnum Autochamber Site",3,12,"35.0","-15.0",19.3,"8.9",14,1,20,0.9,17,1,27,0.925925925925926,56,0.964285714285714
"65ba8367-f3f1-45d9-9cec-31b4e98a5b06","MainAutochamber.201507_S_3_20to24","201507_S3_20-24",7,2015,"2015-07-14","Sphagnum Autochamber Site",3,22,"35.0","-15.0",19.3,"6.0",14,1,20,1,17,1,27,1,56,1
"9abaef7e-cee7-4224-8a5d-339d5f0ec4c6","MainAutochamber.201507_S_3_30to34","201507_S3_30-34",7,2015,"2015-07-14","Sphagnum Autochamber Site",3,32,"35.0","-15.0",19.3,"3.5",14,1,20,1,17,1,27,1,56,1
"160f4eea-84f6-4a86-ba12-49bde4bc17c4","MainAutochamber.201607_E_1_1to5","201607_E1_01-05",7,2016,"2016-07-23","Eriophorum Autochamber Site",1,3,"Below Detection (>100)","-4.2",25.2,"19.9",6,1,6,1,6,1,6,1,8,1
"d0ec4bb0-806a-46e3-8e55-db1517346cd3","MainAutochamber.201607_E_1_10to14","201607_E1_10-14",7,2016,"2016-07-23","Eriophorum Autochamber Site",1,12,"Below Detection (>100)","-4.2",25.2,"13.7",6,1,6,1,6,1,6,1,8,1
"336e1b32-0d18-403a-b804-4719519031f4","MainAutochamber.201607_E_1_20to24","201607_E1_20-24",7,2016,"2016-07-23","Eriophorum Autochamber Site",1,22,"Below Detection (>100)","-4.2",25.2,"12.8",6,1,6,1,6,1,6,1,8,1
"63fe0ee5-20c1-43f1-b2ce-42bb163dd3ff","MainAutochamber.201607_E_1_30to34","201607_E1_30-34",7,2016,"2016-07-23","Eriophorum Autochamber Site",1,32,"Below Detection (>100)","-4.2",25.2,"12.2",6,1,6,1,6,1,6,1,8,1
"b8929ef3-601e-4d2e-a98a-77f7e6385b09","MainAutochamber.201607_E_2_1to5","201607_E2_01-05",7,2016,"2016-07-23","Eriophorum Autochamber Site",2,3,"Below Detection (>100)","-3.0",25.1,"19.2",6,1,6,1,6,1,6,1,8,1
"24a83232-3434-432f-b342-04daa3f5c732","MainAutochamber.201607_E_2_10to14","201607_E2_10-14",7,2016,"2016-07-23","Eriophorum Autochamber Site",2,12,"Below Detection (>100)","-3.0",25.1,"16.8",6,1,6,1,6,1,6,1,8,1
"d11d5be1-96d8-4b33-98fa-3ac0181ec53f","MainAutochamber.201607_E_2_20to24","201607_E2_20-24",7,2016,"2016-07-23","Eriophorum Autochamber Site",2,22,"Below Detection (>100)","-3.0",25.1,"15.1",6,1,6,1,6,1,6,1,8,1
"74bd3450-5959-4a27-997f-99723cbebe50","MainAutochamber.201607_E_2_30to34","201607_E2_30-34",7,2016,"2016-07-23","Eriophorum Autochamber Site",2,32,"Below Detection (>100)","-3.0",25.1,"13.6",6,1,6,1,6,1,6,1,8,1
"09f30f67-4b73-4529-95ea-cc9c1d16d6e4","MainAutochamber.201607_E_3_1to5","201607_E3_01-05",7,2016,"2016-07-23","Eriophorum Autochamber Site",3,3,"Below Detection (>100)","0.0",28,"19.8",6,1,6,1,6,1,6,1,8,1
"284bbb3b-0fda-47cb-a012-8963be6947e5","MainAutochamber.201607_E_3_10to14","201607_E3_10-14",7,2016,"2016-07-23","Eriophorum Autochamber Site",3,12,"Below Detection (>100)","0.0",28,"15.2",6,1,6,1,6,1,6,1,8,1
"74410e32-4802-4acb-b374-e83a8bde4764","MainAutochamber.201607_E_3_20to24","201607_E3_20-24",7,2016,"2016-07-23","Eriophorum Autochamber Site",3,22,"Below Detection (>100)","0.0",28,"13.7",6,1,6,1,6,1,6,1,8,1
"7344f3d5-37ad-4490-949d-770488b37d2c","MainAutochamber.201607_E_3_30to34","201607_E3_30-34",7,2016,"2016-07-23","Eriophorum Autochamber Site",3,32,"Below Detection (>100)","0.0",28,"12.5",6,1,6,1,6,1,6,1,8,1
"3560b19f-352a-48eb-ab13-1e02273d9f6b","MainAutochamber.201607_P_1_1to5","201607_P1_01-05",7,2016,"2016-07-24","Palsa Autochamber Site",1,3,"84.0","+/- neg, see notes",20.4,"13.4",0,0,0,0,0,0,0,0,0,0
"f9d5a1ec-86e2-4399-83e5-df6fd39b1a59","MainAutochamber.201607_P_1_10to14","201607_P1_10-14",7,2016,"2016-07-24","Palsa Autochamber Site",1,12,"84.0","+/- neg, see notes",20.4,"10.4",0,0,0,0,0,0,0,0,0,0
"48c377d6-41f1-45ff-98b2-6aea07be885d","MainAutochamber.201607_P_1_30to34","201607_P1_30-34",7,2016,"2016-07-24","Palsa Autochamber Site",1,32,"84.0","+/- neg, see notes",20.4,"5.4",0,0,0,0,0,0,0,0,0,0
"850551fa-19aa-4391-8b57-24f58c7bd3ba","MainAutochamber.201607_P_2_1to5","201607_P2_01-05",7,2016,"2016-07-24","Palsa Autochamber Site",2,3,"39.5","Below Detection (<-100)",20,"21.1",0,0,0,0,0,0,0,0,0,0
"6aa4948e-4623-4fb1-812b-a62b0c86f077","MainAutochamber.201607_P_2_10to14","201607_P2_10-14",7,2016,"2016-07-24","Palsa Autochamber Site",2,12,"39.5","Below Detection (<-100)",20,"11.1",0,0,0,0,0,0,0,0,0,0
"48b94789-907c-48a9-b3a3-1cdd5c729ec0","MainAutochamber.201607_P_2_20to24","201607_P2_20-24",7,2016,"2016-07-24","Palsa Autochamber Site",2,22,"39.5","Below Detection (<-100)",20,"6.8",0,0,0,0,0,0,0,0,0,0
"67af95a1-2543-4f73-a6c2-38d0c10491d7","MainAutochamber.201607_P_2_30to34","201607_P2_30-34",7,2016,"2016-07-24","Palsa Autochamber Site",2,32,"39.5","Below Detection (<-100)",20,"3.8",0,0,0,0,0,0,0,0,0,0
"27f388ee-6d87-4dd3-b899-7d25d7c870dd","MainAutochamber.201607_P_3_1to5","201607_P3_01-05",7,2016,"2016-07-24","Palsa Autochamber Site",3,3,"35.5","Below Detection (<-100)",17.4,"16.0",0,0,0,0,0,0,0,0,0,0
"c165cf23-b41f-4c88-ad71-f3446003745b","MainAutochamber.201607_P_3_10to14","201607_P3_10-14",7,2016,"2016-07-24","Palsa Autochamber Site",3,12,"35.5","Below Detection (<-100)",17.4,"9.5",0,0,0,0,0,0,0,0,0,0
"1d12b007-abe7-48ba-ac4f-fdc4e2af54ad","MainAutochamber.201607_P_3_20to24","201607_P3_20-24",7,2016,"2016-07-24","Palsa Autochamber Site",3,22,"35.5","Below Detection (<-100)",17.4,"4.3",0,0,0,0,0,0,0,0,0,0
"bc6a4c13-3894-46b6-b7b9-2f6e43eac966","MainAutochamber.201607_P_3_30to34","201607_P3_30-34",7,2016,"2016-07-24","Palsa Autochamber Site",3,32,"35.5","Below Detection (<-100)",17.4,"1.3",0,0,0,0,0,0,0,0,0,0
"a9d3e465-bf11-4df6-b95c-e411103ca3ad","MainAutochamber.201607_S_1_1to5","201607_S1_01-05",7,2016,"2016-07-26","Sphagnum Autochamber Site",1,3,"Below Detection (>100)","-10.0",17.2,"14.8",5,1,7,0.714285714285714,7,0.714285714285714,7,0.714285714285714,9,0.777777777777778
"c80e482f-4433-41b3-9949-9914d5c3aba4","MainAutochamber.201607_S_1_10to14","201607_S1_10-14",7,2016,"2016-07-26","Sphagnum Autochamber Site",1,12,"Below Detection (>100)","-10.0",17.2,"13.5",5,1,7,1,7,1,7,1,9,1
"be9c8384-3db1-49a3-a650-57f6f8ecdeb8","MainAutochamber.201607_S_1_20to24","201607_S1_20-24",7,2016,"2016-07-26","Sphagnum Autochamber Site",1,22,"Below Detection (>100)","-10.0",17.2,"11.6",5,1,7,1,7,1,7,1,9,1
"203ec673-eeb1-498c-92ab-3338dc537741","MainAutochamber.201607_S_1_30to34","201607_S1_30-34",7,2016,"2016-07-26","Sphagnum Autochamber Site",1,32,"Below Detection (>100)","-10.0",17.2,"9.7",5,1,7,1,7,1,7,1,9,1
"0ed9ff48-2e2b-44c9-adfe-a89a98421884","MainAutochamber.201607_S_2_1to5","201607_S2_01-05",7,2016,"2016-07-26","Sphagnum Autochamber Site",2,3,"Below Detection (>100)","-9.0",18.5,"17.3",5,1,7,0.714285714285714,7,0.714285714285714,7,0.714285714285714,9,0.777777777777778
"db067a2d-6edf-427e-b83c-4594a6a9195f","MainAutochamber.201607_S_2_10to14","201607_S2_10-14",7,2016,"2016-07-26","Sphagnum Autochamber Site",2,12,"Below Detection (>100)","-9.0",18.5,"13.5",5,1,7,1,7,1,7,1,9,1
"fede538e-96fe-4456-bf75-f0c2b4902877","MainAutochamber.201607_S_2_20to24","201607_S2_20-24",7,2016,"2016-07-26","Sphagnum Autochamber Site",2,22,"Below Detection (>100)","-9.0",18.5,"11.8",5,1,7,1,7,1,7,1,9,1
"808232e0-7bd5-4a77-bcee-d0de5e5744ec","MainAutochamber.201607_S_2_30to34","201607_S2_30-34",7,2016,"2016-07-26","Sphagnum Autochamber Site",2,32,"Below Detection (>100)","-9.0",18.5,"10.3",5,1,7,1,7,1,7,1,9,1
"0e8e2011-1e4e-4b7c-983e-dfdcb4a280c2","MainAutochamber.201607_S_3_1to5","201607_S3_01-05",7,2016,"2016-07-26","Sphagnum Autochamber Site",3,3,"Below Detection (>100)","-10.0",20.3,"18.6",5,1,7,0.714285714285714,7,0.714285714285714,7,0.714285714285714,9,0.777777777777778
"3709fddf-98da-45e9-8a0d-df276b653dfc","MainAutochamber.201607_S_3_10to14","201607_S3_10-14",7,2016,"2016-07-26","Sphagnum Autochamber Site",3,12,"Below Detection (>100)","-10.0",20.3,"15.3",5,1,7,1,7,1,7,1,9,1
"79da7ad5-cc5e-46e9-8c9a-8ccb43732059","MainAutochamber.201607_S_3_20to24","201607_S3_20-24",7,2016,"2016-07-26","Sphagnum Autochamber Site",3,22,"Below Detection (>100)","-10.0",20.3,"13.7",5,1,7,1,7,1,7,1,9,1
"ff3ca81b-9fde-4118-afb2-09892f428a8e","MainAutochamber.201607_S_3_30to34","201607_S3_30-34",7,2016,"2016-07-26","Sphagnum Autochamber Site",3,32,"Below Detection (>100)","-10.0",20.3,"11.8",5,1,7,1,7,1,7,1,9,1
"a27df9b2-4c45-4d9a-b392-a99fc7b23e8b","MainAutochamber.201707_E_1_1to5","201707_E1_01-05",7,2017,"2017-07-24","Eriophorum Autochamber Site",1,3,"Below Detection (>100)","Difficult to tell, fluffy sphag layer floated in/above the water surface.",22.5,"18.9",3,1,4,1,5,1,7,1,17,1
"492c8573-5970-4ca3-bc37-af25d1c0951f","MainAutochamber.201707_E_1_10to14","201707_E1_10-14",7,2017,"2017-07-24","Eriophorum Autochamber Site",1,12,"Below Detection (>100)","Difficult to tell, fluffy sphag layer floated in/above the water surface.",22.5,"17.1",3,1,4,1,5,1,7,1,17,1
"cccb6a79-4f2f-4240-b549-2dcf8dbbbfa1","MainAutochamber.201707_E_1_20to24","201707_E1_20-24",7,2017,"2017-07-24","Eriophorum Autochamber Site",1,22,"Below Detection (>100)","Difficult to tell, fluffy sphag layer floated in/above the water surface.",22.5,"16.3",3,1,4,1,5,1,7,1,17,1
"5ffdee35-f89e-43c4-914c-569b992b3a25","MainAutochamber.201707_E_1_30to34","201707_E1_30-34",7,2017,"2017-07-24","Eriophorum Autochamber Site",1,32,"Below Detection (>100)","Difficult to tell, fluffy sphag layer floated in/above the water surface.",22.5,"15.9",3,1,4,1,5,1,7,1,17,1
"f496b6e1-3ea7-4220-b892-8dbcc4cb50b5","MainAutochamber.201707_E_2_1to5","201707_E2_01-05",7,2017,"2017-07-24","Eriophorum Autochamber Site",2,3,"Below Detection (>100)","17.0",22.1,"18.1",3,1,4,1,5,1,7,1,17,1
