AGF29467_nxrB_Nitrospina_gracilis	NxrB; d__Bacteria; p__Nitrospinota; c__Nitrospinia; o__Nitrospinales; f__Nitrospinaceae; g__; s__
UniRef90_A0A1T4Q0H9	narH_nxrB
UniRef90_A0A1U6GKJ5	narH_nxrB
UniRef90_A0A1U7EWA9	narH_nxrB
UniRef90_A0A1U9JIW8	narH_nxrB
UniRef90_A0A1U9JV65	narH_nxrB
UniRef90_A0A1U9MF67	narH_nxrB
UniRef90_A0A1V1PKD4	narH_nxrB
UniRef90_A0A1V2SFQ6	narH_nxrB
UniRef90_A0A1V3NRN0	narH_nxrB
UniRef90_A0A1V3WFY6	narH_nxrB
UniRef90_A0A1V3WK14	narH_nxrB
UniRef90_A0A1V3XGS9	narH_nxrB
UniRef90_A0A1V3XHD9	narH_nxrB
UniRef90_A0A1V4AE43	narH_nxrB
UniRef90_A0A1V4MP44	narH_nxrB
UniRef90_A0A1V5FC55	narH_nxrB
UniRef90_A0A1V5IPX5	narH_nxrB
UniRef90_A0A1V5LUK4	narH_nxrB
UniRef90_A0A1V5TSW1	narH_nxrB
UniRef90_A0A1V6M045	narH_nxrB
UniRef90_A0A1W1CFV6	narH_nxrB
UniRef90_A0A1W6CTD1	narH_nxrB
UniRef90_A0A1W7A8G9	narH_nxrB
UniRef90_A0A1W9INF6	narH_nxrB
UniRef90_A0A1W9L0H9	narH_nxrB
UniRef90_A0A1W9PNW2	narH_nxrB
UniRef90_A0A1W9PZZ5	narH_nxrB
UniRef90_A0A1X0HAN5	narH_nxrB
UniRef90_A0A1X0LBY4	narH_nxrB
UniRef90_A0A1X1RGN0	narH_nxrB
UniRef90_A0A1X1RHM1	narH_nxrB
UniRef90_A0A1X1RUK4	narH_nxrB
UniRef90_A0A1X1TBY0	narH_nxrB
UniRef90_A0A1X1Y0X3	narH_nxrB
UniRef90_A0A1X1YUB0	narH_nxrB
UniRef90_A0A1X2AK73	narH_nxrB
UniRef90_A0A1X2AVY9	narH_nxrB
UniRef90_A0A1X2CZW3	narH_nxrB
UniRef90_A0A1X2DJV5	narH_nxrB
UniRef90_A0A1X2EMZ6	narH_nxrB
UniRef90_A0A1X4XW72	narH_nxrB
UniRef90_A0A1Y0FSL3	narH_nxrB
UniRef90_A0A1Y2KWK3	narH_nxrB
UniRef90_A0A1Y5JR82	narH_nxrB
UniRef90_A0A1Y6BC61	narH_nxrB
UniRef90_A0A1Y6GK21	narH_nxrB
UniRef90_A0A1Z1WSB6	narH_nxrB
UniRef90_A0A1Z3MW15	narH_nxrB
UniRef90_A0A212LG19	narH_nxrB
UniRef90_A0A220U3G7	narH_nxrB
UniRef90_A0A222VQH3	narH_nxrB
UniRef90_A0A229RKS9	narH_nxrB
UniRef90_A0A231H0W2	narH_nxrB
UniRef90_A0A231V1Q3	narH_nxrB
UniRef90_A0A235B313	narH_nxrB
UniRef90_A0A238D662	narH_nxrB
UniRef90_A0A239C364	narH_nxrB
UniRef90_A0A239PR23	narH_nxrB
UniRef90_A0A239QUX6	narH_nxrB
UniRef90_A0A255GBT8	narH_nxrB
UniRef90_A0A255XQT3	narH_nxrB
UniRef90_A0A256H6C6	narH_nxrB
UniRef90_A0A257D6S8	narH_nxrB
UniRef90_A0A257F2B4	narH_nxrB
UniRef90_A0A257H8E8	narH_nxrB
UniRef90_A0A257NYN4	narH_nxrB
UniRef90_A0A258CH49	narH_nxrB
UniRef90_A0A258EB61	narH_nxrB
UniRef90_A0A258HPL4	narH_nxrB
UniRef90_A0A258RKS3	narH_nxrB
UniRef90_A0A258ZCN9	narH_nxrB
UniRef90_A0A259D8X3	narH_nxrB
UniRef90_A0A259EWR9	narH_nxrB
UniRef90_A0A259PDL5	narH_nxrB
UniRef90_A0A259SUQ0	narH_nxrB
UniRef90_A0A261RIB0	narH_nxrB
UniRef90_A0A261SD53	narH_nxrB
UniRef90_A0A261T031	narH_nxrB
UniRef90_A0A265NEF2	narH_nxrB
UniRef90_A0A284VRX4	narH_nxrB
UniRef90_A0A285JI42	narH_nxrB
UniRef90_A0A285NIA4	narH_nxrB
UniRef90_A0A286CTV2	narH_nxrB
UniRef90_A0A286RDS6	narH_nxrB
UniRef90_A0A2A3XK70	narH_nxrB
UniRef90_A0A2A4N6G2	narH_nxrB
UniRef90_A0A2A4R9L1	narH_nxrB
UniRef90_A0A2A4UZN2	narH_nxrB
UniRef90_A0A2A4WK51	narH_nxrB
UniRef90_A0A2A5B8K3	narH_nxrB
UniRef90_A0A2A5F6F0	narH_nxrB
UniRef90_A0A2A5H9U5	narH_nxrB
UniRef90_A0A2D3VVB7	narH_nxrB
UniRef90_A0A2D3W7I4	narH_nxrB
UniRef90_A0A2D4TQ65	narH_nxrB
UniRef90_A0A2D5B090	narH_nxrB
UniRef90_A0A2D5PZ07	narH_nxrB
UniRef90_A0A2D5S8D5	narH_nxrB
UniRef90_A0A2D5TZ43	narH_nxrB
UniRef90_A0A2D5U9V4	narH_nxrB
UniRef90_A0A2D5UDY4	narH_nxrB
UniRef90_A0A2D5UKE2	narH_nxrB
UniRef90_A0A2D5UKK3	narH_nxrB
UniRef90_A0A2D5UR28	narH_nxrB
UniRef90_A0A2D5UU94	narH_nxrB
UniRef90_A0A2D5XGD8	narH_nxrB
UniRef90_A0A2D5XLB9	narH_nxrB
UniRef90_A0A2D5ZS18	narH_nxrB
UniRef90_A0A2D6A6M7	narH_nxrB
UniRef90_A0A2D6AEU7	narH_nxrB
UniRef90_A0A2D6BSL7	narH_nxrB
UniRef90_A0A2D6CT16	narH_nxrB
UniRef90_A0A2D6ETA1	narH_nxrB
UniRef90_A0A2D6EUF1	narH_nxrB
UniRef90_A0A2D6FZ19	narH_nxrB
UniRef90_A0A2D6HE01	narH_nxrB
UniRef90_A0A2D6HIG7	narH_nxrB
UniRef90_A0A2D6HIH0	narH_nxrB
UniRef90_A0A2D6IZR4	narH_nxrB
UniRef90_A0A2D6JXA9	narH_nxrB
UniRef90_A0A2D6K6Q7	narH_nxrB
UniRef90_A0A2D6LDF0	narH_nxrB
UniRef90_A0A2D6LEK4	narH_nxrB
UniRef90_A0A2D6M4A0	narH_nxrB
UniRef90_A0A2D6MTA7	narH_nxrB
UniRef90_A0A2D6MZ63	narH_nxrB
UniRef90_A0A2D6N141	narH_nxrB
UniRef90_A0A2D6N6U9	narH_nxrB
UniRef90_A0A2D6PFL5	narH_nxrB
UniRef90_A0A2D6PT63	narH_nxrB
UniRef90_A0A2D6Q1U9	narH_nxrB
UniRef90_A0A2D6QEL9	narH_nxrB
UniRef90_A0A2D6SW50	narH_nxrB
UniRef90_A0A2D6T4L2	narH_nxrB
UniRef90_A0A2D6V4F1	narH_nxrB
UniRef90_A0A2D6WKJ9	narH_nxrB
UniRef90_A0A2D6XPY9	narH_nxrB
UniRef90_A0A2D8HMB7	narH_nxrB
UniRef90_A0A2D8K3Y8	narH_nxrB
UniRef90_A0A2E0UIQ8	narH_nxrB
UniRef90_A0A2E0ZGL8	narH_nxrB
UniRef90_A0A2E1GDZ6	narH_nxrB
UniRef90_A0A2E2F1Y4	narH_nxrB
UniRef90_A0A2E4ELP9	narH_nxrB
UniRef90_A0A2E5RF07	narH_nxrB
UniRef90_A0A2E5X6M1	narH_nxrB
UniRef90_A0A2E6DA03	narH_nxrB
UniRef90_A0A2E6QKC6	narH_nxrB
UniRef90_A0A2E7RJL7	narH_nxrB
UniRef90_A0A2E7VH50	narH_nxrB
UniRef90_A0A2E7XC36	narH_nxrB
UniRef90_A0A2E7XCW0	narH_nxrB
UniRef90_A0A2E8AXS7	narH_nxrB
UniRef90_A0A2E8CVL0	narH_nxrB
UniRef90_A0A2E8E750	narH_nxrB
UniRef90_A0A2E8EFM9	narH_nxrB
UniRef90_A0A2E8F045	narH_nxrB
UniRef90_A0A2E8F703	narH_nxrB
UniRef90_A0A2E8FK68	narH_nxrB
UniRef90_A0A2E8GSP0	narH_nxrB
UniRef90_A0A2E8HAU5	narH_nxrB
UniRef90_A0A2E8J3D6	narH_nxrB
UniRef90_A0A2E8J8Z5	narH_nxrB
UniRef90_A0A2E8K687	narH_nxrB
UniRef90_A0A2E8K9H0	narH_nxrB
UniRef90_A0A2E8KB72	narH_nxrB
UniRef90_A0A2E8KBK7	narH_nxrB
UniRef90_A0A2E8KCK5	narH_nxrB
UniRef90_A0A2E8Q3R4	narH_nxrB
UniRef90_A0A2E9D5J2	narH_nxrB
UniRef90_A0A2E9FEQ2	narH_nxrB
UniRef90_A0A2E9JV43	narH_nxrB
UniRef90_A0A2E9JZN1	narH_nxrB
UniRef90_A0A2E9M7C8	narH_nxrB
UniRef90_A0A2E9NJY9	narH_nxrB
UniRef90_A0A2E9T4G1	narH_nxrB
UniRef90_A0A2E9T4H3	narH_nxrB
UniRef90_A0A2E9TA12	narH_nxrB
UniRef90_A0A2E9YQJ2	narH_nxrB
UniRef90_A0A2G1QQG0	narH_nxrB
UniRef90_A0A2G2BAG3	narH_nxrB
UniRef90_A0A2G2F6T8	narH_nxrB
UniRef90_A0A2G2GK49	narH_nxrB
UniRef90_A0A2G2JYB8	narH_nxrB
UniRef90_A0A2G2LKD0	narH_nxrB
UniRef90_A0A2G2N6P1	narH_nxrB
UniRef90_A0A2G2QUN2	narH_nxrB
UniRef90_A0A2G6IV54	narH_nxrB
UniRef90_A0A2G6LET7	narH_nxrB
UniRef90_A0A2H0PH78	narH_nxrB
UniRef90_A0A2H5V0J3	narH_nxrB
UniRef90_A0A2H5VFC4	narH_nxrB
UniRef90_A0A2H5VMX8	narH_nxrB
UniRef90_A0A2H5VQY3	narH_nxrB
UniRef90_A0A2H5W926	narH_nxrB
UniRef90_A0A2H5WXP7	narH_nxrB
UniRef90_A0A2H5YHS9	narH_nxrB
UniRef90_A0A2H5Z7M5	narH_nxrB
UniRef90_A0A2H5ZB70	narH_nxrB
UniRef90_A0A2H5ZHL1	narH_nxrB
UniRef90_A0A2H6AVN4	narH_nxrB
UniRef90_A0A2H6EFM1	narH_nxrB
UniRef90_A0A2H6IV55	narH_nxrB
UniRef90_A0A2H9T800	narH_nxrB
UniRef90_A0A2I1VUK9	narH_nxrB
UniRef90_A0A2I5HGD4	narH_nxrB
UniRef90_A0A2I5T7N6	narH_nxrB
UniRef90_A0A2I6S6W2	narH_nxrB
UniRef90_A0A2I6ST77	narH_nxrB
UniRef90_A0A2I7CAN0	narH_nxrB
UniRef90_A0A2I7W5R1	narH_nxrB
UniRef90_A0A2J0LKM5	narH_nxrB
UniRef90_A0A2J0R9N1	narH_nxrB
UniRef90_A0A2J5NIM4	narH_nxrB
UniRef90_A0A2J6NXG1	narH_nxrB
UniRef90_A0A2K2HDS6	narH_nxrB
UniRef90_A0A2K3IVT4	narH_nxrB
UniRef90_A0A2K4C0T8	narH_nxrB
UniRef90_A0A2K4MKW7	narH_nxrB
UniRef90_A0A2L2JIM3	narH_nxrB
UniRef90_A0A2M7CJH3	narH_nxrB
UniRef90_A0A2M7G0D3	narH_nxrB
UniRef90_A0A2M7GVL0	narH_nxrB
UniRef90_A0A2M7KSM7	narH_nxrB
UniRef90_A0A2M7MVJ1	narH_nxrB
UniRef90_A0A2M7VRB3	narH_nxrB
UniRef90_A0A2M8A9D9	narH_nxrB
UniRef90_A0A2M8B064	narH_nxrB
UniRef90_A0A2M8D0C4	narH_nxrB
UniRef90_A0A2M8EG06	narH_nxrB
UniRef90_A0A2M8LTM8	narH_nxrB
UniRef90_A0A2M9CEW3	narH_nxrB
UniRef90_A0A2M9PDJ5	narH_nxrB
UniRef90_A0A2N1UUX8	narH_nxrB
UniRef90_A0A2N1VHH2	narH_nxrB
UniRef90_A0A2N1WJG3	narH_nxrB
UniRef90_A0A2N2AIU0	narH_nxrB
UniRef90_A0A2N2G288	narH_nxrB
UniRef90_A0A2N2JJM5	narH_nxrB
UniRef90_A0A2N2K9G9	narH_nxrB
UniRef90_A0A2N2LJR1	narH_nxrB
UniRef90_A0A2N2MAT0	narH_nxrB
UniRef90_A0A2N2RF50	narH_nxrB
UniRef90_A0A2N2RUN5	narH_nxrB
UniRef90_A0A2N2T936	narH_nxrB
UniRef90_A0A2N2V6I4	narH_nxrB
UniRef90_A0A2N2YRV3	narH_nxrB
UniRef90_A0A2N3ENP5	narH_nxrB
UniRef90_A0A2N3FCT7	narH_nxrB
UniRef90_A0A2N4VRE8	narH_nxrB
UniRef90_A0A2N5WMV0	narH_nxrB
UniRef90_A0A2N6B1B4	narH_nxrB
UniRef90_A0A2N6UR64	narH_nxrB
UniRef90_A0A2N6V4R3	narH_nxrB
UniRef90_A0A2N7PXW2	narH_nxrB
UniRef90_A0A2N7X4H5	narH_nxrB
UniRef90_A0A2N9JHZ5	narH_nxrB
UniRef90_A0A2P1NGV9	narH_nxrB
UniRef90_A0A2P2GU31	narH_nxrB
UniRef90_A0A2P5GU81	narH_nxrB
UniRef90_A0A2P5ILZ6	narH_nxrB
UniRef90_A0A2P8F3F8	narH_nxrB
UniRef90_A0A2P8KQ80	narH_nxrB
UniRef90_A0A2P8VL26	narH_nxrB
UniRef90_A0A2P9GWA2	narH_nxrB
UniRef90_A0A2R4VY50	narH_nxrB
UniRef90_A0A2R4XN43	narH_nxrB
UniRef90_A0A2R4ZNI7	narH_nxrB
UniRef90_A0A2R5F9R5	narH_nxrB
UniRef90_A0A2R5HAT9	narH_nxrB
UniRef90_A0A2R5HFA6	narH_nxrB
UniRef90_A0A2S0KIJ4	narH_nxrB
UniRef90_A0A2S0WP63	narH_nxrB
UniRef90_A0A2S3U597	narH_nxrB
UniRef90_A0A2S4XL46	narH_nxrB
UniRef90_A0A2S5CFB6	narH_nxrB
UniRef90_A0A2S5P461	narH_nxrB
UniRef90_A0A2S5SRF1	narH_nxrB
UniRef90_A0A2S6H0X8	narH_nxrB
UniRef90_A0A2S7JJB8	narH_nxrB
UniRef90_A0A2S8BEL5	narH_nxrB
UniRef90_A0A2S9FEL7	narH_nxrB
UniRef90_A0A2S9KBH0	narH_nxrB
UniRef90_A0A2T1HWC6	narH_nxrB
UniRef90_A0A2T3CFY7	narH_nxrB
UniRef90_A0A2T4Q8D4	narH_nxrB
UniRef90_A0A2T4RP88	narH_nxrB
UniRef90_A0A2T4S5K8	narH_nxrB
UniRef90_A0A2T4S7A3	narH_nxrB
UniRef90_A0A2T4Y3E0	narH_nxrB
UniRef90_A0A2T5BP25	narH_nxrB
UniRef90_A0A2T5BPL0	narH_nxrB
UniRef90_A0A2T5VGE0	narH_nxrB
UniRef90_A0A2T7HFK8	narH_nxrB
UniRef90_A0A2U1C899	narH_nxrB
UniRef90_A0A2U1F8C6	narH_nxrB
UniRef90_A0A2U1RI39	narH_nxrB
UniRef90_A0A2U1V4H5	narH_nxrB
UniRef90_A0A2U1VWZ4	narH_nxrB
UniRef90_A0A2U2ADW9	narH_nxrB
UniRef90_A0A2U2MWU4	narH_nxrB
UniRef90_A0A2U2ZQ26	narH_nxrB
UniRef90_A0A2U8FWU3	narH_nxrB
UniRef90_A0A2V1K854	narH_nxrB
UniRef90_A0A2V1M6H0	narH_nxrB
UniRef90_A0A2V2BP60	narH_nxrB
UniRef90_A0A2V2XPU9	narH_nxrB
UniRef90_A0A2V3Z8W7	narH_nxrB
UniRef90_A0A2W0GLY6	narH_nxrB
UniRef90_A0A2W4JQL1	narH_nxrB
UniRef90_A0A2W4N0B9	narH_nxrB
UniRef90_A0A2W4N0P1	narH_nxrB
UniRef90_A0A2W4YP32	narH_nxrB
UniRef90_A0A2W7HW82	narH_nxrB
UniRef90_A0A2X0K7Y6	narH_nxrB
UniRef90_A0A2X0QZL9	narH_nxrB
UniRef90_A0A2X1Q8B2	narH_nxrB
UniRef90_A0A2X1TD63	narH_nxrB
UniRef90_A0A2X1U1A2	narH_nxrB
UniRef90_A0A2X2U2T5	narH_nxrB
UniRef90_A0A2X3J148	narH_nxrB
UniRef90_A0A2X3JVX3	narH_nxrB
UniRef90_A0A2X4TAM0	narH_nxrB
UniRef90_A0A2X4TQ45	narH_nxrB
UniRef90_A0A2X4YZV4	narH_nxrB
UniRef90_A0A2X5BUY5	narH_nxrB
UniRef90_A0A2Y4YBK6	narH_nxrB
UniRef90_A0A2Y9A4A6	narH_nxrB
UniRef90_A0A2Z2LGN7	narH_nxrB
UniRef90_A0A2Z2NXP2	narH_nxrB
UniRef90_A0A2Z3RAN0	narH_nxrB
UniRef90_A0A2Z4V053	narH_nxrB
UniRef90_A0A2Z5QRF6	narH_nxrB
UniRef90_A0A2Z5ZTZ8	narH_nxrB
UniRef90_A0A2Z6A337	narH_nxrB
UniRef90_A0A2Z6A4U2	narH_nxrB
UniRef90_A0A2Z6A8X7	narH_nxrB
UniRef90_A0A2Z6A9N7	narH_nxrB
UniRef90_A0A315X7S8	narH_nxrB
UniRef90_A0A316P2P9	narH_nxrB
UniRef90_A0A317F9P8	narH_nxrB
UniRef90_A0A317KU91	narH_nxrB
UniRef90_A0A317MU93	narH_nxrB
UniRef90_A0A317Q7N7	narH_nxrB
UniRef90_A0A318MY27	narH_nxrB
UniRef90_A0A328AJU0	narH_nxrB
UniRef90_A0A328XTQ8	narH_nxrB
UniRef90_A0A329BAL4	narH_nxrB
UniRef90_A0A329LAF9	narH_nxrB
UniRef90_A0A329M2Y5	narH_nxrB
UniRef90_A0A329Z4C0	narH_nxrB
UniRef90_A0A330DIA7	narH_nxrB
UniRef90_A0A330EUY6	narH_nxrB
UniRef90_A0A343TLN7	narH_nxrB
UniRef90_A0A345EEY2	narH_nxrB
UniRef90_A0A345NNB8	narH_nxrB
UniRef90_A0A345YEF4	narH_nxrB
UniRef90_A0A346A0G5	narH_nxrB
UniRef90_A0A346PVT3	narH_nxrB
UniRef90_A0A347UDN4	narH_nxrB
UniRef90_A0A348VBE7	narH_nxrB
UniRef90_A0A349K8I7	narH_nxrB
UniRef90_A0A349KHS5	narH_nxrB
UniRef90_A0A350UMR4	narH_nxrB
UniRef90_A0A350WX20	narH_nxrB
UniRef90_A0A351L2Q6	narH_nxrB
UniRef90_A0A351NKS5	narH_nxrB
UniRef90_A0A351SY84	narH_nxrB
UniRef90_A0A351X001	narH_nxrB
UniRef90_A0A352IWI6	narH_nxrB
UniRef90_A0A352KLQ2	narH_nxrB
UniRef90_A0A352KMN5	narH_nxrB
UniRef90_A0A353CBR9	narH_nxrB
UniRef90_A0A353IQE4	narH_nxrB
UniRef90_A0A353P8Y7	narH_nxrB
UniRef90_A0A353R0T4	narH_nxrB
UniRef90_A0A353VBW4	narH_nxrB
UniRef90_A0A354CX99	narH_nxrB
UniRef90_A0A354DEF9	narH_nxrB
UniRef90_A0A354FBT2	narH_nxrB
UniRef90_A0A356J2E3	narH_nxrB
UniRef90_A0A356KGQ2	narH_nxrB
UniRef90_A0A356V8D9	narH_nxrB
UniRef90_A0A356VCC2	narH_nxrB
UniRef90_A0A357F3D6	narH_nxrB
UniRef90_A0A357HEA7	narH_nxrB
UniRef90_A0A357IDN2	narH_nxrB
UniRef90_A0A357U3H5	narH_nxrB
UniRef90_A0A357Y5Z7	narH_nxrB
UniRef90_A0A359LXV7	narH_nxrB
UniRef90_A0A363TYK9	narH_nxrB
UniRef90_A0A365U4J8	narH_nxrB
UniRef90_A0A366DUB7	narH_nxrB
UniRef90_A0A366LZX7	narH_nxrB
UniRef90_A0A367EVA3	narH_nxrB
UniRef90_A0A367Z936	narH_nxrB
UniRef90_A0A368L771	narH_nxrB
UniRef90_A0A368TW63	narH_nxrB
UniRef90_A0A368XGA0	narH_nxrB
UniRef90_A0A369CFL3	narH_nxrB
UniRef90_A0A369TCK3	narH_nxrB
UniRef90_A0A370K657	narH_nxrB
UniRef90_A0A371XEB5	narH_nxrB
UniRef90_A0A372EKV4	narH_nxrB
UniRef90_A0A372JVN5	narH_nxrB
UniRef90_A0A376BVS1	narH_nxrB
UniRef90_A0A376CPK5	narH_nxrB
UniRef90_A0A376FCF6	narH_nxrB
UniRef90_A0A376JFW0	narH_nxrB
UniRef90_A0A376MW12	narH_nxrB
UniRef90_A0A376S801	narH_nxrB
UniRef90_A0A376SNL1	narH_nxrB
UniRef90_A0A376SQ33	narH_nxrB
UniRef90_A0A376TGF4	narH_nxrB
UniRef90_A0A376VKW4	narH_nxrB
UniRef90_A0A376W328	narH_nxrB
UniRef90_A0A377BGU8	narH_nxrB
UniRef90_A0A377BJL7	narH_nxrB
UniRef90_A0A377D117	narH_nxrB
UniRef90_A0A377K7G5	narH_nxrB
UniRef90_A0A377M0J5	narH_nxrB
UniRef90_A0A377PLF4	narH_nxrB
UniRef90_A0A377V3Z6	narH_nxrB
UniRef90_A0A377VZH9	narH_nxrB
UniRef90_A0A377X9C0	narH_nxrB
UniRef90_A0A378F396	narH_nxrB
UniRef90_A0A378F5Y6	narH_nxrB
UniRef90_A0A378SQI7	narH_nxrB
UniRef90_A0A378YC18	narH_nxrB
UniRef90_A0A379ACT7	narH_nxrB
UniRef90_A0A379CQB6	narH_nxrB
UniRef90_A0A379D0D6	narH_nxrB
UniRef90_A0A379LUC9	narH_nxrB
UniRef90_A0A379QMF2	narH_nxrB
UniRef90_A0A379SKU0	narH_nxrB
UniRef90_A0A379WSI7	narH_nxrB
UniRef90_A0A379XPV5	narH_nxrB
UniRef90_A0A379Z875	narH_nxrB
UniRef90_A0A380AS07	narH_nxrB
UniRef90_A0A380DZ61	narH_nxrB
UniRef90_A0A380ELP0	narH_nxrB
UniRef90_A0A380NMT6	narH_nxrB
UniRef90_A0A380P5L6	narH_nxrB
UniRef90_A0A381G772	narH_nxrB
UniRef90_A0A381T9B0	narH_nxrB
UniRef90_A0A381TMJ4	narH_nxrB
UniRef90_A0A381VPI0	narH_nxrB
UniRef90_A0A381XGD1	narH_nxrB
UniRef90_A0A381ZR27	narH_nxrB
UniRef90_A0A382A9K6	narH_nxrB
UniRef90_A0A382DF76	narH_nxrB
UniRef90_A0A382ERN3	narH_nxrB
UniRef90_A0A382EZQ4	narH_nxrB
UniRef90_A0A382GX42	narH_nxrB
UniRef90_A0A382HBQ2	narH_nxrB
UniRef90_A0A382M090	narH_nxrB
UniRef90_A0A382VNC0	narH_nxrB
UniRef90_A0A383S7R1	narH_nxrB
UniRef90_A0A385D742	narH_nxrB
UniRef90_A0A387G2P1	narH_nxrB
UniRef90_A0A387HB03	narH_nxrB
UniRef90_A0A388SDT4	narH_nxrB
UniRef90_A0A395CT57	narH_nxrB
UniRef90_A0A398C7E5	narH_nxrB
UniRef90_A0A399D0N2	narH_nxrB
UniRef90_A0A399ELL5	narH_nxrB
UniRef90_A0A399FE87	narH_nxrB
UniRef90_A0A399GVF6	narH_nxrB
UniRef90_A0A399WYG9	narH_nxrB
UniRef90_A0A399XN06	narH_nxrB
UniRef90_A0A399Y0F2	narH_nxrB
UniRef90_A0A399Y1H7	narH_nxrB
UniRef90_A0A399ZE74	narH_nxrB
UniRef90_A0A3A0A0C3	narH_nxrB
UniRef90_A0A3A0A3R5	narH_nxrB
UniRef90_A0A3A0AI12	narH_nxrB
UniRef90_A0A3A0B150	narH_nxrB
UniRef90_A0A3A0B163	narH_nxrB
UniRef90_A0A3A0B9N7	narH_nxrB
UniRef90_A0A3A0BAU1	narH_nxrB
UniRef90_A0A3A0CJE4	narH_nxrB
UniRef90_A0A3A0DIC3	narH_nxrB
UniRef90_A0A3A0DZ08	narH_nxrB
UniRef90_A0A3A0E4Z3	narH_nxrB
UniRef90_A0A3A0E5H1	narH_nxrB
UniRef90_A0A3A0E5T8	narH_nxrB
UniRef90_A0A3A0E9D7	narH_nxrB
UniRef90_A0A3A0EFF9	narH_nxrB
UniRef90_A0A3A0EJZ8	narH_nxrB
UniRef90_A0A3A0ENW2	narH_nxrB
UniRef90_A0A3A0EW50	narH_nxrB
UniRef90_A0A3A0FRD7	narH_nxrB
UniRef90_A0A3A0G0M3	narH_nxrB
UniRef90_A0A3A3GGN6	narH_nxrB
UniRef90_A0A3A3ZCM4	narH_nxrB
UniRef90_A0A3A4P3G1	narH_nxrB
UniRef90_A0A3A4P5X0	narH_nxrB
UniRef90_A0A3A4PBE9	narH_nxrB
UniRef90_A0A3A4PVS5	narH_nxrB
UniRef90_A0A3A4W2J1	narH_nxrB
UniRef90_A0A3A4WPW5	narH_nxrB
UniRef90_A0A3A4XAD0	narH_nxrB
UniRef90_A0A3A5A6C1	narH_nxrB
UniRef90_A0A3A8F0D3	narH_nxrB
UniRef90_A0A3A9Z7Q0	narH_nxrB
UniRef90_A0A3B0QYV7	narH_nxrB
UniRef90_A0A3B0RS82	narH_nxrB
UniRef90_A0A3B0SN05	narH_nxrB
UniRef90_A0A3B0T2Z1	narH_nxrB
UniRef90_A0A3B0U840	narH_nxrB
UniRef90_A0A3B0U939	narH_nxrB
UniRef90_A0A3B1AXP1	narH_nxrB
UniRef90_A0A3B1CNE3	narH_nxrB
UniRef90_A0A3B1E8E8	narH_nxrB
UniRef90_A0A3B8WT89	narH_nxrB
UniRef90_A0A3B9LTV7	narH_nxrB
UniRef90_A0A3B9V7R7	narH_nxrB
UniRef90_A0A3C0Y5C4	narH_nxrB
UniRef90_A0A3C1DI43	narH_nxrB
UniRef90_A0A3C1FX27	narH_nxrB
UniRef90_A0A3C1G857	narH_nxrB
UniRef90_A0A3C1GN24	narH_nxrB
UniRef90_A0A3D0CR30	narH_nxrB
UniRef90_A0A3D0LU55	narH_nxrB
UniRef90_A0A3D0P7G3	narH_nxrB
UniRef90_A0A3D0SR47	narH_nxrB
UniRef90_A0A3D1J2Q8	narH_nxrB
UniRef90_A0A3D2B8F5	narH_nxrB
UniRef90_A0A3D2FR67	narH_nxrB
UniRef90_A0A3D2FS98	narH_nxrB
UniRef90_A0A3D2GFZ0	narH_nxrB
UniRef90_A0A3D3KPN6	narH_nxrB
UniRef90_A0A3D3PLF5	narH_nxrB
UniRef90_A0A3D3PSV4	narH_nxrB
UniRef90_A0A3D4K909	narH_nxrB
UniRef90_A0A3D4Q026	narH_nxrB
UniRef90_A0A3D4UA80	narH_nxrB
UniRef90_A0A3D5FI22	narH_nxrB
UniRef90_A0A3D5FI27	narH_nxrB
UniRef90_A0A3D5QDY3	narH_nxrB
UniRef90_A0A3D5X930	narH_nxrB
UniRef90_A0A3D5Z1R7	narH_nxrB
UniRef90_A0A3D6C6V1	narH_nxrB
UniRef90_A0A3D9FFA2	narH_nxrB
UniRef90_A0A3E0MYB4	narH_nxrB
UniRef90_A0A3E0PIF1	narH_nxrB
UniRef90_A0A3E0PIT4	narH_nxrB
UniRef90_A0A3E0QDV8	narH_nxrB
UniRef90_A0A3E0R4Q5	narH_nxrB
UniRef90_A0A3G3E055	narH_nxrB
UniRef90_A0A3G3LDZ9	narH_nxrB
UniRef90_A0A3G6IZJ9	narH_nxrB
UniRef90_A0A3G6J5U0	narH_nxrB
UniRef90_A0A3G8GSS8	narH_nxrB
UniRef90_A0A3G8JTJ2	narH_nxrB
UniRef90_A0A3G9GTK7	narH_nxrB
UniRef90_A0A3I8FY67	narH_nxrB
UniRef90_A0A3L7DB75	narH_nxrB
UniRef90_A0A3M0WKS1	narH_nxrB
UniRef90_A0A3M0XHM2	narH_nxrB
UniRef90_A0A3M0YJ95	narH_nxrB
UniRef90_A0A3M0ZII5	narH_nxrB
UniRef90_A0A3M0ZJ16	narH_nxrB
UniRef90_A0A3M1A9Q1	narH_nxrB
UniRef90_A0A3M1G8D6	narH_nxrB
UniRef90_A0A3M1IIQ0	narH_nxrB
UniRef90_A0A3M1J498	narH_nxrB
UniRef90_A0A3M1MEP1	narH_nxrB
UniRef90_A0A3M1Q706	narH_nxrB
UniRef90_A0A3M1S3M5	narH_nxrB
UniRef90_A0A3M1UY39	narH_nxrB
UniRef90_A0A3M1WCU4	narH_nxrB
UniRef90_A0A3M2A8J5	narH_nxrB
