,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183
74,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.979,-0.6516,0.0347999999999999,1,1,0.7498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-0.4628,1,0.8628,1,-0.9998,0.9998,0.9998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-0.9998,0.6154,0.9994,0.9716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-0.9802,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9036,0.9616,-1,0.0491999999999999,-1,-0.719,1,-1,-0.9992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8672,0.9416,-0.9954,-1,-0.9994,-0.9976,0.9178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,1,1,1,1,0.9916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.9102,-0.908,-1,-1,-1,1,0.986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9966,1,-1,-0.9982,-1,-0.9998,1,-1,-1,0.9362,0.9628,0.952,1,1,1,1,1,1,1,1,1,1,1,1,0.9988,1,0.52,1,-0.5622,-1,-1,-1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,1,1,0.9944,1,0.9418,0.9856,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9904,0.4518,-0.9716,-1,-0.2208,0.9996,0.7476,0.9804,1,1,1,1,1,1,1,0.9802,1,1,1,1,1,1,1,1,0.924,-1,-0.855,-1,1,-0.956,-0.9514,-0.0218,0.304,-0.095,1,1,1,1,0.9994,1,1,1,1,1,0.9972,1,0.9072,1,-0.4822,1,0.9846,0.3436,-1,-1,1,-0.273,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,0.4754,0.9556,1,1,0.9798,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.4944,-0.995,0.9696,1,0.8372,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.999,1,1,-0.9972,0.6054,0.9984,1,0.9996,-0.4252,0.9992,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3686,-1,-1,-0.73,0.5958,-0.999,1,1,1,1,1,1,1,1,1,1,0.9988,1,1,0.9994,1,1,1,-0.34,-0.9948,-1,0.8604,-1,0.5876,-0.0772,-0.3974,-0.4002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7474,1,0.7108,-0.9634,-1,-0.9956,-0.6384,-0.246,-0.9384,-0.9946,-0.0576,0.7744,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9992,-1,-1,-0.9998,-0.3076,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7838,0.1238,-1,0.6076,-1,-0.594,0.999,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9606,1,0.445,-0.0496,-1,-1,-0.9778,-0.9362,0.2602,-1,-0.9996,0.3516,0.5454,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.9994,-1,-1,-0.9908,-1,1,0.9966,1,1,1,1,1,1,1,1,0.9988,1,1,1,1,1,1,0.942,0.9976,-1,-0.3312,-1,-0.9364,1,-1,-1,0.998,0.9982,0.9976,1,1,1,1,1,1,1,1,1,1,1,1,0.8488,1,-0.3858,0.9834,-0.8584,-1,-1,-1,0.991,-1,-1,-0.4786,0.9996,-0.948,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9986,1,-0.9606,-1,-0.9996,-0.9832,-1,1,0.9974,1,1,1,1,1,1,1,1,0.8244,1,1,0.9544,1,1,1,0.9886,1,-0.999,-0.6052,-1,-0.9904,1,-1,-1,0.991,0.9942,0.9964,1,1,1,1,1,1,1,1,1,1,1,1,0.142,1,-0.9078,0.9984,-0.619,-1,-1,-1,0.9992,-1,-1,-0.867,0.9992,-0.7978,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9994,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.9996,1,0.9986,1,1,1,-1,-1,-1,-0.3604,0.1932,-1,-1,-1,-0.939,-0.3048,-1,-1,0.3942,0.5322,0.9804,1,1,1,1,1,1,1,0.9998,1,1,1,0.9986,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9958,1,-1,-1,-1,-1,-1,-0.9998,-0.9998,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.999,1,0.996,1,1,1,-1,-1,-1,0.7204,0.8738,-1,-1,-1,-0.692,0.8206,-1,-1,0.837,0.8924,0.999,1,1,1,1,1,1,1,0.9998,1,1,1,0.9972,1,1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,-0.8758,-1,-1,-1,-1,-0.9882,-0.9714,-1,-0.9596,1,1,1,1,1,1,1,1,1,1,1,0.9988,0.9862,0.9844,0.9992,-1,-0.992,-1,-1,-0.889,-0.9804,-0.053,-0.7792,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.9998,1,0.9806,1,0.9942,0.9948,-1,-1,-1,0.9994,1,-0.9786,-0.997,-1,0.1772,0.9998,-1,-0.9802,0.9994,1,1,1,1,1,1,1,0.9974,0.9978,0.83,1,0.9754,0.9676,0.9946,1,1,0.9998,0.9994,0.9998,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,0.3436,-0.5712,-0.6648,-0.9948,-0.731,0.1306,0.28,-0.904,0.4048,1,1,1,1,1,1,1,1,1,1,0.994,0.6906,0.9756,0.917,0.9564,-0.9926,-1,-1,-1,0.7068,-0.399,0.6774,0.6658,1,1,1,1,1,1,1,1,1,1,1,0.9988,0.9938,1,0.37,1,0.6714,0.7136,-0.9836,-0.914,-0.9854,0.5984,0.9906,-0.4912,-0.1954,-0.9676,-0.9208,0.8822,-0.9406,0.0822000000000001,0.668,0.6292,0.9992,1,1,0.9996,1,0.9998,0.6562,0.942,0.5092,1,0.8534,0.7774,0.8822,1,1,0.9732,0.7114,0.774,-1,-0.9996,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9888,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.9888,1,0.9596,1,1,1,-1,-1,-1,-0.9998,-0.9074,-1,-1,-1,-1,-0.9986,-1,-1,-0.9072,-0.7116,0.4986,1,1,1,1,1,1,1,0.986,1,1,1,0.976,1,1,1,1,1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,-0.9982,-1,-1,-1,-1,-1,-0.9998,-1,-1,1,1,1,1,1,1,1,1,1,1,1,0.9888,0.0466,-0.6018,0.8834,-1,-1,-1,-1,-1,-0.999,-0.9334,-1,1,1,1,1,1,1,1,1,1,1,1,0.9784,-0.3936,0.9932,-0.5342,1,0.302,0.2478,-1,-1,-1,0.2646,0.5538,-1,-1,-1,-0.8398,0.394,-1,-0.9998,0.5894,0.503,0.9972,1,1,0.9994,1,1,0.9582,0.5714,-0.458,1,0.5262,-0.1118,-0.6042,1,1,0.9992,0.822,0.757,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,-1,-1,-1,-1,-1,-1,-0.9998,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.9958,0.9508,1,-1,-1,-1,-1,-1,-1,-0.9752,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.4642,1,-0.2184,1,0.9708,0.9714,-1,-1,-1,0.3816,0.9894,-1,-1,-1,-0.9974,0.9664,-1,-1,0.8798,0.9262,0.9994,1,1,1,1,1,1,0.9924,-0.59,1,1,0.9964,0.2784,1,1,1,1,0.9998,-1,-1,-0.9996,-0.3132,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,1,1,1,1,1,1,1,1,1,1,0.949,-0.00119999999999998,1,0.9972,-0.2954,1,1,0.7894,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9998,0.8324,1,1,0.6814,1,0.9996,0.7604,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9786,1,0.9966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,1,1,1,1,1,1,1,1,1,1,1,0.8026,1,1,0.8926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2686,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9938,1,1,1,1,1,1,1,0.9998,0.9996,0.9794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9984,1,1,1,0.9992,1,1,0.8272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,1,1,1,1,1,1,1,1,1,0.9634,-1,1,0.9358,-1,0.9988,0.9742,-0.9318,-0.3854,1,1,1,1,1,0.9998,1,1,1,1,1,1,1,1,0.988,-0.9746,0.5486,0.9466,-0.8456,-0.8426,0.9284,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.5498,-0.7334,0.00679999999999992,1,1,1,1,0.9988,1,1,1,1,0.9988,0.9946,1,1,0.9994,1,1,1,1,1,1,1,0.9936,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.991,-0.9996,-0.7778,0.995,1,0.4076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-0.9998,-1,-0.9946,1,-0.2216,1,-1,0.9998,0.9998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-0.0304,0.9986,0.997,-1,0.765,0.9998,1,-0.9998,-1,-0.7458,0.952,0.9938,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.737,-1,-1,-1,-0.9184,-1,1,0.9904,1,1,1,1,1,1,1,1,0.9886,1,1,1,1,1,1,-0.8278,-1,-1,-0.522,-1,-0.7928,0.9024,-0.9946,-0.9934,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6594,1,0.0602,-0.9976,-1,-1,-0.9988,-0.9018,-1,-1,-1,-0.6792,-0.7866,-1,-1,-1,-0.9992,1,1,0.9848,0.9876,1,0.9686,1,1,1,1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-0.9604,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9364,0.9718,-1,0.0609999999999999,-1,-0.7026,1,-0.9998,-0.9998,0.9996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9938,1,0.6434,0.8852,-0.995,-1,-1,-1,0.9754,-1,-1,-0.2342,0.9996,-0.9998,-1,-1,-1,1,1,0.9986,0.947,1,0.771,1,1,1,1,0.7162,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,1,1,0.9992,1,0.9514,0.9978,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2662,-0.5356,-1,-1,-0.9596,0.9998,0.8024,0.9958,0.9998,1,1,1,1,1,1,0.9964,1,1,1,1,1,1,0.9996,1,-0.4902,-1,-1,-1,1,-1,-1,0.1718,0.4682,0.5398,1,1,1,1,0.9998,1,1,1,1,1,1,1,0.9772,1,-0.0438,1,0.4434,-0.9346,-1,-1,1,-0.998,-1,-1,1,0.4418,-0.792,-0.9902,-0.9998,0.9996,0.999,0.9634,0.8832,0.9936,-0.5092,0.9022,1,1,1,1,-0.9376,-0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,1,1,0.9954,1,0.954,0.9858,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9588,0.5708,-0.9762,-1,-0.5846,1,0.7898,0.982,1,1,1,1,1,1,1,0.9958,1,1,1,1,1,1,1,1,0.8358,-1,-0.9596,-1,1,-0.886,-0.9172,0.0184,0.2954,-0.00239999999999996,1,1,1,1,0.9998,0.9996,0.9998,1,1,1,0.9992,1,0.9344,1,-0.4358,1,0.9448,-0.107,-1,-1,1,-0.5928,-1,-1,1,0.77,-0.3392,-0.765,-0.9632,0.9996,0.998,0.9898,0.8678,0.986,-0.5388,0.3328,1,1,1,1,-0.721,-0.632,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
